Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Real evidence states the participant showers once a day, so daily use of body wash is consistent."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove""]",Dove,Real interview data shows current use of Dove shea butter and vanilla variant and no mention of other brands used recently.
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant likes good fragrance, lather, and non-drying feel but finds fragrance lasting power just okay, indicating moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would most like to see longer-lasting fragrance and improved moisturizing benefits without increasing price, ideally with a mild, warm scent like vanilla and simple, minimalistic packaging.","I would most like to see longer-lasting fragrance and improved moisturizing benefits without increasing price, ideally with a mild, warm scent like vanilla and simple, minimalistic packaging.","Real interview data shows fragrance lasting power is just okay and moisturizing is a key desired benefit, with preference for modest price and simple packaging."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",2,2,"Interest is low due to concerns about price, effectiveness, and satisfaction with current Dove body wash, so a low rating fits."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing aspect is the promise of quick and effective cleaning in just 60 seconds, which fits a busy lifestyle.","The most appealing aspect is the promise of quick and effective cleaning in just 60 seconds, which fits a busy lifestyle.","Survey evidence indicates some appreciation for the speed and micellar technology concept, though relevance and likelihood to buy are low."
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would improve the concept by addressing concerns about price and effectiveness, and making it more relevant to my personal needs since I am happy with my current Dove body wash.","I would improve the concept by addressing concerns about price and effectiveness, and making it more relevant to my personal needs since I am happy with my current Dove body wash.","Multiple concerns include price being too high, skepticism about claims, and satisfaction with current product, indicating need for stronger proof and value."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),"The concept fits somewhat well with routine but is not very relevant personally, matching a mid-level fit rating."
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),"The product could moderately save time given the 60-second claim, but skepticism about effectiveness tempers enthusiasm."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",probably_not,Probably would not buy,"Although the product claims quick cleaning with micellar tech, the participant is loyal to Dove’s shea butter and vanilla variant and cautious about trying new formats without strong clinical proof."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,The 60-second cleaning concept is somewhat different but the participant is skeptical and values proven ingredients over novelty.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,not_very,Not very relevant,Participant showers once daily but does not indicate a need for ultra-fast cleansing; convenience is appreciated but not a primary need.
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,Claims of micellar cleansing technology are plausible but participant prefers clinical validation and expert endorsements before fully trusting such claims.
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Dove is trusted and the product fits the brand’s innovation image somewhat, but the participant’s loyalty is to the existing variant and expects clinical backing."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 2, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 2}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 2; Old-fashioned-Innovative: 3; Forgettable-Memorable: 2,"The Dove 60-Second Body Spray is seen as somewhat unique and somewhat fitting Dove's brand but not very relevant or compelling personally, so neutral to slightly low scores fit."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""skeptical_claims"", ""happy_current""]",Price might be too high; Might not work as claimed; Happy with current product,"Survey responses indicate the Dove 60-Second Body Spray is somewhat unique but not very relevant, with probable no purchase due to price and satisfaction with current Dove body wash."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,"Interest in Dove Skip is moderate to high due to appeal of 12-hour moisturization and convenience, but tempered by price concerns."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?","The most appealing part is the 12-hour moisturization straight from the shower, eliminating the need for a separate lotion which can be a hassle.","The most appealing part is the 12-hour moisturization straight from the shower, eliminating the need for a separate lotion which can be a hassle.","The concept aligns with the desire for moisturising benefits and convenience, which matches the participant's preference for moisturising body wash."
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","I would want clearer evidence of clinical backing and ingredient transparency to trust the moisturizing claims more, and possibly a more modest price point.","I would want clearer evidence of clinical backing and ingredient transparency to trust the moisturizing claims more, and possibly a more modest price point.","The participant values proven ingredients and clinical validation, is cautious about price, and prefers modest pricing."
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,3,3 (Somewhat well),"Fits somewhat well with routine since moisturizing after shower is desired but often skipped, aligning with moderate fit."
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,4,4,"Likely to save time by eliminating lotion step, which is appealing, so a relatively high rating is appropriate."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",might_buy,Might or might not buy,"The moisturizing benefit is attractive but participant is cautious, loyal to current Dove variant, and would research clinical validation before buying."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,"The consumer perceives Dove products as somewhat unique (Q12) and values proven benefits like moisturization, but is cautious and does not see radical uniqueness in new Dove variants."
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,"The consumer uses Dove for moisturizing benefits but finds fragrance lasting power only 'just okay' and values moisturization; however, they are not highly driven by new product claims and prefer modest relevance."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,Previous answers show the consumer finds Dove claims somewhat believable (Q14) and trusts clinical validation but remains cautiously skeptical without strong proof.
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"The consumer previously rated Dove product fit as 'somewhat well' (Q15) and expects Dove to deliver moisturization and mild fragrance, aligning with this product concept."
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"Dove Skip is somewhat unique and somewhat relevant, with appeal for its 12-hour moisturization, but desire for clearer clinical proof and price concerns keep ratings moderate."
