Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Direct evidence states the participant showers once daily, implying daily body wash use."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""lux""]",Dove; Lux,"Real interview data shows current use of Dove and past use of Lux body scrub, indicating recent use of these brands in the last 3 months."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant likes fragrance, lather, and non-drying feel but finds fragrance lasting power only 'just okay,' indicating moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would like body washes to have longer-lasting fragrance and better moisturising effects without feeling heavy or sticky. Also, packaging should be simple and minimalistic without flashy colors.","I would like body washes to have longer-lasting fragrance and better moisturising effects without feeling heavy or sticky. Also, packaging should be simple and minimalistic without flashy colors.",Real interview answers mention fragrance lasting power as just okay and preference for moisturising benefits with simple packaging.
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Interest is moderate due to appeal of quick cleaning but tempered by skepticism and satisfaction with current Dove body wash.
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing part is the promise of getting completely clean in just 60 seconds, which sounds useful for busy days when I have to rush between activities.","The most appealing part is the promise of getting completely clean in just 60 seconds, which sounds useful for busy days when I have to rush between activities.","Survey responses show the concept is somewhat relevant and unique, with appeal in the speed and convenience it offers."
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would want clearer proof that it really works as claimed because I am skeptical about quick-clean products. Also, the price should be modest since I am happy with my current Dove body wash.","I would want clearer proof that it really works as claimed because I am skeptical about quick-clean products. Also, the price should be modest since I am happy with my current Dove body wash.","Concerns about claims not working and satisfaction with current product are noted, plus preference for modest pricing."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),Fits somewhat well with routine as the product suits busy days but is not fully integrated or essential.
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),"Likely to save time moderately since it promises a 60-second clean, useful for rushed schedules."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",might_buy,Might or might not buy,"Participant values trusted Dove products and is cautious about trying new formats without thorough research; the 60-second spray is new and untested, so interest is lukewarm."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,The 60-second body spray concept is somewhat different from regular body washes but not radically so; participant is open but cautious.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"The product’s speed benefit aligns somewhat with the participant’s needs but since they shower once daily with a routine, the urgency is moderate."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,Participant trusts clinical backing and expert advice but remains cautious about new claims without detailed evidence.
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,Dove is a trusted brand for participant; the new product fits Dove’s image but is a departure from their usual body wash format.
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Profile rates Dove 60-Second Body Spray as somewhat unique, somewhat relevant, and fitting somewhat well with expectations, showing moderate neutrality but recognizing some innovation."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""skeptical_claims"", ""happy_current""]",Might not work as claimed; Happy with current product,"Profile shows some skepticism about new Dove 60-Second Body Spray claims and satisfaction with current Dove body wash, indicating reluctance to switch."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,Interest is fairly high because the 12-hour moisturisation solves a common hassle and aligns with desire for moisturized skin.
