Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Direct evidence states the participant showers once daily and uses body wash, indicating daily use."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""lux""]",Dove; Lux,"Real interview data shows current use of Dove and past use of Lux body scrub, indicating recent use of these brands."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant likes fragrance, lather, and non-drying feel but finds fragrance lasting power only 'just okay,' indicating moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would most like to see better lasting fragrance and more moisturising benefits without making the skin feel greasy. Also, packaging should be simple and not flashy, with a modest price around ₹200-300.","I would most like to see better lasting fragrance and more moisturising benefits without making the skin feel greasy. Also, packaging should be simple and not flashy, with a modest price around ₹200-300.",Real interview answers highlight fragrance lasting power as just okay and preference for moisturising benefits and simple packaging at a modest price.
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",2,2,"Participant is somewhat interested but skeptical about the Dove 60-Second Body Spray and would prefer a lower price, so interest is low-moderate."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing part is the promise of getting completely clean in just 60 seconds, which sounds useful for busy days when I have little time to shower.","The most appealing part is the promise of getting completely clean in just 60 seconds, which sounds useful for busy days when I have little time to shower.",Survey responses show some appeal for the quick cleaning benefit but overall low relevance and purchase intent for the Dove 60-Second Body Spray.
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would improve the concept by lowering the price and providing more proof that it really works as claimed, since I am skeptical and happy with my current Dove body wash.","I would improve the concept by lowering the price and providing more proof that it really works as claimed, since I am skeptical and happy with my current Dove body wash.","Concerns about price being too high and skepticism about claims were frequently mentioned, along with satisfaction with current product."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),"The concept fits somewhat well with the participant's routine, as indicated by prior answers rating fit as 'somewhat well'."
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),"Participant acknowledges some time-saving potential but is skeptical and not very likely to buy, so moderate likelihood of saving time."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",probably_not,Probably would not buy,Participant values trusted Dove body wash and is cautious about new products; a fast 60-second spray seems less relevant and less convincing given their preference for thorough cleansing and moisturizing.
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,The 60-second body spray concept is somewhat different from regular body washes but the participant is skeptical about its effectiveness and uniqueness compared to their trusted Dove.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,not_very,Not very relevant,Participant showers once daily and values moisturizing and fragrance; a quick spray product for rushed cleaning does not align strongly with their current routine or needs.
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,"Participant trusts expert advice but remains cautious about claims, especially for new formats; they would need more proof before fully believing such fast cleansing claims."
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"The product is from Dove, which the participant uses and trusts, but the new format and claims do not fully align with their expectations of Dove's traditional moisturizing body wash."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 2, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 2; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"The Dove 60-Second Body Spray is seen as somewhat innovative but not very relevant or strongly appealing, fitting a neutral to slightly positive rating on innovation and neutrality on other traits."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""skeptical_claims"", ""happy_current""]",Price might be too high; Might not work as claimed; Happy with current product,"Participant is somewhat skeptical about Dove 60-Second Body Spray, finds it not very relevant, and is happy with current Dove body wash; price concern is consistent with economy to mid-range preference."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",5,5 (Extremely interested),"Participant is very interested in Dove Skip due to its 12-hour moisturising benefit and convenience, aligning with prior 'probably buy' rating."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?","The most appealing aspect is the 12-hour moisturised skin straight from the shower without needing lotion, which fits my desire for moisturising benefits and convenience.","The most appealing aspect is the 12-hour moisturised skin straight from the shower without needing lotion, which fits my desire for moisturising benefits and convenience.","Real answers emphasize moisturising benefits as important, and the Dove Skip concept aligns with this need."
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","I would want the price to be more modest and the packaging to be simpler and minimalistic, avoiding flashy colours to better fit my preferences.","I would want the price to be more modest and the packaging to be simpler and minimalistic, avoiding flashy colours to better fit my preferences.","Preferences for modest pricing and simple, minimalistic packaging were clearly stated in the real interview data."
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,4,4,"Dove Skip fits somewhat to well with participant's routine, who values moisturising benefits and convenience but prefers simpler packaging."
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,4,4,Participant believes Dove Skip would moderately to highly save time by eliminating the need for lotion after shower.
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,"Participant values moisturized skin post-shower and dislikes skipping lotion; a product offering 12-hour moisturization from shower use aligns well with their preference, making them likely to consider buying."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,"Similar Dove product concepts like the 60-Second Body Spray were rated as somewhat unique, and the advanced moisturizing claim fits that moderate uniqueness perception."
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,"The participant values moisturising benefits but has noted fragrance lasting power as only just okay, and moisturizing is important but not an urgent unmet need, so relevance is moderate."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,"Claims about Dove products were rated as somewhat believable previously, indicating cautious acceptance without full conviction."
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"The Dove 60-Second Body Spray idea fit somewhat well, so a similar Dove moisturizing innovation would also fit somewhat well with brand expectations."
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 4, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 4; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"Dove Skip fits somewhat well with routine and is appealing for moisturization and convenience, so it rates moderately positive on 'Made for me' but neutral on other dimensions."
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims"", ""happy_current""]",Price might be too high; Might not work as claimed; Happy with current product,Participant somewhat likely to buy Dove Skip but has price sensitivity and loyalty to Dove body wash; cautious about new claims and satisfied with current product.
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Participant is moderately interested in Dove Night Wash for its calming ritual but finds it not very relevant and somewhat skeptical.
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?","What I find most appealing is the calming ritual aspect with chamomile and lavender to help unwind at night, which sounds like a nice way to differentiate night showers from morning ones.","What I find most appealing is the calming ritual aspect with chamomile and lavender to help unwind at night, which sounds like a nice way to differentiate night showers from morning ones.","The calming, stress-reducing benefit of the Dove Night Wash concept matches the participant's appreciation for mild, warm fragrances and a richer shower experience."
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?",I would improve it by ensuring the fragrance lasts longer after the shower and possibly lowering the price to make it more accessible.,I would improve it by ensuring the fragrance lasts longer after the shower and possibly lowering the price to make it more accessible.,"Fragrance lasting power is a noted frustration, and price sensitivity is a recurring concern across products."
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),The Dove Night Wash fits somewhat well with participant's routine as a night shower product but is not highly relevant.
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",might_buy,Might or might not buy,Participant is somewhat satisfied with current body wash and values fragrance and moisturizing; a night wash with calming benefits is interesting but not strongly compelling to buy.
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,"The calming night shower concept with clinical ingredients is somewhat unique compared to regular body washes, matching prior ratings for Dove innovations."
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,not_very,Not very relevant,"Participant did not emphasize night-specific shower needs and values moisturizing and fragrance primarily, so calming night wash is less relevant personally."
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,somewhat,Somewhat believable,"Claims involving clinical ingredients and stress hormone reduction would be met with cautious belief, consistent with prior ratings of Dove claims."
Concept 3: Dove Night Wash,M8_q45,How well does the Dove Night Wash idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Prior survey answer (M8_q44) shows Dove Night Wash fits somewhat well with Dove brand expectations, consistent with the participant's moderate view of its uniqueness and relevance."
Concept 3: Dove Night Wash,M8_q46,How would you describe the Dove Night Wash? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"Dove Night Wash is moderately appealing for calming ritual but not very relevant, so all ratings are neutral."
Concept 3: Dove Night Wash,M8_q49,"What concerns, if any, would you have about trying the Dove Night Wash? Select all that apply.","[""price_high"", ""skeptical_claims"", ""happy_current""]",Price might be too high; Might not work as claimed; Happy with current product,"Participant might or might not buy Dove Night Wash, finds it somewhat unique but not very relevant, and is generally happy with current Dove body wash."
Concept 4: Dove Yours & Mine,M8_q50,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"The participant finds the Dove Yours & Mine concept somewhat unique and appealing due to the personalized fragrance quiz and connection with partner, but price at ₹799 is a concern and fragrance lasting power needs improvement, leading to moderate interest."
Concept 4: Dove Yours & Mine,M8_q51,"What, if anything, did you find most appealing about the Dove Yours & Mine concept?","The personalized fragrance quiz and the idea of carrying a subtle trace of each other's scent throughout the day is appealing, as it offers a unique connection with my partner.","The personalized fragrance quiz and the idea of carrying a subtle trace of each other's scent throughout the day is appealing, as it offers a unique connection with my partner.",The participant appreciates personalized scents and subtle fragrance connections but is cautious about price and relevance.
Concept 4: Dove Yours & Mine,M8_q52,"What, if anything, would you change or improve about the Dove Yours & Mine concept?","I would improve the Dove Yours & Mine concept by making the fragrance last longer throughout the day and possibly lowering the price from ₹799 to make it more accessible. Also, simpler packaging would be appreciated.","I would improve the Dove Yours & Mine concept by making the fragrance last longer throughout the day and possibly lowering the price from ₹799 to make it more accessible. Also, simpler packaging would be appreciated.","The participant values lasting fragrance and moderate pricing as seen in previous answers about Dove Yours & Mine and other Dove products, and mentioned price and fragrance longevity improvements specifically."
Concept 4: Dove Yours & Mine,M8_q55,"Based on what you've seen, how likely would you be to buy the Dove Yours & Mine?",might_buy,Might or might not buy,"Given low personal relevance of Dove Night Wash and a tendency to stick with trusted products unless something clearly stands out, participant would be ambivalent about buying a personalized couples kit priced at ₹799."
Concept 4: Dove Yours & Mine,M8_q57,How unique or different is the Dove Yours & Mine compared to other body wash products available today?,somewhat,Somewhat unique,Similar Dove products like Night Wash and 60-Second Body Spray were rated 'somewhat unique'; participant likely applies same moderate uniqueness perception to the Yours & Mine concept.
Concept 4: Dove Yours & Mine,M8_q58,How relevant is the Dove Yours & Mine to your personal needs?,not_very,Not very relevant,Participant values personal relevance highly and has shown low relevance ratings for Dove Night Wash and related products; a couples scent product is unlikely to be very relevant to their personal needs.
Concept 4: Dove Yours & Mine,M8_q59,How believable are the claims made about the Dove Yours & Mine?,somewhat,Somewhat believable,"Participant generally rates Dove claims as somewhat believable (M8_q44) and is cautious about new claims without dermatologist backing, so would find these claims somewhat believable."
Concept 4: Dove Yours & Mine,M8_q60,How well does the Dove Yours & Mine idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Consistent with prior answers on Dove Night Wash and other Dove innovations, participant sees Dove brand fit as somewhat well but not strongly aligned with such niche concepts."
Concept 4: Dove Yours & Mine,M8_q61,How would you describe the Dove Yours & Mine? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Yours & Mine is somewhat unique and innovative due to personalization but not very relevant or strongly memorable, so ratings are mostly neutral with slight innovation."
Concept 4: Dove Yours & Mine,M8_q64,"What concerns, if any, would you have about trying the Dove Yours & Mine? Select all that apply.","[""price_high"", ""skeptical_claims"", ""happy_current""]",Price might be too high; Might not work as claimed; Happy with current product,"Participant might or might not buy Dove Yours & Mine, perceives it as somewhat unique but not very relevant, and prefers sticking to trusted products."
