Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Real evidence states the participant showers once a day, indicating daily use of body wash."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""lux"", ""pears""]",Dove; Lux; Pears,"Real interview data lists Dove as current brand, and mentions Lux and Pears among known brands; no evidence suggests recent use of others like Nivea or Fiama."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant likes their current Dove body wash for fragrance and skin feel but finds fragrance lasting power only 'just okay,' indicating moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would most like to see body washes with longer-lasting fragrance and better moisturizing effects without feeling greasy. Also, simpler, minimalistic packaging and a modest price point are important.","I would most like to see body washes with longer-lasting fragrance and better moisturizing effects without feeling greasy. Also, simpler, minimalistic packaging and a modest price point are important.","Based on real interview answers, fragrance lasting power is just okay, moisturizing is a key benefit desired, and packaging should be simple and modestly priced."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"The participant is somewhat interested in the Dove 60-Second Body Spray concept due to its quick clean promise but has concerns about price and clinical proof, so a moderate interest rating fits."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing aspect is the promise of a quick, effective clean in just 60 seconds, which fits well with busy, rushed days.","The most appealing aspect is the promise of a quick, effective clean in just 60 seconds, which fits well with busy, rushed days.","Survey responses show the Dove 60-Second Body Spray is somewhat relevant and unique, with appeal centered on speed and convenience."
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would want clearer proof or clinical evidence that it truly cleans well in 60 seconds, and the price should be more affordable to justify trying it.","I would want clearer proof or clinical evidence that it truly cleans well in 60 seconds, and the price should be more affordable to justify trying it.","Concerns include skepticism about claims and price being too high, reflecting a cautious, research-oriented mindset."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),The concept fits somewhat well with the participant's routine as they value convenience and speed but remain cautious about claims and pricing.
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),"The product might moderately save time in their routine given the 60-second clean benefit, but skepticism about effectiveness tempers enthusiasm."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",might_buy,Might or might not buy,"The product's quick-cleaning claim is interesting but the participant values ingredient transparency and proven efficacy, so would be cautious without more evidence."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,Micellar technology for body wash is somewhat new but not entirely unique; participant is intrigued but skeptical without clinical proof.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"The product targets quick cleaning for busy days, which is somewhat relevant but participant showers once daily and values thorough cleansing and skin care."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,"Participant is rational and research-oriented, so would find claims somewhat believable but would want clinical validation before full trust."
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,Dove is known for gentle cleansing and skin care; a quick-clean product fits somewhat but is a slight departure from their usual moisturizing focus.
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"The Dove 60-Second Body Spray is seen as somewhat innovative and somewhat fitting with current routine but not strongly premium or exciting, based on multiple survey responses."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""skeptical_claims"", ""happy_current"", ""price_high""]",Might not work as claimed; Happy with current product; Price might be too high,"Survey responses show cautious interest in Dove 60-Second Body Spray with concerns about efficacy, price, and satisfaction with current Dove body wash."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,"The Dove Skip concept is appealing for its 12-hour moisturization and time-saving benefit, aligning well with the participant’s desire for moisturized skin and practical solutions."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?",The idea of getting 12-hour moisturized skin straight from the shower without needing lotion is very appealing and practical.,The idea of getting 12-hour moisturized skin straight from the shower without needing lotion is very appealing and practical.,The concept's moisturizing benefit aligns with the participant's preference for moisturising body wash and convenience.
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?",I would improve the concept by ensuring the price is more modest and by providing clear ingredient transparency to build trust.,I would improve the concept by ensuring the price is more modest and by providing clear ingredient transparency to build trust.,"Price concerns are consistent across Dove products, and ingredient focus is a core identity trait."
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,3,3 (Somewhat well),"The Dove Skip fits somewhat well with their routine as it addresses moisturizing needs without extra steps, though price and ingredient transparency are concerns."
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,4,4,"The participant sees Dove Skip as likely to save time by eliminating the need for lotion after showering, which is a hassle they often skip."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,"The moisturizing benefit aligns with participant's preference for non-drying products and convenience, making this product appealing though price is mid to premium range."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,The consumer previously rated Dove 60-Second Body Spray as somewhat unique and tends to be cautious about novelty unless clearly superior; the moisturizing-in-shower concept is somewhat different but not radically so.
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,"Prior answers show the consumer finds Dove products somewhat relevant to personal needs and values moisturized skin but is cautious about new claims; thus, relevance is moderate."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,"The consumer rated Dove 60-Second Body Spray claims as somewhat believable and generally researches ingredient claims before trusting, so similar skepticism applies here."
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"The consumer previously said Dove 60-Second Body Spray fits somewhat well with brand expectations, reflecting moderate brand trust and alignment."
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 4, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 4; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"Dove Skip is appealing for its practical moisturizing benefit, fits somewhat well with routine, and is moderately innovative but not strongly premium or exciting."
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims"", ""happy_current""]",Price might be too high; Might not work as claimed; Happy with current product,"Given the premium price of Dove Skip and the consumer's moderate satisfaction with current Dove body wash, price and efficacy doubts are expected concerns."
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"The calming night shower concept is somewhat interesting due to the appeal of chamomile and lavender oils, but price and clinical proof concerns limit enthusiasm."
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?",The calming ritual with chamomile and lavender oils that help reduce stress hormones is appealing for a distinct night-time shower experience.,The calming ritual with chamomile and lavender oils that help reduce stress hormones is appealing for a distinct night-time shower experience.,"The participant values products that fit their routine and appreciates clinically backed benefits, making this calming aspect attractive."
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?",I would want more evidence on the clinical claims and possibly a more affordable price point to consider it seriously.,I would want more evidence on the clinical claims and possibly a more affordable price point to consider it seriously.,Skepticism about claims and price sensitivity are consistent concerns.
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),"The Dove Night Wash fits somewhat well with their routine as a distinct night-time product, though it is not essential and they remain cautious about claims."
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",might_buy,Might or might not buy,The consumer’s cautious purchase behavior and moderate interest in Dove innovations suggest indecision about buying Dove Night Wash without stronger evidence.
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,"The calming night shower concept with chamomile and lavender is somewhat unique compared to typical body washes, matching the consumer’s moderate uniqueness rating for similar Dove products."
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,somewhat,Somewhat relevant,"The consumer values moisturizing and skin benefits but has not expressed a strong need for night-specific products, so relevance is moderate."
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,somewhat,Somewhat believable,"Given the consumer’s tendency to research and moderate trust in Dove claims, the clinical claims about stress hormone reduction are somewhat believable but not fully accepted without more proof."
Concept 3: Dove Night Wash,M8_q45,How well does the Dove Night Wash idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Previous answers show Dove Night Wash fits somewhat well with brand expectations and personal relevance, consistent with moderate uniqueness and relevance ratings."
Concept 3: Dove Night Wash,M8_q46,How would you describe the Dove Night Wash? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"Dove Night Wash is somewhat relevant and fits moderately with routine, with clinical claims appealing but needing more proof, so ratings remain neutral."
Concept 3: Dove Night Wash,M8_q49,"What concerns, if any, would you have about trying the Dove Night Wash? Select all that apply.","[""skeptical_claims"", ""happy_current"", ""price_high""]",Might not work as claimed; Happy with current product; Price might be too high,"The consumer is somewhat interested but cautious about Dove Night Wash, with price and effectiveness as primary concerns, plus contentment with current product."
Concept 4: Dove Yours & Mine,M8_q50,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Participant finds the personalized fragrance quiz and connection aspect interesting but is concerned about the high price, leading to moderate interest."
Concept 4: Dove Yours & Mine,M8_q51,"What, if anything, did you find most appealing about the Dove Yours & Mine concept?","The personalized fragrance quiz and the idea of carrying a subtle trace of each other's scent to stay connected is interesting, but the high price might be a barrier.","The personalized fragrance quiz and the idea of carrying a subtle trace of each other's scent to stay connected is interesting, but the high price might be a barrier.","Appeal is in personalization and emotional connection, but price concerns and cautious buying behavior remain."
Concept 4: Dove Yours & Mine,M8_q52,"What, if anything, would you change or improve about the Dove Yours & Mine concept?","I would lower the price from ₹799/₹999 to make it more accessible and provide clearer ingredient transparency to build trust, as the personalized fragrance quiz is interesting but the cost feels high.","I would lower the price from ₹799/₹999 to make it more accessible and provide clearer ingredient transparency to build trust, as the personalized fragrance quiz is interesting but the cost feels high.",Direct evidence shows interest in the personalized fragrance quiz but concern about the high price; the profile favors modest pricing and ingredient transparency.
Concept 4: Dove Yours & Mine,M8_q55,"Based on what you've seen, how likely would you be to buy the Dove Yours & Mine?",might_buy,Might or might not buy,"Profile shows cautiousness about new, premium, personalized products and preference to stick with familiar brands unless strongly convinced, so purchase likelihood is uncertain."
Concept 4: Dove Yours & Mine,M8_q57,How unique or different is the Dove Yours & Mine compared to other body wash products available today?,somewhat,Somewhat unique,"Similar Dove products (Night Wash, 60-Second Body Spray, Skip) were rated as somewhat unique, so this new personalized scent product is likely perceived similarly."
Concept 4: Dove Yours & Mine,M8_q58,How relevant is the Dove Yours & Mine to your personal needs?,somewhat,Somewhat relevant,"Given the profile's tendency to appreciate scent but prioritize personal preference over partner-influenced products, relevance is moderate."
Concept 4: Dove Yours & Mine,M8_q59,How believable are the claims made about the Dove Yours & Mine?,somewhat,Somewhat believable,"Profile tends to be moderately trusting of Dove claims but prefers clinical backing and ingredient transparency, so believability is cautious but positive."
Concept 4: Dove Yours & Mine,M8_q60,How well does the Dove Yours & Mine idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,Consistent with previous Dove product fit ratings and the profile's moderate acceptance of Dove's brand positioning.
Concept 4: Dove Yours & Mine,M8_q61,How would you describe the Dove Yours & Mine? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Yours & Mine is interesting due to personalized fragrance but price is a barrier, making it somewhat innovative but not strongly premium or exciting."
Concept 4: Dove Yours & Mine,M8_q64,"What concerns, if any, would you have about trying the Dove Yours & Mine? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation""]",Price might be too high; Might not work as claimed; Could irritate my skin,"High price of Dove Yours & Mine and uncertainty about personalized scent efficacy raise concerns, along with potential skin irritation."
Concept 5: Dove Skin ID,M8_q65,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Participant appreciates the AI skin analysis customization but wants dermatologist backing and a more affordable price, resulting in moderate interest."
Concept 5: Dove Skin ID,M8_q66,"What, if anything, did you find most appealing about the Dove Skin ID concept?","The most appealing aspect is the AI skin analysis that customizes the body wash for different skin areas, addressing specific skin needs in a personalized way.","The most appealing aspect is the AI skin analysis that customizes the body wash for different skin areas, addressing specific skin needs in a personalized way.","Evidence highlights the appeal of customization via AI skin analysis, matching the profile's research-oriented and ingredient-focused approach."
Concept 5: Dove Skin ID,M8_q67,"What, if anything, would you change or improve about the Dove Skin ID concept?",I would want the price to be more affordable than ₹699 initially and ensure there is dermatologist backing or clinical proof to trust the AI claims before trying it.,I would want the price to be more affordable than ₹699 initially and ensure there is dermatologist backing or clinical proof to trust the AI claims before trying it.,Price concerns and skepticism about claims are consistent with the profile’s cautious approach and preference for clinical validation.
Concept 5: Dove Skin ID,M8_q68,How well does the Dove Skin ID concept fit with your current routine?,3,3 (Somewhat well),"The Dove Skin ID concept somewhat fits the participant's routine given their preference for clinically validated, effective body washes but price and trust issues limit full fit."
Concept 5: Dove Skin ID,M8_q70,"Based on what you've seen, how likely would you be to buy the Dove Skin ID?",might_buy,Might or might not buy,"Profile finds AI skin analysis interesting but requires good product performance and dermatologist backing before buying a new ₹699 product, leading to indecision."
Concept 5: Dove Skin ID,M8_q72,How unique or different is the Dove Skin ID compared to other body wash products available today?,somewhat,Somewhat unique,"AI-customized body wash is somewhat unique compared to standard products, but the profile is cautious and not fully convinced by novelty alone."
Concept 5: Dove Skin ID,M8_q73,How relevant is the Dove Skin ID to your personal needs?,somewhat,Somewhat relevant,"Prior answers consistently rated Dove Skin ID as somewhat unique and somewhat relevant, reflecting moderate interest but not strong personal relevance."
Concept 5: Dove Skin ID,M8_q74,How believable are the claims made about the Dove Skin ID?,somewhat,Somewhat believable,"Previous responses rated claims about Dove Skin ID as somewhat believable, indicating cautious acceptance without full trust."
Concept 5: Dove Skin ID,M8_q75,How well does the Dove Skin ID idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Earlier answers show the Dove Skin ID concept fits somewhat well with expectations from Dove, consistent with a balanced but not enthusiastic fit."
