Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Direct evidence states the participant showers once a day, implying daily use of body wash."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""lux"", ""pears""]",Dove; Lux; Pears,Real interview data shows current use of Dove and past use of Lux and Pears; no mention of others in last 3 months.
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant likes the fragrance, lather, and non-drying nature but finds fragrance lasting power only 'just okay,' indicating moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would like to see body washes with longer-lasting fragrance and better moisturising effects without feeling heavy or sticky, all at a modest price and simple packaging.","I would like to see body washes with longer-lasting fragrance and better moisturising effects without feeling heavy or sticky, all at a modest price and simple packaging.",Real interview answers highlight desire for improved fragrance lasting power and moisturising benefits with modest price and minimalistic packaging.
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Interest in Dove 60-Second Body Spray is moderate due to appeal of quick cleaning but concerns about price and claim believability.
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing aspect is the promise of getting completely clean in just 60 seconds, which fits well with busy days when I have little time for showering.","The most appealing aspect is the promise of getting completely clean in just 60 seconds, which fits well with busy days when I have little time for showering.",Survey responses show moderate interest in the Dove 60-Second Body Spray concept due to its speed and cleaning benefit.
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would want clearer proof that it actually works as claimed and possibly a more affordable price point, since price and skepticism about claims are concerns for me.","I would want clearer proof that it actually works as claimed and possibly a more affordable price point, since price and skepticism about claims are concerns for me.","Concerns about price being too high and skepticism about claims were frequently mentioned, along with satisfaction with current product."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),The concept fits somewhat well with the current routine as it suits busy days but is not a perfect fit overall.
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),"The product is moderately likely to save time given its 60-second claim, fitting busy schedules but with some skepticism."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",might_buy,Might or might not buy,Participant values Dove products and convenience but has not indicated urgency for a 60-second body spray; likely cautious about new formats.
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,The 60-second quick clean concept is somewhat different but not radically unique compared to existing body washes.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,The product's speed benefit may be useful occasionally but participant showers once daily and values fragrance and texture more.
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,Claims about micellar technology and quick cleaning sound plausible but participant is moderately skeptical about new product claims.
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Dove is trusted and familiar, so the product fits the brand somewhat well, though the new format is a slight departure from typical Dove body washes."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"The Dove 60-Second Body Spray is seen as somewhat unique and innovative but fits somewhat neutrally with current routine and expectations, so mostly neutral ratings with slight tilt to innovative."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""skeptical_claims"", ""happy_current"", ""price_high""]",Might not work as claimed; Happy with current product; Price might be too high,"Profile shows some skepticism about new Dove 60-Second Body Spray claims, satisfaction with current Dove body wash, and some sensitivity to price."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Interest in Dove Skip is moderate because the 12-hour moisturisation is appealing but price and natural feel concerns temper enthusiasm.
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?","The most appealing part is the 12-hour moisturisation straight from the shower, which solves the hassle of applying lotion separately.","The most appealing part is the 12-hour moisturisation straight from the shower, which solves the hassle of applying lotion separately.",The concept's moisturising benefit aligns with the participant's preference for moisturising body wash and dislike of extra steps.
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","I would improve the price to be more modest and ensure the moisturising effect feels natural, not heavy or sticky on the skin.","I would improve the price to be more modest and ensure the moisturising effect feels natural, not heavy or sticky on the skin.","Price sensitivity and preference for non-harsh, non-sticky moisturising products were noted in the profile."
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,3,3 (Somewhat well),"Dove Skip fits somewhat well with the routine as it addresses the hassle of applying lotion, but not perfectly due to price and texture concerns."
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,3,3 (Moderately likely),"It is moderately likely to save time by eliminating the need for lotion after showering, but some hesitation remains."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",might_buy,Might or might not buy,"Participant values moisturizing benefits but has previously found Dove scrub price unjustified and is price-conscious, so would be cautious about this product."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,"Similar Dove product (60-Second Body Spray) was rated as somewhat unique, and this new Dove Skip concept aligns with that moderate uniqueness perception."
