Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Participant uses body wash only and has a routine involving shampoo, conditioner, face wash, and body wash daily, indicating daily use."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""fiama"", ""Clean & Clear""]",Dove; Fiama; Clean & Clear,"Real interview evidence states use of Dove primarily and sometimes Clean & Clear (exfoliating beads), Fiama is in consideration set and plausible recent use."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",very_satisfied,Very satisfied,"Participant expresses no frustrations with current body wash and is loyal to Dove, indicating high satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would like to see better moisturization that lasts longer and a thicker, creamier texture in body washes. Also, more affordable options with clear ingredient transparency at stores like D-Mart or Amazon would be good.","I would like to see better moisturization that lasts longer and a thicker, creamier texture in body washes. Also, more affordable options with clear ingredient transparency at stores like D-Mart or Amazon would be good.","Profile shows a strong preference for moisturization and thick cream texture, plus interest in ingredient clarity and value."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Earlier survey answers show moderate interest ('somewhat relevant', 'probably would buy') but concerns about price and proof of efficacy limit enthusiasm."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well with my busy lifestyle and need for quick grooming.","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well with my busy lifestyle and need for quick grooming.",Survey responses indicate the speed and cleaning benefit of Dove 60-Second Body Spray is somewhat relevant and appealing.
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would want clearer proof that it really works as claimed and maybe a slightly lower price point, as ₹399 for 200ml feels a bit high compared to my current Dove body wash.","I would want clearer proof that it really works as claimed and maybe a slightly lower price point, as ₹399 for 200ml feels a bit high compared to my current Dove body wash.",Concerns about price being too high and skepticism about claims were repeatedly noted for this product concept.
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),The product fits somewhat well with the current routine as per prior answers indicating it is somewhat relevant and fits well but not extremely.
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,4,4,"The concept promises significant time saving which is appealing for a busy lifestyle, so moderately high likelihood of saving time is expected."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",probably_buy,Probably would buy,"The product's promise of quick cleaning fits the participant's impulsive, convenience-driven nature and use of quick commerce, but the price and trial size may cause some hesitation."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,Participant values texture and moisturizing benefits more than novelty; the 60-second cleaning claim is somewhat different but not extremely unique.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"The product addresses quick cleaning needs relevant to the participant's busy lifestyle, but they still prioritize moisturization and texture."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,"Participant is moderately skeptical and prefers to research or try before fully trusting new claims, so they find the claims somewhat believable but not completely."
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,very,Fits very well,"Dove is the participant's current brand and the product aligns with Dove's reputation for gentle, effective cleansing."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 4; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,The Dove 60-Second Body Spray is seen as somewhat unique and innovative but not strongly exciting or memorable; fits well with Dove's brand and is moderately relevant to needs.
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""skeptical_claims"", ""happy_current""]",Price might be too high; Might not work as claimed; Happy with current product,"Survey responses show some skepticism about claims and price sensitivity, plus satisfaction with current Dove body wash."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,"The Dove Skip concept is appealing due to its 12-hour moisturization and fits the priority for moisturized skin, though price concerns temper extreme interest."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?","I like that it offers 12-hour moisturization straight from the shower, which solves the hassle of applying lotion and fits my priority for moisturized skin.","I like that it offers 12-hour moisturization straight from the shower, which solves the hassle of applying lotion and fits my priority for moisturized skin.",Profile emphasizes moisturization as a key benefit and values convenience in grooming routines.
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","I would improve the price to be more affordable, maybe closer to ₹299 for 300ml, and ensure the moisturizing effect is proven and lasts as promised.","I would improve the price to be more affordable, maybe closer to ₹299 for 300ml, and ensure the moisturizing effect is proven and lasts as promised.",Price sensitivity and skepticism about claims are consistent concerns; effectiveness and value are important triggers.
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,3,3 (Somewhat well),"The concept fits somewhat well with the current routine, aligning with prior 'somewhat well' ratings and interest."
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,4,4,"The Skip concept likely saves time by eliminating lotion application, which is a key appeal, so a moderately high rating fits prior responses."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,"The moisturizing benefit aligns strongly with participant's priority for moisturized skin post-wash, but the higher price may cause some hesitation without trial."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,"Similar to Dove 60-Second Body Spray which was rated somewhat unique, and given the product's moisturizing innovation but still within Dove's typical range, somewhat unique fits best."
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,"The Dove Skip's moisturizing benefit aligns with the participant's priority for moisturized skin, but since they sometimes forget lotion and are somewhat relevant to similar Dove products, somewhat relevant is consistent."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,"Claims about Dove 60-Second Body Spray were rated somewhat believable and this product is similar in nature, so somewhat believable is consistent."
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,very,Fits very well,"The participant rated Dove 60-Second Body Spray as fitting very well with Dove brand expectations, so Dove Skip, a Dove product with moisturizing claims, fits very well too."
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,Dove Skip is rated as somewhat unique and relevant but with moderate interest and skepticism; price concerns and need for proof keep ratings neutral.
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims"", ""happy_current""]",Price might be too high; Might not work as claimed; Happy with current product,"Similar concerns apply as Dove Skip is priced higher, and user is satisfied with current product but open to trial if claims hold."
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Interest in Dove Night Wash is moderate, appreciating the calming ritual but tempered by price and need for more proof."
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?","I find the calming ritual and inclusion of chamomile and lavender appealing because it offers a distinct, relaxing experience different from my morning shower.","I find the calming ritual and inclusion of chamomile and lavender appealing because it offers a distinct, relaxing experience different from my morning shower.",Profile shows appreciation for products that create differentiated shower experiences and value calming ingredients.
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?",I would want more evidence or dermatologist endorsement to trust the stress-reducing claims and possibly a slightly lower price to try it more easily.,I would want more evidence or dermatologist endorsement to trust the stress-reducing claims and possibly a slightly lower price to try it more easily.,Skepticism about claims and price concerns appear repeatedly; dermatologist trust is a key factor for trial.
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),"The Night Wash fits somewhat well with the routine, consistent with prior answers indicating moderate relevance and fit."
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",probably_buy,Probably would buy,"Participant showed a probable purchase intent for Dove 60-Second Body Spray and Dove Skip, indicating a similar likelihood for Dove Night Wash with calming benefits."
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,"The calming night shower concept is somewhat unique but not radically different from existing body washes, matching the participant's moderate uniqueness rating for similar Dove products."
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,somewhat,Somewhat relevant,"While the participant values moisturization and texture, the night wash's calming benefit is somewhat relevant but not a core personal need."
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,somewhat,Somewhat believable,"Claims involving clinical benefits and ingredients are met with moderate belief, consistent with previous somewhat believable ratings for Dove claims."
Concept 3: Dove Night Wash,M8_q45,How well does the Dove Night Wash idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Previous answers rate Dove Night Wash as somewhat unique, somewhat relevant, and claims somewhat believable, indicating moderate fit with Dove brand expectations."
Concept 3: Dove Night Wash,M8_q46,How would you describe the Dove Night Wash? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"Dove Night Wash concept is somewhat unique and relevant but with moderate fit and some skepticism, leading to neutral ratings across characteristics."
Concept 3: Dove Night Wash,M8_q49,"What concerns, if any, would you have about trying the Dove Night Wash? Select all that apply.","[""price_high"", ""skeptical_claims"", ""happy_current""]",Price might be too high; Might not work as claimed; Happy with current product,"Consistent pattern of price sensitivity, moderate belief in claims, and contentment with current body wash."
Concept 4: Dove Yours & Mine,M8_q50,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Prior survey answers show moderate interest (might_buy) and direct evidence states the personalized fragrance quiz and emotional connection are appealing but price at ₹799 is a concern.
Concept 4: Dove Yours & Mine,M8_q51,"What, if anything, did you find most appealing about the Dove Yours & Mine concept?","The personalized fragrance quiz and the idea of staying connected with my partner through scent is appealing, as it adds an emotional and unique touch to personal care.","The personalized fragrance quiz and the idea of staying connected with my partner through scent is appealing, as it adds an emotional and unique touch to personal care.","Profile shows emotional engagement with grooming and openness to personalized, meaningful product experiences."
Concept 4: Dove Yours & Mine,M8_q52,"What, if anything, would you change or improve about the Dove Yours & Mine concept?","I would want the price to be a bit more affordable, maybe closer to ₹599 for the couples kit, and clearer proof that the personalized fragrance really works and lasts throughout the day.","I would want the price to be a bit more affordable, maybe closer to ₹599 for the couples kit, and clearer proof that the personalized fragrance really works and lasts throughout the day.","The participant finds the personalized fragrance quiz and emotional connection appealing but is concerned about the high price (₹799) and wants more trust in the claims, consistent with prior answers about price sensitivity and skepticism."
Concept 4: Dove Yours & Mine,M8_q55,"Based on what you've seen, how likely would you be to buy the Dove Yours & Mine?",might_buy,Might or might not buy,"Profile shows moderate relevance for personalized scent products, with some openness but no strong purchase intent for premium couple kits priced at ₹799+."
Concept 4: Dove Yours & Mine,M8_q57,How unique or different is the Dove Yours & Mine compared to other body wash products available today?,somewhat,Somewhat unique,"Similar Dove products with personalized or unique scent concepts were rated somewhat unique, consistent with moderate differentiation perception."
Concept 4: Dove Yours & Mine,M8_q58,How relevant is the Dove Yours & Mine to your personal needs?,somewhat,Somewhat relevant,"Given the participant's moderate interest in scent-related products and moderate relevance ratings for similar Dove scent products, this fits well."
Concept 4: Dove Yours & Mine,M8_q59,How believable are the claims made about the Dove Yours & Mine?,somewhat,Somewhat believable,"Prior responses to Dove claims generally show moderate belief in product claims, including for new scent concepts."
Concept 4: Dove Yours & Mine,M8_q60,How well does the Dove Yours & Mine idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"The product concept aligns moderately with Dove’s brand image as perceived by the participant, consistent with prior similar product fit ratings."
Concept 4: Dove Yours & Mine,M8_q61,How would you describe the Dove Yours & Mine? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,Dove Yours & Mine is somewhat unique and innovative due to personalization and emotional appeal but price and proof concerns keep ratings moderate.
Concept 4: Dove Yours & Mine,M8_q64,"What concerns, if any, would you have about trying the Dove Yours & Mine? Select all that apply.","[""price_high"", ""skeptical_claims"", ""happy_current""]",Price might be too high; Might not work as claimed; Happy with current product,"High price (₹799-999) likely a concern, moderate trust in claims, and loyalty to current brand reduces urgency to switch."
Concept 5: Dove Skin ID,M8_q65,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Prior survey answers indicate moderate interest (might_buy) in Dove Skin ID, appreciating the AI skin analysis and personalization but wanting lower price and more proof."
Concept 5: Dove Skin ID,M8_q66,"What, if anything, did you find most appealing about the Dove Skin ID concept?",The AI skin analysis and the idea of a custom-made body wash for different skin needs across the body is very appealing because it feels personalized and innovative.,The AI skin analysis and the idea of a custom-made body wash for different skin needs across the body is very appealing because it feels personalized and innovative.,"Direct evidence shows the participant finds the AI skin analysis feature interesting and somewhat unique, aligning with their exploratory nature and preference for products that address specific skin needs."
Concept 5: Dove Skin ID,M8_q67,"What, if anything, would you change or improve about the Dove Skin ID concept?","I would want the price to be lower, ideally under ₹600, and more dermatologist endorsements or proof that the product actually works as claimed to feel confident trying it.","I would want the price to be lower, ideally under ₹600, and more dermatologist endorsements or proof that the product actually works as claimed to feel confident trying it.","The participant is concerned about price being too high and skeptical claims, wanting more evidence or expert validation before committing, consistent with their deliberative and ingredient-focused profile."
Concept 5: Dove Skin ID,M8_q68,How well does the Dove Skin ID concept fit with your current routine?,3,3 (Somewhat well),Direct evidence and prior answers show the concept fits somewhat well with current routine due to personalization appeal but price and proof concerns limit full integration.
