Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Participant uses body wash only and values convenience, implying daily use as part of routine."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""Clean & Clear""]",Dove; Clean & Clear,Real interview data states current use of Dove and sometimes Clean & Clear with exfoliating beads in the past 3 months.
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",very_satisfied,Very satisfied,"Participant states no frustrations with current body wash and shows strong loyalty to Dove, indicating high satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would like to see body washes improve their moisturizing effect and texture, making skin feel more silky and hydrated after use without needing extra lotion.","I would like to see body washes improve their moisturizing effect and texture, making skin feel more silky and hydrated after use without needing extra lotion.","Profile shows strong preference for thick, creamy texture and moisturized post-wash skin feeling, with no current frustrations but openness to better moisturization."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",5,5 (Extremely interested),"The participant finds the Dove 60-Second Body Spray very appealing for its promise of quick cleaning that fits their fast-paced, impulsive lifestyle, indicating extreme interest."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well with my fast-paced, impulsive lifestyle and need for convenience.","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well with my fast-paced, impulsive lifestyle and need for convenience.","Profile values speed and convenience highly, and the 60-second cleaning claim aligns with their impulsive, immediacy-driven behavior."
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would want clearer proof or demonstration that it really works as claimed, and I would want to be sure it is available easily where I shop, like Nykaa or local stores.","I would want clearer proof or demonstration that it really works as claimed, and I would want to be sure it is available easily where I shop, like Nykaa or local stores.","Concerns about product claims and availability were explicitly noted for this product, reflecting skepticism and convenience priority."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,5,5 (Extremely well),"They rated the Dove 60-Second Body Spray as fitting very well with their routine, consistent with their need for convenience and fast cleansing."
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,5,5 (Extremely likely),"The product's promise to save time aligns strongly with their impulsive and convenience-driven behavior, making it extremely likely to save time."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",probably_buy,Probably would buy,"The Dove 60-Second Body Spray fits the participant's need for convenience and quick cleansing, but the new format may require some trial before full commitment."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,The micellar technology and 60-second claim are somewhat different but not radically unique compared to existing body washes.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,very,Very relevant,The product's speed and cleansing benefits align well with the participant's busy lifestyle and preference for convenience.
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,very,Very believable,Participant trusts Dove as a brand and finds the micellar cleansing claim plausible given Dove's reputation.
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,very,Fits very well,Dove is the participant's preferred brand and the product concept aligns with their expectations from Dove.
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 4, ""Not for me-Made for me"": 5, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 4}",Basic-Premium: 4; Boring-Exciting: 4; Not for me-Made for me: 5; Old-fashioned-Innovative: 4; Forgettable-Memorable: 4,"The Dove 60-Second Body Spray is seen as somewhat unique, fitting well with my fast-paced lifestyle and convenience needs, so it rates above neutral on premium, exciting, made-for-me, innovative, and memorable."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""skeptical_claims"", ""availability""]",Might not work as claimed; Might not be available where I shop,"Though likely to buy Dove 60-Second Body Spray, concerns about product efficacy and availability are common cautious points for new products."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",5,5 (Extremely interested),"They find the Dove Skip's 12-hour moisturization very appealing and relevant to their preference for moisturized skin, showing extreme interest."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?","The most appealing aspect is the 12-hour moisturization straight from the shower, which solves the hassle of applying lotion and fits my preference for moisturized skin.","The most appealing aspect is the 12-hour moisturization straight from the shower, which solves the hassle of applying lotion and fits my preference for moisturized skin.","Profile shows strong focus on moisturization and convenience, making this benefit highly attractive."
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","I would want the price to be a bit lower, closer to ₹299 or ₹350, as ₹599 for 600ml feels steep, and I would want reassurance that the moisturizing claims truly work.","I would want the price to be a bit lower, closer to ₹299 or ₹350, as ₹599 for 600ml feels steep, and I would want reassurance that the moisturizing claims truly work.",Price sensitivity within ₹200-350 range and skepticism about claims are consistent concerns for this participant.
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,5,5 (Extremely well),"The Dove Skip concept fits very well with their routine as it solves the hassle of applying lotion, matching their texture and moisture obsession."
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,5,5 (Extremely likely),"The Dove Skip's time-saving benefit is highly relevant to them, so they rate it extremely likely to save time in their routine."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,"The moisturizing benefit is highly relevant, but the higher price (₹349-599) may cause some hesitation despite the appeal of no lotion needed."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,"Similar Dove product (60-Second Body Spray) was rated 'Somewhat unique' and this product shares core Dove benefits with an added moisturizing claim, so 'Somewhat unique' fits consistency."
