Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"The participant uses body wash only and has a routine involving shampoo, conditioner, face wash, and body wash daily, indicating daily use."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""fiama"", ""Clean & Clear"", ""other""]",Dove; Fiama; Clean & Clear; Other brand,"Real evidence states current use of Dove and sometimes Clean & Clear (exfoliating beads), plus Fiama is in consideration set; 'Other brand' included to cover Clean & Clear which is not in options."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",very_satisfied,Very satisfied,"They report no frustrations with their current body wash and mention liking Dove and Clean & Clear, indicating high satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would like to see body washes with a richer, thicker cream texture that leaves my skin moisturized without needing lotion afterwards, ideally priced between ₹200-350 and available at stores like D-Mart or Nykaa.","I would like to see body washes with a richer, thicker cream texture that leaves my skin moisturized without needing lotion afterwards, ideally priced between ₹200-350 and available at stores like D-Mart or Nykaa.","The profile shows a strong preference for thick, creamy texture and moisturized post-wash feeling, with a price range anchored around ₹200-350."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",4,4,"The Dove 60-Second Body Spray fits well with the impulsive, convenience-driven lifestyle and is somewhat relevant, so a rating of 4 (high interest) aligns with prior 'probably buy' and appeal for speed."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well with my busy, impulsive lifestyle and need for convenience.","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well with my busy, impulsive lifestyle and need for convenience.","Evidence shows the Dove 60-Second Body Spray is seen as somewhat unique and relevant, with appeal in its speed and fitting well with Dove's brand."
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would want clearer proof or demonstration that it really works in 60 seconds and reassurance that it won't irritate my skin; also, a slightly larger size option would be good.","I would want clearer proof or demonstration that it really works in 60 seconds and reassurance that it won't irritate my skin; also, a slightly larger size option would be good.","Concerns about claims working as stated and skin irritation were noted, along with a preference for products that fit personal needs and deliver on promises."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,4,4,"The concept fits somewhat well with current routine as per prior answer, so rating 4 reflects good but not perfect fit."
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,4,4,"Given the product promises saving time with a 60-second clean and the participant values convenience, a 4 indicates it is likely to save time moderately to highly."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",probably_buy,Probably would buy,"The Dove 60-Second Body Spray fits the convenience and speed needs of the participant, who values quick, effective cleansing but is somewhat skeptical about novelty claims."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,"While the 60-second cleaning claim is somewhat different, the participant is cautious and does not see it as extremely unique compared to existing Dove products."
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"The product's speed benefit is relevant to their busy lifestyle, but since they already use Dove body wash, the relevance is moderate rather than extremely high."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,"The participant trusts Dove generally but is moderately skeptical about micellar technology claims in body wash, so finds the claims somewhat believable."
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,very,Fits very well,"Dove is their preferred brand and the product aligns with Dove’s image of gentle, effective cleansing, so it fits the brand well."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 4, ""Not for me-Made for me"": 4, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 4; Boring-Exciting: 4; Not for me-Made for me: 4; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Survey evidence rates Dove 60-Second Body Spray as somewhat unique, fitting well with routine and appealing for convenience, so mostly positive but not extreme memorability."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""skeptical_claims"", ""skin_irritation"", ""happy_current""]",Might not work as claimed; Could irritate my skin; Happy with current product,"While somewhat interested in Dove 60-Second Body Spray (probably buy), concerns about efficacy and skin irritation are typical cautious points; also very satisfied with current body wash, so some hesitation."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,"The Dove Skip concept is appealing due to its 12-hour moisturization and simplifying routine; prior answers show moderate to high interest, so 4 fits well."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?","The idea of getting 12-hour moisturized skin straight from the shower is very appealing because I often skip lotion, and this would simplify my routine while keeping my skin hydrated.","The idea of getting 12-hour moisturized skin straight from the shower is very appealing because I often skip lotion, and this would simplify my routine while keeping my skin hydrated.","The profile values moisturized skin and convenience, and Dove Skip's lipid-lock technology aligns with these preferences."
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","I would improve the concept by making the price more accessible, maybe around ₹299 for the regular size, and ensuring the moisturizing effect is proven for Indian skin types.","I would improve the concept by making the price more accessible, maybe around ₹299 for the regular size, and ensuring the moisturizing effect is proven for Indian skin types.","Price concerns were raised for Dove Skip, and preference for Indian skin-specific formulations was noted."
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,4,4,"The Dove Skip fits somewhat well with current routine, as participant often skips lotion and wants moisturized skin, so rating 4 is consistent."
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,4,4,"The product likely saves time by eliminating lotion step, so a moderately high rating of 4 is appropriate."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",might_buy,Might or might not buy,"Though the moisturizing benefit aligns with their preference for moisturized skin, the hassle reduction claim is less compelling, and the price (₹349-599) is at the higher end, making them uncertain."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,"Similar Dove product (60-Second Body Spray) was rated somewhat unique, and this new Dove Skip concept fits the brand well but is not radically different."
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,"The Dove 60-Second Body Spray was rated somewhat relevant, and given the similar moisturizing benefit and hassle reduction, relevance is consistent."
