Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,Real interview evidence states the participant showers once daily and uses body wash only.
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""pears"", ""Dettol"", ""Bath & Body Works""]",Dove; Pears; Dettol; Bath & Body Works,"Real interview evidence lists these brands as used in the past 3 months; no mention of Olay, Nivea, Johnson's, Lux, Fiama, or The Body Shop usage recently."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant feels current body wash is clean enough but has issues with scent and skin feeling, indicating moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would most like to see body washes improve their formulations to be truly sulphate-free and effective for oily, acne-prone skin, with clear clinical backing and ingredient transparency. Also, better availability on quick commerce platforms like Blinkit would help.","I would most like to see body washes improve their formulations to be truly sulphate-free and effective for oily, acne-prone skin, with clear clinical backing and ingredient transparency. Also, better availability on quick commerce platforms like Blinkit would help.","The twin prioritizes ingredient lists, clinical backing, and efficacy for oily skin, and values convenience of purchase from quick commerce platforms."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",5,5 (Extremely interested),"The Dove 60-Second Body Spray concept is rated extremely interesting due to its proven micellar cleansing technology and strong relevance to the twin's need for quick, effective cleansing on busy days."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing aspect is the proven micellar cleansing technology that promises to dissolve dirt and oil on contact within 60 seconds, which fits my need for quick, effective cleansing on busy days.","The most appealing aspect is the proven micellar cleansing technology that promises to dissolve dirt and oil on contact within 60 seconds, which fits my need for quick, effective cleansing on busy days.","The twin is attracted to clinical claims and ingredient technology that deliver fast, effective results, matching the concept's micellar technology and speed."
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would want clearer information on the ingredient list and clinical study details upfront, and assurance about skin compatibility for oily, acne-prone skin. Also, wider availability at my usual online stores would improve the concept.","I would want clearer information on the ingredient list and clinical study details upfront, and assurance about skin compatibility for oily, acne-prone skin. Also, wider availability at my usual online stores would improve the concept.","Concerns about claims, skin irritation, and availability were noted; the twin demands ingredient transparency and clinical proof before purchase."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,5,5 (Extremely well),"The concept fits extremely well with the twin's current routine as they value products that save time and provide effective cleansing, especially between activities."
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,5,5 (Extremely likely),"The twin believes the Dove 60-Second Body Spray would be extremely likely to save time in their routine, consistent with their appreciation for quick cleansing solutions."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",probably_buy,Probably would buy,"The Dove 60-Second Body Spray's micellar technology and quick cleansing appeal to the participant's analytical and ingredient-focused approach, but trial size price and novelty may temper immediate definite purchase."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,very,Very unique,"Micellar cleansing technology in a body spray format is perceived as innovative compared to typical body washes, aligning with participant's interest in clinical-backed innovations."
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,very,Very relevant,"The product's quick cleansing benefit fits the participant's busy lifestyle and oily skin needs, making it highly relevant though not necessarily essential."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,very,Very believable,"Claims of micellar technology and quick cleansing are consistent with participant's trust in clinical and ingredient-backed claims, making them credible."
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,very,Fits very well,"Dove is already in the participant's consideration set and known for clinical-backed products, so the new product aligns well with brand expectations."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 5, ""Boring-Exciting"": 4, ""Not for me-Made for me"": 5, ""Old-fashioned-Innovative"": 5, ""Forgettable-Memorable"": 4}",Basic-Premium: 5; Boring-Exciting: 4; Not for me-Made for me: 5; Old-fashioned-Innovative: 5; Forgettable-Memorable: 4,"The Dove 60-Second Body Spray is rated very highly for innovation and premium positioning due to its micellar technology and relevance to busy routines, fitting well with the twin's preference for clinically backed, effective products."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""skeptical_claims"", ""skin_irritation"", ""availability""]",Might not work as claimed; Could irritate my skin; Might not be available where I shop,"This twin is skeptical about new product claims and sensitive to skin irritation due to oily, acne-prone skin; availability is a common concern for new launches."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",5,5 (Extremely interested),The Dove Skip concept is rated extremely interesting because of its advanced lipid-lock technology that aligns with the twin's desire for moisturized skin without extra steps.
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?","The most appealing part is the advanced lipid-lock technology that seals in moisture for 12 hours straight from the shower, which addresses the hassle of applying lotion and keeps skin hydrated effectively.","The most appealing part is the advanced lipid-lock technology that seals in moisture for 12 hours straight from the shower, which addresses the hassle of applying lotion and keeps skin hydrated effectively.","The twin values substantive, clinically backed benefits that solve real pain points like moisturizing without extra steps."
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","I would want more clinical data on the lipid-lock technology’s effectiveness and details on ingredients to ensure it suits oily skin. Also, a price point closer to ₹300-350 would be more acceptable.","I would want more clinical data on the lipid-lock technology’s effectiveness and details on ingredients to ensure it suits oily skin. Also, a price point closer to ₹300-350 would be more acceptable.",Price sensitivity combined with demand for ingredient and clinical validation guides suggested improvements.
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,5,5 (Extremely well),The Dove Skip concept fits extremely well with the twin's routine as it addresses the hassle of applying lotion and provides long-lasting hydration.
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,5,5 (Extremely likely),"The twin finds the Dove Skip very likely to save time by eliminating the need for post-shower moisturizing, matching their preference for efficiency."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,"The advanced lipid-lock moisturizing claim aligns with participant's desire for post-wash moisturized skin and willingness to pay a premium for proven benefits, though price is at the higher end."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,very,Very unique,"The concept's advanced lipid-lock technology and 12-hour moisturization directly address the twin's priority for clinically backed, effective hydration, making it stand out compared to typical body washes."
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,very,Very relevant,"The twin values moisturized skin post-shower and dislikes skipping lotion due to hassle, so a product delivering 12-hour moisturization without extra steps fits well with personal needs."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,very,Very believable,"Given the twin's analytical scrutiny and trust in clinical claims, the detailed explanation of lipid-lock technology supports high believability, though 'completely believable' would require seeing clinical study data."
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,very,Fits very well,"The Dove brand is associated with moisturizing benefits and clinical credibility, so this innovation aligns well with the twin's expectations of Dove."
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 5, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 4; Boring-Exciting: 3; Not for me-Made for me: 5; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Skip is seen as very unique and relevant due to its lipid-lock technology, but the twin is price sensitive and wants more clinical data, so excitement and memorability are moderate."
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation""]",Price might be too high; Might not work as claimed; Could irritate my skin,"Given the ₹349-599 price and the twin's price sensitivity balanced with demand for clinical proof, price and efficacy concerns are expected; skin irritation is a consistent concern."
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"The Dove Night Wash concept is moderately interesting due to its calming benefits and clinical backing, but the twin rates it somewhat relevant and has some price and irritation concerns."
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?","The calming ritual benefit with clinically shown chamomile and slow-release lavender oils to reduce stress hormones is very appealing, as it offers a functional difference for night use backed by science.","The calming ritual benefit with clinically shown chamomile and slow-release lavender oils to reduce stress hormones is very appealing, as it offers a functional difference for night use backed by science.",The twin responds well to clinical claims and ingredient-backed benefits that differentiate products meaningfully.
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?","I would want clearer evidence or references to the clinical studies mentioned and assurance that it won’t irritate oily, acne-prone skin. Also, pricing should be competitive around ₹299-350 for trial sizes.","I would want clearer evidence or references to the clinical studies mentioned and assurance that it won’t irritate oily, acne-prone skin. Also, pricing should be competitive around ₹299-350 for trial sizes.","Skepticism about claims and skin irritation concerns, plus price sensitivity, inform suggested improvements."
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),"The Dove Night Wash fits somewhat well with the twin's routine, reflecting their moderate interest and the concept's positioning as a night-specific product."
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",probably_buy,Probably would buy,"The calming night shower concept with clinically shown ingredients appeals to the twin's interest in clinical backing and differentiated product benefits, but the price and niche use case may moderate urgency."
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,"While the calming ritual and clinical ingredients are interesting, the twin likely sees similar claims in other products and may consider this less unique compared to more ingredient-forward innovations."
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,somewhat,Somewhat relevant,"The twin prioritizes oily skin and moisturization; while stress reduction is valuable, it is less directly relevant to core skin concerns, so relevance is moderate."
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,very,Very believable,"The inclusion of clinically shown chamomile and lavender oils aligns with the twin's trust in clinical evidence, making the claims credible."
Concept 3: Dove Night Wash,M8_q45,How well does the Dove Night Wash idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Prior survey response rated Dove Night Wash as somewhat unique and somewhat relevant to personal needs, so the fit with Dove brand is moderate rather than strong."
Concept 3: Dove Night Wash,M8_q46,How would you describe the Dove Night Wash? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"Dove Night Wash is somewhat relevant and unique but less fitting to the twin's routine; clinical backing is appreciated but concerns about irritation and price temper enthusiasm, resulting in neutral ratings."
Concept 3: Dove Night Wash,M8_q49,"What concerns, if any, would you have about trying the Dove Night Wash? Select all that apply.","[""skeptical_claims"", ""skin_irritation"", ""price_high""]",Might not work as claimed; Could irritate my skin; Price might be too high,The twin values clinical backing and is cautious about efficacy and irritation; the ₹299-499 price range may feel slightly high without strong evidence.
Concept 4: Dove Yours & Mine,M8_q50,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Participant finds the personalized fragrance quiz and concept interesting but is hesitant due to the high price (₹799-999) and wants stronger clinical or ingredient backing.
Concept 4: Dove Yours & Mine,M8_q51,"What, if anything, did you find most appealing about the Dove Yours & Mine concept?","The personalized fragrance quiz and the idea of carrying a subtle trace of each other's scent is interesting, but the high price of ₹799-999 makes me hesitant without strong clinical or ingredient backing.","The personalized fragrance quiz and the idea of carrying a subtle trace of each other's scent is interesting, but the high price of ₹799-999 makes me hesitant without strong clinical or ingredient backing.",The twin appreciates personalization and novelty but is price sensitive and requires strong evidence to justify premium pricing.
Concept 4: Dove Yours & Mine,M8_q52,"What, if anything, would you change or improve about the Dove Yours & Mine concept?","I would want stronger clinical or ingredient backing to justify the high price of ₹799-999, and clearer information on skin compatibility for oily, acne-prone skin. Wider availability on my usual online platforms like Nykaa or Amazon would also improve the concept.","I would want stronger clinical or ingredient backing to justify the high price of ₹799-999, and clearer information on skin compatibility for oily, acne-prone skin. Wider availability on my usual online platforms like Nykaa or Amazon would also improve the concept.","Direct evidence shows price hesitation without strong clinical/ingredient proof and concerns about availability; consistent with the twin's ingredient-first, clinical-skeptical approach."
Concept 4: Dove Yours & Mine,M8_q55,"Based on what you've seen, how likely would you be to buy the Dove Yours & Mine?",might_buy,Might or might not buy,"The concept is interesting but priced at ₹799-999, which is high; given the twin's analytical and ingredient-focused nature, plus moderate relevance of fragrance personalization, likelihood to buy is uncertain."
Concept 4: Dove Yours & Mine,M8_q57,How unique or different is the Dove Yours & Mine compared to other body wash products available today?,very,Very unique,"The personalized fragrance quiz and couples kit format are novel compared to typical body washes, aligning with prior ratings of similar Dove products as very unique."
Concept 4: Dove Yours & Mine,M8_q58,How relevant is the Dove Yours & Mine to your personal needs?,somewhat,Somewhat relevant,"While the scent connection to partner is appealing, the twin prioritizes clinical efficacy and ingredients over fragrance, making this moderately relevant but not highly so."
Concept 4: Dove Yours & Mine,M8_q59,How believable are the claims made about the Dove Yours & Mine?,somewhat,Somewhat believable,"The personalized fragrance claims sound plausible but lack clinical backing or ingredient focus, so the twin would be cautiously skeptical."
Concept 4: Dove Yours & Mine,M8_q60,How well does the Dove Yours & Mine idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"The Dove Yours & Mine concept fits Dove’s aspirational but accessible image somewhat, but the twin’s focus on clinical and ingredient evidence tempers enthusiasm."
Concept 4: Dove Yours & Mine,M8_q61,How would you describe the Dove Yours & Mine? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Yours & Mine is interesting for its personalization but is priced high without strong clinical backing, making it moderately innovative but less relevant or memorable to the twin."
Concept 4: Dove Yours & Mine,M8_q64,"What concerns, if any, would you have about trying the Dove Yours & Mine? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""availability""]",Price might be too high; Might not work as claimed; Could irritate my skin; Might not be available where I shop,"At ₹799-999, the price is steep for this twin; personalized fragrance claims require validation; skin irritation and availability are also concerns."
Concept 5: Dove Skin ID,M8_q65,"Overall, how interested are you in this product concept?",5,5 (Extremely interested),"Participant previously rated interest in Dove Skin ID as very high (5) due to AI-driven customization for oily, acne-prone skin and clinically backed formulation."
Concept 5: Dove Skin ID,M8_q66,"What, if anything, did you find most appealing about the Dove Skin ID concept?","The most appealing aspect is the AI-driven customization that targets my specific skin needs across different body areas, which fits my oily, acne-prone skin concerns and desire for clinically backed, effective formulations.","The most appealing aspect is the AI-driven customization that targets my specific skin needs across different body areas, which fits my oily, acne-prone skin concerns and desire for clinically backed, effective formulations.","Evidence highlights the appeal of personalized, clinically validated solutions for oily skin and the twin’s preference for ingredient transparency and targeted efficacy."
Concept 5: Dove Skin ID,M8_q67,"What, if anything, would you change or improve about the Dove Skin ID concept?","I would want clearer evidence or references to the clinical studies behind the AI customization, assurance it won’t irritate oily, acne-prone skin, and a more competitive price around ₹549-599 for the first order to justify trial.","I would want clearer evidence or references to the clinical studies behind the AI customization, assurance it won’t irritate oily, acne-prone skin, and a more competitive price around ₹549-599 for the first order to justify trial.","Consistent with prior concerns about clinical proof, skin compatibility, and pricing sensitivity expressed in the twin’s responses regarding Dove Skin ID and similar products."
Concept 5: Dove Skin ID,M8_q68,How well does the Dove Skin ID concept fit with your current routine?,5,5 (Extremely well),"Participant indicated Dove Skin ID fits extremely well with their routine because it targets specific skin needs and offers a clinically credible, customized solution."
Concept 5: Dove Skin ID,M8_q70,"Based on what you've seen, how likely would you be to buy the Dove Skin ID?",probably_buy,Probably would buy,"The AI skin analysis and custom formulation align with the twin’s preference for clinically backed, tailored products despite the higher ₹699 price."
Concept 5: Dove Skin ID,M8_q72,How unique or different is the Dove Skin ID compared to other body wash products available today?,extremely,Extremely unique,"AI-driven custom body wash with photo analysis is very different from typical products, matching the twin’s appreciation for innovation with clinical relevance."
Concept 5: Dove Skin ID,M8_q73,How relevant is the Dove Skin ID to your personal needs?,extremely,Extremely relevant,"The Dove Skin ID concept directly addresses the twin's core need for a body wash tailored to specific skin needs with clinical backing, matching their ingredient-focused, quasi-scientific approach, and prior answer rated its uniqueness as extremely unique."
Concept 5: Dove Skin ID,M8_q74,How believable are the claims made about the Dove Skin ID?,very,Very believable,"The twin values clinical backing and ingredient transparency; while AI skin analysis is interesting, they remain cautiously optimistic, so 'Very believable' fits their analytical scrutiny without overcommitting to 'Completely believable'."
