Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Real evidence states the participant showers twice daily, so daily body wash use is consistent."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""lux"", ""fiama"", ""other""]",Dove; Lux; Fiama; Other brand,Participant uses Dove currently and has mentioned Lux and Fiama among known brands; 'Other brand' included due to openness to trying new brands and low loyalty.
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant uses body wash regularly and values fragrance and foam, but low brand loyalty and openness to switching suggest moderate satisfaction rather than very high."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would like body washes to come with a loofah or some exfoliating accessory included, and have a mousse texture with long-lasting fragrance at a reasonable price around ₹200-350.","I would like body washes to come with a loofah or some exfoliating accessory included, and have a mousse texture with long-lasting fragrance at a reasonable price around ₹200-350.",Real interview evidence shows preference for mousse texture and desire for loofah included; price sensitivity within mid-range and fragrance importance are consistent with profile.
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",4,4,"The participant is somewhat interested in the Dove 60-Second Body Spray concept due to its promise of quick cleansing fitting a busy lifestyle, but price concerns moderate enthusiasm."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well with my busy and active lifestyle when I need quick but effective cleansing.","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well with my busy and active lifestyle when I need quick but effective cleansing.",Survey responses indicate appreciation for the speed and cleaning benefit of the Dove 60-Second Body Spray concept as somewhat relevant and appealing.
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would improve the price to be more affordable, maybe closer to ₹199 for a regular size, and add reassurance about skin safety to reduce concerns about irritation.","I would improve the price to be more affordable, maybe closer to ₹199 for a regular size, and add reassurance about skin safety to reduce concerns about irritation.","Concerns about price being too high and potential skin irritation were repeatedly noted for this product, so addressing these would improve appeal."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),The concept fits somewhat well with the participant's routine as they value quick cleansing but also have some skepticism about claims and price.
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,4,4,"The product is moderately likely to save time given the 60-second cleansing promise, which appeals to the participant's busy and active lifestyle."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",probably_buy,Probably would buy,"The Dove 60-Second Body Spray's quick cleaning benefit aligns with the participant's busy lifestyle and preference for effective cleansing, but novelty and price may temper a definite buy."
