Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Real evidence states the participant showers twice daily and uses body wash, so daily use is consistent."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""lux"", ""fiama"", ""other""]",Dove; Lux; Fiama; Other brand,"Real interview data lists Fiama and Lux as known brands used recently, Dove is considered and likely tried given brand familiarity, and 'Other brand' covers Cinthol which is used but not listed in options."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant values fragrance and price but is moderately loyal and open to switching, indicating moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would like body washes to have longer-lasting fragrance and better moisturizing effects without increasing the price too much, especially in the ₹199-349 mid-range segment.","I would like body washes to have longer-lasting fragrance and better moisturizing effects without increasing the price too much, especially in the ₹199-349 mid-range segment.","Real evidence shows fragrance and price are top liked features, and moisturizing after-feel is ideal, so improving lasting scent and hydration aligns with core preferences."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Interest in Dove 60-Second Body Spray is somewhat relevant and somewhat interested per prior answers, so a moderate interest rating of 3 fits best."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well for busy days when I need a quick shower between activities.","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well for busy days when I need a quick shower between activities.","The concept's speed and effective cleansing appeal to my practical, time-conscious grooming habits as shown in the Dove 60-Second Body Spray concept responses."
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?",I would want clearer assurance on the product's effectiveness and maybe a slightly lower price or a trial size available at ₹199 to reduce risk before committing.,I would want clearer assurance on the product's effectiveness and maybe a slightly lower price or a trial size available at ₹199 to reduce risk before committing.,"Concerns about price being too high and skepticism about claims were noted, so improving trust and affordability would make it more attractive."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),"The concept fits somewhat well with current routine as per prior answers, so rating 3 is consistent."
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),"The product is moderately likely to save time given the twice-daily shower routine and appeal for quick showers, so rating 3 fits."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",probably_buy,Probably would buy,"The Dove 60-Second Body Spray’s quick cleaning benefit and mid-range price appeal to the participant’s need for effective, time-saving products at reasonable prices."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,The micellar technology and 60-second cleaning claim are somewhat different from typical body washes but not radically unique.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"The product’s speed and cleansing benefits are relevant for a busy lifestyle but the participant showers twice daily normally, so it is not extremely relevant."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,The participant trusts clinical claims moderately but remains cautious and would research more before fully believing.
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Dove is a familiar brand and the product fits their expectations somewhat, though the new format is a bit different from usual Dove body washes."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"The Dove 60-Second Body Spray is seen as somewhat unique and innovative but fits moderately with current routine and expectations, so neutral to slightly positive ratings are appropriate."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""skeptical_claims"", ""availability""]",Price might be too high; Might not work as claimed; Might not be available where I shop,"The profile shows price sensitivity around ₹199-399 range, some skepticism about new product claims, and concern about availability in preferred stores."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Interest in Dove Skip is somewhat interested, reflecting moderate appeal due to moisturizing benefits but price concerns, so rating 3 is appropriate."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?","The most appealing aspect is the 12-hour moisturized skin benefit straight from the shower, which solves the hassle of applying lotion after bathing.","The most appealing aspect is the 12-hour moisturized skin benefit straight from the shower, which solves the hassle of applying lotion after bathing.",The advanced lipid-lock moisturizing feature matches my ideal post-wash skin feeling and desire for convenience.
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","I would suggest a more affordable price point or smaller pack size for trial, as ₹349-599 seems a bit high for daily use, and maybe clearer proof of the moisturizing claims.","I would suggest a more affordable price point or smaller pack size for trial, as ₹349-599 seems a bit high for daily use, and maybe clearer proof of the moisturizing claims.","Price concerns and skepticism about claims were common, so lowering entry barriers and enhancing credibility would improve appeal."
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,3,3 (Somewhat well),"Dove Skip fits somewhat well with routine as per prior answers, so rating 3 is consistent."
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,3,3 (Moderately likely),"Likely to save time moderately given the no-lotion-needed benefit, so rating 3 fits."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,The moisturizing benefit aligns with the participant’s preference for lightweight moisturizing texture and mid-range price fits their budget.
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,"Previous survey responses rated Dove 60-Second Body Spray as somewhat unique, and Dove Skip is a similar innovation in the same brand line, so 'Somewhat unique' fits consistent perception."
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,"The participant previously rated Dove 60-Second Body Spray as somewhat relevant to personal needs, and Dove Skip targets moisturizing which aligns with their preference for moisturized skin, so 'Somewhat relevant' is consistent."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,"The participant rated the claims of Dove 60-Second Body Spray as somewhat believable, so similar skepticism applies to Dove Skip's advanced lipid-lock claims."
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"The participant previously rated Dove 60-Second Body Spray as fitting somewhat well with Dove brand expectations, so Dove Skip fits similarly."
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,Dove Skip is somewhat unique and relevant but price concerns and moderate fit with routine suggest neutral ratings across attributes.
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation""]",Price might be too high; Might not work as claimed; Could irritate my skin,Dove Skip is priced at ₹349-599 which is above the preferred mid-range; concerns about efficacy and skin irritation align with cautious trial behavior.
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Interest in Dove Night Wash is somewhat interested, appreciating calming benefits but price concerns, so rating 3 fits."
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?","I like that it offers a calming, relaxing shower experience with ingredients like chamomile and lavender, which can help me unwind after a busy day.","I like that it offers a calming, relaxing shower experience with ingredients like chamomile and lavender, which can help me unwind after a busy day.",The night wash's stress-relief and ritual aspect aligns with my appreciation for differentiated routines and sensory experience.
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?","I would improve the price to be more competitive, possibly offer smaller sizes for trial, and ensure the fragrance is fresh and not too strong or overpowering.","I would improve the price to be more competitive, possibly offer smaller sizes for trial, and ensure the fragrance is fresh and not too strong or overpowering.","Price and fragrance are key concerns, and a trial size would reduce hesitation to try a premium concept."
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),"Dove Night Wash fits somewhat well with routine as per prior answers, so rating 3 is consistent."
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",probably_buy,Probably would buy,Participant is moderately loyal but open to trying new Dove products and values fragrance and moisturizing benefits; the calming night wash with lavender and chamomile is appealing but not a must-have.
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,"The calming night shower concept with stress-reducing oils is somewhat unique compared to regular body washes, matching prior ratings of uniqueness for Dove innovations."
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,somewhat,Somewhat relevant,"The participant values moisturizing and fragrance but has not indicated a strong need for a night-specific product, so relevance is moderate."
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,somewhat,Somewhat believable,Skepticism about clinical claims and new benefits is moderate; participant rates similar Dove claims as somewhat believable.
Concept 3: Dove Night Wash,M8_q45,How well does the Dove Night Wash idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Previous answers rated Dove Night Wash as somewhat unique, somewhat relevant, and claims somewhat believable, consistent with moderate brand fit."
Concept 3: Dove Night Wash,M8_q46,How would you describe the Dove Night Wash? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"Dove Night Wash is somewhat unique and fits moderately with routine, with price and fragrance improvements desired, so neutral ratings reflect balanced view."
Concept 3: Dove Night Wash,M8_q49,"What concerns, if any, would you have about trying the Dove Night Wash? Select all that apply.","[""price_high"", ""skeptical_claims"", ""availability""]",Price might be too high; Might not work as claimed; Might not be available where I shop,"Price at ₹299-499 is at upper mid-range, causing price concern; moderate skepticism about claims and availability also noted."
Concept 4: Dove Yours & Mine,M8_q50,"Overall, how interested are you in this product concept?",2,2,"Participant finds the Dove Yours & Mine concept somewhat interesting but is hesitant due to high price (₹799) and uncertainty about scent matching preferences, leading to low-moderate interest."
Concept 4: Dove Yours & Mine,M8_q51,"What, if anything, did you find most appealing about the Dove Yours & Mine concept?","The idea of carrying a subtle trace of my partner's scent throughout the day sounds interesting, but the high price and uncertainty about the scent matching my preferences make me hesitant.","The idea of carrying a subtle trace of my partner's scent throughout the day sounds interesting, but the high price and uncertainty about the scent matching my preferences make me hesitant.","I am somewhat skeptical and price-sensitive, and I rated this concept lower in relevance and purchase likelihood."
Concept 4: Dove Yours & Mine,M8_q52,"What, if anything, would you change or improve about the Dove Yours & Mine concept?","I would reduce the price to be more affordable, ideally under ₹500 for the couple's kit, and offer a smaller trial size to test the scent match before committing to the full kit.","I would reduce the price to be more affordable, ideally under ₹500 for the couple's kit, and offer a smaller trial size to test the scent match before committing to the full kit.","The participant found the concept interesting but was hesitant due to the high price (₹799-999) and uncertainty about scent matching, so a lower price and trial size would address these concerns."
Concept 4: Dove Yours & Mine,M8_q55,"Based on what you've seen, how likely would you be to buy the Dove Yours & Mine?",probably_not,Probably would not buy,"The Dove Yours & Mine kit is priced at ₹799-999, which is above the preferred mid-range price; also, the concept of personalized couple scents is less relevant for this user who lives alone and values price-value balance."
Concept 4: Dove Yours & Mine,M8_q57,How unique or different is the Dove Yours & Mine compared to other body wash products available today?,somewhat,Somewhat unique,Similar Dove products were rated as somewhat unique; personalized couple scents are a novel idea but not extremely unique in the market.
Concept 4: Dove Yours & Mine,M8_q58,How relevant is the Dove Yours & Mine to your personal needs?,not_very,Not very relevant,"The product is designed for couples, but the user lives alone and makes independent choices, so relevance to personal needs is low."
Concept 4: Dove Yours & Mine,M8_q59,How believable are the claims made about the Dove Yours & Mine?,somewhat,Somewhat believable,"User generally rates Dove claims as somewhat believable and is moderately skeptical, consistent with prior claim believability ratings."
Concept 4: Dove Yours & Mine,M8_q60,How well does the Dove Yours & Mine idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"User previously rated Dove product ideas as fitting somewhat well with brand expectations, consistent with moderate brand alignment."
Concept 4: Dove Yours & Mine,M8_q61,How would you describe the Dove Yours & Mine? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 2, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 2; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Yours & Mine is somewhat unique and innovative but perceived as less relevant and too expensive, so 'Not for me-Made for me' is rated lower."
Concept 4: Dove Yours & Mine,M8_q64,"What concerns, if any, would you have about trying the Dove Yours & Mine? Select all that apply.","[""price_high"", ""skeptical_claims"", ""happy_current""]",Price might be too high; Might not work as claimed; Happy with current product,High price ₹799-999 is a strong barrier; moderate doubt about product efficacy and current satisfaction reduce interest.
Concept 5: Dove Skin ID,M8_q65,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Participant is somewhat interested in Dove Skin ID due to its unique AI customization but price (₹699) and skepticism about effectiveness limit enthusiasm to moderate interest.
