Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Real evidence states the participant showers once daily, so daily use of body wash is consistent."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""lux"", ""pears""]",Dove; Lux; Pears,"Real interview data lists Lux, Dove, and Pears as known and used brands recently; no evidence of recent use of others."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant is loyal but frustrated by mediocrity and wants a better sensitive-skin option, indicating moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I want body washes to improve their moisturizing effect without needing extra lotion, and to have gentle, natural floral scents like lavender that don't irritate my sensitive skin.","I want body washes to improve their moisturizing effect without needing extra lotion, and to have gentle, natural floral scents like lavender that don't irritate my sensitive skin.","Evidence shows preference for moisturized skin post-wash and floral scents, plus sensitivity concerns driving desire for gentleness and hydration."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Previously rated interest as 'might buy' and described the concept as somewhat appealing but with concerns about price and ingredient clarity, so moderate interest fits."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing part is the promise of getting completely clean in just 60 seconds using micellar technology, which sounds efficient for my busy days.","The most appealing part is the promise of getting completely clean in just 60 seconds using micellar technology, which sounds efficient for my busy days.","The concept's speed and proven cleansing tech aligns with my analytical ingredient scrutiny and desire for effective, quick cleansing."
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would want clearer information on the ingredients to ensure no irritation, and perhaps a slightly lower price point to justify trying a new format.","I would want clearer information on the ingredients to ensure no irritation, and perhaps a slightly lower price point to justify trying a new format.","Concerns about price and skin irritation are consistent, plus ingredient transparency is critical for me before switching."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),Fits somewhat well with routine given the busy-day efficiency appeal but not perfectly due to skepticism and preference for known ingredients.
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),"The promise of saving time is moderately likely to help, as the twin values efficiency but remains cautious about efficacy claims."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",might_buy,Might or might not buy,"While the product is from Dove and offers a quick clean, the participant values ingredient transparency and proven benefits; speed alone is not a strong enough trigger to buy immediately."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,The micellar technology and 60-second claim are somewhat different from typical body washes but not radically unique in the category.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"The product fits a busy lifestyle need but participant prioritizes gentleness and moisturization over speed, so relevance is moderate."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,Claims about micellar cleansing and quick cleaning are plausible but participant is skeptical and prefers dermatologist endorsements for full trust.
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Dove is trusted and known for gentleness, so the product fits the brand somewhat well, though the new format is a slight departure from usual expectations."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 4; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"The Dove 60-Second Body Spray is seen as somewhat premium and innovative due to micellar technology, but only somewhat relevant and fitting, so neutral scores on excitement and memorability align with that."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""happy_current""]",Price might be too high; Might not work as claimed; Could irritate my skin; Happy with current product,"Profile shows price sensitivity around ₹199-399, cautious about product efficacy and skin irritation, and some satisfaction with current body wash."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,"Previously indicated probable buy and strong appeal for 12-hour moisturization addressing sensitive skin needs, showing high interest."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?","I like that it offers 12-hour moisturization straight from the shower, which addresses my hassle of applying lotion and suits my sensitive skin needs.","I like that it offers 12-hour moisturization straight from the shower, which addresses my hassle of applying lotion and suits my sensitive skin needs.","Moisturization post-wash and convenience are top priorities, and this concept directly addresses those."
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?",I would want more clarity on the specific moisturizing ingredients and dermatologist endorsement to trust it fully for sensitive skin.,I would want more clarity on the specific moisturizing ingredients and dermatologist endorsement to trust it fully for sensitive skin.,Ingredient scrutiny and dermatologist recommendations are key trust factors for me.
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,4,4,"Fits somewhat well to well with routine since it replaces lotion and suits sensitive skin, aligning with twin's preference for moisturizing convenience."
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,4,4,"Likely to save time by eliminating lotion step, which is a key appeal for this twin."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,The moisturizing benefit aligns well with participant's ideal post-wash skin feeling and willingness to pay a premium for effective ayurvedic or moisturizing products.
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,"Similar to prior answers on Dove 60-Second Body Spray being somewhat unique, this product's advanced lipid-lock technology is a moderate innovation but not radically different from other moisturizing claims."
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,"The product addresses moisturizing needs which are important, but given the price (₹349) and existing satisfaction with current body wash, relevance is moderate, consistent with prior 'somewhat relevant' ratings."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,"Claims about moisture barrier and 12-hour hydration sound plausible but would require ingredient transparency and dermatologist endorsement to be fully trusted, matching prior moderate believability ratings."
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Dove is known for gentle, moisturizing products, so this fits the brand somewhat well but not perfectly, consistent with previous answers on Dove product fit."
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 4, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 4; Boring-Exciting: 3; Not for me-Made for me: 4; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"Dove Skip is appealing for its 12-hour moisturization and suits sensitive skin needs, fitting well with routine, so rated moderately premium and made for me but not very exciting or memorable."
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""happy_current""]",Price might be too high; Might not work as claimed; Could irritate my skin; Happy with current product,Dove Skip priced at ₹349-599 is at the higher end; sensitive skin and loyalty to current products cause concern about irritation and efficacy.
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Moderate interest due to liking calming floral scents and relaxing ritual but concerns about scent strength and skin irritation keep interest moderate.
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?",The calming ritual with chamomile and lavender oils is appealing because I value floral scents and a relaxing shower experience to unwind at night.,The calming ritual with chamomile and lavender oils is appealing because I value floral scents and a relaxing shower experience to unwind at night.,Preference for floral scents like lavender and the desire for a mood-enhancing shower aligns with this concept.
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?",I would improve it by ensuring the scent is not overpowering and confirming the formula is gentle enough for sensitive skin without causing irritation.,I would improve it by ensuring the scent is not overpowering and confirming the formula is gentle enough for sensitive skin without causing irritation.,"Sensitive skin concerns and preference for subtle, natural floral scents guide this response."
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),Fits somewhat well with current routine as night shower is valued for relaxation but twin is cautious about scent and formula gentleness.
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",might_buy,Might or might not buy,"While the calming night wash with lavender and chamomile aligns with preferred floral scents and calming benefits, the participant is cautious and not fully convinced to buy without more proof, matching prior moderate purchase intent."
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,"The night wash concept with clinically shown stress hormone reduction is somewhat unique but similar calming claims exist in the market, consistent with prior moderate uniqueness ratings."
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,somewhat,Somewhat relevant,"The calming night shower ritual is relevant but not critical; participant values moisturizing and sensitive skin benefits more, so relevance is moderate."
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,somewhat,Somewhat believable,"Claims of clinical evidence for stress hormone reduction sound promising but require dermatologist endorsement and ingredient transparency to be fully credible, matching prior moderate believability."
Concept 3: Dove Night Wash,M8_q45,How well does the Dove Night Wash idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Prior survey answers rate Dove Night Wash as somewhat fitting the brand and somewhat relevant; the calming, lavender-chamomile concept aligns moderately with Dove's gentle image but feels slightly aspirational beyond usual expectations."
Concept 3: Dove Night Wash,M8_q46,How would you describe the Dove Night Wash? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"Dove Night Wash is somewhat unique and relevant but with some concerns about scent strength and irritation, so neutral ratings across all pairs reflect moderate appeal."
Concept 3: Dove Night Wash,M8_q49,"What concerns, if any, would you have about trying the Dove Night Wash? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""happy_current""]",Price might be too high; Might not work as claimed; Could irritate my skin; Happy with current product,Dove Night Wash at ₹299-499 is mid to premium range; cautious about trying new products due to skin sensitivity and satisfaction with existing brands.
Concept 4: Dove Yours & Mine,M8_q50,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Prior answers show moderate interest in Dove Yours & Mine due to personalized fragrance appeal but concerns about high price and skin compatibility.
Concept 4: Dove Yours & Mine,M8_q51,"What, if anything, did you find most appealing about the Dove Yours & Mine concept?","The personalized fragrance quiz and the idea of carrying a subtle scent that connects me with my partner is interesting, but the high price and uncertainty about skin compatibility make me cautious.","The personalized fragrance quiz and the idea of carrying a subtle scent that connects me with my partner is interesting, but the high price and uncertainty about skin compatibility make me cautious.",I appreciate personalization but remain price-sensitive and wary of skin irritation from unfamiliar fragrances.
Concept 4: Dove Yours & Mine,M8_q52,"What, if anything, would you change or improve about the Dove Yours & Mine concept?",I would lower the price from ₹799/₹999 to make it more accessible and add clear dermatologist endorsement to assure skin compatibility for sensitive skin.,I would lower the price from ₹799/₹999 to make it more accessible and add clear dermatologist endorsement to assure skin compatibility for sensitive skin.,"Participant liked the personalized fragrance quiz and connection idea but was cautious about high price and skin compatibility, emphasizing dermatologist trust."
Concept 4: Dove Yours & Mine,M8_q55,"Based on what you've seen, how likely would you be to buy the Dove Yours & Mine?",might_buy,Might or might not buy,"This twin is highly ingredient- and skin-sensitive focused, skeptical of novelty and personalization gimmicks, and values fragrance but would not switch easily without dermatologist endorsement or strong personal relevance."
Concept 4: Dove Yours & Mine,M8_q57,How unique or different is the Dove Yours & Mine compared to other body wash products available today?,somewhat,Somewhat unique,"Similar to other Dove fragrance innovations, the personalized couples scent is somewhat unique but not radically different from existing scented body washes."
Concept 4: Dove Yours & Mine,M8_q58,How relevant is the Dove Yours & Mine to your personal needs?,somewhat,Somewhat relevant,"The concept of sharing scent with a partner is emotionally appealing but less relevant to this twin’s pragmatic, self-oriented grooming habits and sensitive skin priorities."
Concept 4: Dove Yours & Mine,M8_q59,How believable are the claims made about the Dove Yours & Mine?,somewhat,Somewhat believable,The twin is selectively trusting of claims aligned with ayurvedic or dermatologist-backed benefits but views personalized fragrance claims with moderate skepticism.
Concept 4: Dove Yours & Mine,M8_q60,How well does the Dove Yours & Mine idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"The Dove brand is associated with gentle, trusted formulations; this concept fits moderately well but the personalization aspect is less typical for Dove’s usual positioning."
Concept 4: Dove Yours & Mine,M8_q61,How would you describe the Dove Yours & Mine? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,Dove Yours & Mine is interesting for personalization but high price and skin compatibility concerns keep ratings neutral across all dimensions.
Concept 4: Dove Yours & Mine,M8_q64,"What concerns, if any, would you have about trying the Dove Yours & Mine? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""availability""]",Price might be too high; Might not work as claimed; Could irritate my skin; Might not be available where I shop,"Dove Yours & Mine priced at ₹799-999 is expensive; concerns about price, skin irritation, and availability are consistent with profile."
Concept 5: Dove Skin ID,M8_q65,"Overall, how interested are you in this product concept?",2,2,"Earlier responses indicate probable not interested (close to 2) due to price concerns, distrust of AI skin photo uploads, and skepticism about new products despite appreciating the concept."
Concept 5: Dove Skin ID,M8_q66,"What, if anything, did you find most appealing about the Dove Skin ID concept?","The most appealing part is the promise of a body wash custom-made for my unique skin needs, addressing different skin areas sensitively with AI technology.","The most appealing part is the promise of a body wash custom-made for my unique skin needs, addressing different skin areas sensitively with AI technology.",Participant values customization for sensitive skin but is skeptical about new tech; the concept’s personalized approach aligns with her ingredient scrutiny and skin sensitivity concerns.
Concept 5: Dove Skin ID,M8_q67,"What, if anything, would you change or improve about the Dove Skin ID concept?","I would remove the requirement to upload skin photos weekly as it feels invasive, and provide more transparent ingredient information with dermatologist approval to build trust.","I would remove the requirement to upload skin photos weekly as it feels invasive, and provide more transparent ingredient information with dermatologist approval to build trust.",Participant explicitly rejected uploading skin photos to unknown brands and prefers clear ingredient transparency and dermatologist endorsement for sensitive skin.
Concept 5: Dove Skin ID,M8_q68,How well does the Dove Skin ID concept fit with your current routine?,3,3 (Somewhat well),"The Dove Skin ID concept somewhat fits current routine as it addresses sensitive skin needs, but invasive AI photo uploads and price reduce fit to moderate."
Concept 5: Dove Skin ID,M8_q70,"Based on what you've seen, how likely would you be to buy the Dove Skin ID?",probably_not,Probably would not buy,"The twin is skeptical of AI-based skin analysis from unknown brands, finds such tech invasive, and prefers proven, dermatologist-recommended products; price at ₹699 is also high without strong trust."
Concept 5: Dove Skin ID,M8_q72,How unique or different is the Dove Skin ID compared to other body wash products available today?,somewhat,Somewhat unique,"AI-customized body wash is a novel concept but the twin’s low novelty-seeking and preference for trusted, proven brands tempers perceived uniqueness."
