Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,Real interview evidence states the participant showers once daily and uses body wash mainly.
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""lux"", ""other""]",Dove; Lux; Other brand,"Real interview data lists Lux, Dove, Baylis & Harding (Other brand) as used in past 3 months; Baylis & Harding is not an option so 'Other brand' covers it."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant described current body wash as 'mediocre' and wanting a better sensitive-skin option, indicating moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would like body washes to improve their moisturizing effect without needing extra lotion, and have gentle, natural floral scents like lavender or mogra that feel refreshing but not overpowering.","I would like body washes to improve their moisturizing effect without needing extra lotion, and have gentle, natural floral scents like lavender or mogra that feel refreshing but not overpowering.","Participant values gentle skin feel and scent most, wants hydration benefits integrated (as seen in preference for Dove Skip), and prefers natural floral fragrances."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",2,2,"Prior answers show low interest in Dove 60-Second Body Spray due to skepticism about claims, price concerns, and limited relevance to routine."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing part is the promise of a quick, effective clean in just 60 seconds, which fits a busy lifestyle and uses proven micellar technology from Dove's trusted face care range.","The most appealing part is the promise of a quick, effective clean in just 60 seconds, which fits a busy lifestyle and uses proven micellar technology from Dove's trusted face care range.",Participant appreciates speed and proven technology but is cautious; the quick cleansing claim and Dove brand association are emotional hooks supported by credible proof.
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would want clearer evidence or user testimonials to back the 60-second cleaning claim and reassurance about skin safety, plus a lower price point to make it more accessible.","I would want clearer evidence or user testimonials to back the 60-second cleaning claim and reassurance about skin safety, plus a lower price point to make it more accessible.","Participant is skeptical about new claims, price concerns are high, and demands proof of efficacy and skin safety before switching from current trusted products."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),"Answered 'somewhat well' previously for fit with routine, reflecting moderate alignment but not strong integration."
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),Rated moderately likely to save time based on the concept's promise but tempered by doubts on actual efficacy and skin safety.
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",probably_not,Probably would not buy,"Although the product is from Dove, the 60-second quick cleanse concept feels rushed and less aligned with the participant's preference for gentle, moisturizing, and sensory-rich body wash experiences."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,"The micellar cleansing and 60-second claim are somewhat different from typical body washes, but the participant is skeptical about quick formulas and values proven gentle cleansing."
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,not_very,Not very relevant,"Participant showers once daily and values a moisturizing, gentle body wash with lasting fragrance; a quick 60-second spray for rushed cleaning does not strongly align with their routine or needs."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,Participant is a cautious verifier who requires credible evidence; the micellar technology claim is plausible but the quick 60-second cleansing promise may seem optimistic without detailed proof.
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Dove is a trusted brand for the participant, but the new fast-cleanse format is a slight departure from their expectations of Dove's gentle, moisturizing body washes."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 2, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 4; Boring-Exciting: 3; Not for me-Made for me: 2; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"The Dove 60-Second Body Spray is seen as somewhat premium and innovative due to micellar technology but not fully made for me or exciting, reflecting cautious interest and skepticism from prior answers."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""distrust_new"", ""happy_current""]",Price might be too high; Might not work as claimed; Could irritate my skin; Don't trust new products; Happy with current product,"Profile shows cautious verifier with sensitive skin, skeptical of new products and price sensitivity; prior survey answers show low likelihood to buy Dove 60-Second Body Spray and concerns about efficacy and irritation."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,Previously expressed probable interest and appreciation for the 12-hour moisturization benefit that fits convenience needs.
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?","The most appealing aspect is the 12-hour moisturization straight from the shower, eliminating the need for a separate lotion step, which feels convenient and skin-friendly.","The most appealing aspect is the 12-hour moisturization straight from the shower, eliminating the need for a separate lotion step, which feels convenient and skin-friendly.","Participant highly values moisturization integrated into body wash (Dove Skip concept) and convenience, aligning with their selective aspiration pragmatism."
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","I would want more information on the ingredients and clinical proof of the moisturizing claims, and possibly a smaller trial size at a lower price to try before committing.","I would want more information on the ingredients and clinical proof of the moisturizing claims, and possibly a smaller trial size at a lower price to try before committing.","Participant demands ingredient transparency and credible evidence, is price-conscious, and prefers to verify claims before purchase."
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,4,4,"Fits somewhat well with routine as it addresses moisturizing convenience, a known priority for this twin."
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,4,4,"Likely to save time moderately to highly due to eliminating lotion step, a key convenience factor noted."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,"The Dove Skip concept aligns well with the participant's desire for moisturized skin post-shower without extra lotion steps, and the price is within a reasonable premium range."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,"Similar to the Dove 60-Second Body Spray which was rated somewhat unique, this product's advanced lipid-lock technology and 12-hour moisturization is a notable but not revolutionary innovation in body wash."
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,"The twin values moisturized skin post-wash but is cautious about new claims; since moisturizing is a stated ideal post-wash feeling, the product is somewhat relevant but not extremely so."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,The twin is a cautious verifier who finds Dove claims somewhat believable but requires evidence; advanced lipid-lock technology sounds plausible but would need proof.
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Prior answers show the twin feels Dove fits somewhat well with new product ideas, reflecting moderate brand loyalty and cautious acceptance of innovations."
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 4, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 4; Boring-Exciting: 3; Not for me-Made for me: 4; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"Dove Skip's 12-hour moisturization is appealing and fits skin needs, making it feel more made for me and somewhat premium, but not particularly exciting or highly innovative."
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation""]",Price might be too high; Might not work as claimed; Could irritate my skin,"Though somewhat positive on Dove Skip, price at Rs.349-599 is high for this twin and skin sensitivity raises irritation concerns; no evidence of distrust or satisfaction that would exclude these concerns."
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",5,5 (Extremely interested),Very interested in Dove Night Wash concept due to its stress-relief benefits and calming ritual matching personal needs.
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?",I find the calming ritual aspect with chamomile and slow-release lavender oils most appealing because it matches my need for stress relief and a soothing end-of-day shower experience.,I find the calming ritual aspect with chamomile and slow-release lavender oils most appealing because it matches my need for stress relief and a soothing end-of-day shower experience.,Participant is a stress-triggered comfort seeker who values lavender and floral scents for relaxation and well-being.
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?","I would improve the concept by adding more visible proof of the stress-reducing benefits, like real user reviews or clinical data, and ensuring the scent is subtle and natural rather than artificial.","I would improve the concept by adding more visible proof of the stress-reducing benefits, like real user reviews or clinical data, and ensuring the scent is subtle and natural rather than artificial.","Participant is a cautious verifier who wants authenticity and evidence behind claims, and prefers natural floral scents consistent with their preferences."
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,5,5 (Extremely well),"Fits extremely well with current routine as evening shower is important for relaxation and stress relief, aligned with product benefits."
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",probably_buy,Probably would buy,"The twin is a stress-triggered comfort seeker who appreciates lavender and floral scents for relaxation, and the Dove Night Wash's calming ritual with chamomile and lavender aligns well with this."
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,The calming night shower concept with clinically shown stress hormone reduction is somewhat unique but not entirely new in the personal care market.
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,very,Very relevant,"The twin values relaxation and stress relief in body wash scents, especially lavender and floral notes, making the night wash highly relevant to her needs."
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,somewhat,Somewhat believable,"While the twin is cautious, the clinical claim about stress hormone reduction is plausible but would require verification, so she finds it somewhat believable."
