Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,Direct real evidence states the participant showers/bathes once daily and uses body wash exclusively.
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""lux"", ""pears"", ""fiama""]",Lux; Pears; Fiama,"Real interview data explicitly lists Lux, Pears, and Fiama as body wash brands used in the past 3 months."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant shows moderate loyalty but some frustration with texture and fragrance boredom, indicating moderate satisfaction rather than very satisfied."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would most like to see body washes improve their texture to be thicker and creamier, along with longer-lasting fragrance that can eliminate the need for extra perfume.","I would most like to see body washes improve their texture to be thicker and creamier, along with longer-lasting fragrance that can eliminate the need for extra perfume.",Real evidence shows frustration with current body wash texture and strong preference for thick cream texture and long-lasting fragrance.
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Participant finds the quick cleansing promise appealing but is skeptical and price-sensitive, so moderate interest fits prior ratings."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing part is the promise of quick cleansing in just 60 seconds, which fits well for busy days when I need to shower fast between activities.","The most appealing part is the promise of quick cleansing in just 60 seconds, which fits well for busy days when I need to shower fast between activities.",Survey and real data show appreciation for speed and functional benefits of Dove 60-Second Body Spray concept.
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would improve the concept by addressing price concerns and providing more proof that it really works as claimed, since I am skeptical and happy with my current product.","I would improve the concept by addressing price concerns and providing more proof that it really works as claimed, since I am skeptical and happy with my current product.","Concerns about price being too high and skepticism about claims are documented, along with satisfaction with current product."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),Previously rated 'somewhat well' fit with routine; the product suits busy days but is not very relevant overall.
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),The concept likely saves time moderately as per the participant's appreciation of quick cleansing but not highly relevant.
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",probably_not,Probably would not buy,"While appreciating fragrance and convenience, the participant values thick cream texture and is skeptical of quick-cleaning claims; also price and format (spray) differ from preferred body wash type."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,The 60-second cleaning concept is somewhat different but the participant is skeptical of marketing hype and prefers clinically proven benefits over speed claims.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,not_very,Not very relevant,Participant showers once daily but does not indicate a need for ultra-fast cleansing; prefers thorough cleansing with fragrance and texture over speed.
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,Participant trusts clinical claims but would research more before fully believing novel micellar technology in body wash; moderate trust in Dove brand but cautious.
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Dove is a trusted brand but the new format (body spray) is a departure from their usual thick cream body wash, so it fits moderately well but not perfectly."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 2, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 2; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"The Dove 60-Second Body Spray is seen as somewhat innovative but not very relevant or exciting to me, with moderate fit to my routine and skepticism about price and claims."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""skeptical_claims"", ""happy_current""]",Price might be too high; Might not work as claimed; Happy with current product,"Survey responses show low relevance and low purchase intent for Dove 60-Second Body Spray, concerns about price and efficacy, and satisfaction with current products."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",5,5 (Extremely interested),Participant rated high interest in Dove Skip due to 12-hour moisturization saving lotion application hassle.
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?","The most appealing aspect is the 12-hour moisturization benefit straight from the shower, which saves me the hassle of applying lotion separately.","The most appealing aspect is the 12-hour moisturization benefit straight from the shower, which saves me the hassle of applying lotion separately.",Real and survey evidence highlight moisturization and lotion-free convenience as key attractive points for Dove Skip.
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","I would want clearer evidence of the moisturizing claims and possibly a more affordable price point, as Rs.349-599 feels a bit high for me.","I would want clearer evidence of the moisturizing claims and possibly a more affordable price point, as Rs.349-599 feels a bit high for me.",Price sensitivity and demand for credible claims are consistent with profile and concerns about price being high.
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,3,3 (Somewhat well),"Participant indicated the Dove Skip fits somewhat well with their routine, reflecting moderate alignment."
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,5,5 (Extremely likely),"The time-saving 12-hour moisturization benefit is highly valued, so very likely to save time in routine."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,"The 12-hour moisturization claim aligns with participant’s willingness to pay more for long-lasting fragrance and moisturization benefits, making it relevant and attractive though price is mid-to-premium range."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,"Similar Dove product (60-Second Body Spray) was rated somewhat unique, and Dove Skip's moisturizing claim is somewhat novel but not radically different."
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,Participant values moisturization but has moderate relevance for Dove 60-Second Body Spray; Dove Skip’s moisturizing benefit aligns somewhat with needs.
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,"Claims about Dove 60-Second Body Spray were considered somewhat believable, so similar clinical claims for Dove Skip would be viewed similarly."
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,Prior answer showed Dove Skip idea fits somewhat well with Dove brand expectations.
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"Dove Skip is somewhat unique and relevant with appealing 12-hour moisturization, but price and claim believability keep my ratings neutral overall."
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims""]",Price might be too high; Might not work as claimed,"While somewhat interested in Dove Skip, the participant is price-conscious and skeptical about claims, reflecting concerns about price and effectiveness."
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Participant moderately interested in Dove Night Wash for calming night shower but concerned about price and relevance.
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?","I like that it offers a calming, relaxing shower experience at night with ingredients like chamomile and lavender to help unwind before sleep.","I like that it offers a calming, relaxing shower experience at night with ingredients like chamomile and lavender to help unwind before sleep.","Survey and real data show appreciation for calming, stress-reducing benefits in night wash concept."
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?","I would change the price to be more affordable and make the fragrance more earthy or herbal rather than just floral, to better suit my preferences.","I would change the price to be more affordable and make the fragrance more earthy or herbal rather than just floral, to better suit my preferences.",Price concerns and preference for earthy/herbal fragrances over typical floral scents are documented.
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),"Participant rated the Night Wash as somewhat fitting current routine, reflecting moderate relevance and acceptance."
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",might_buy,Might or might not buy,Participant is moderately skeptical of new Dove variants and values clinical backing; night wash with calming oils is interesting but not highly compelling.
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,Night Wash’s calming ritual and slow-release oils are somewhat unique compared to standard body washes.
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,not_very,Not very relevant,Participant’s skin awareness is problem-triggered; calming night shower is less relevant to immediate skin needs.
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,somewhat,Somewhat believable,Claims about clinical benefits like chamomile and lavender oils are somewhat believable but participant remains cautious.
Concept 3: Dove Night Wash,M8_q45,How well does the Dove Night Wash idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Prior survey answer for Dove Night Wash fit was 'Fits somewhat well' and evidence shows moderate relevance and uniqueness, consistent with moderate brand fit."
Concept 3: Dove Night Wash,M8_q46,How would you describe the Dove Night Wash? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"I like the calming night shower concept but find the price high and fragrance not fully aligned with my earthy preference, resulting in neutral ratings."
Concept 3: Dove Night Wash,M8_q49,"What concerns, if any, would you have about trying the Dove Night Wash? Select all that apply.","[""price_high"", ""skeptical_claims"", ""happy_current""]",Price might be too high; Might not work as claimed; Happy with current product,"Participant rated Dove Night Wash as not very relevant and only might buy, indicating price and efficacy concerns along with contentment with current products."
Concept 4: Dove Yours & Mine,M8_q50,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Earlier answers show moderate interest (might_buy) and the concept appeals due to personalized fragrance quiz and subtle scent connection, but price at ₹799 is a concern."
Concept 4: Dove Yours & Mine,M8_q51,"What, if anything, did you find most appealing about the Dove Yours & Mine concept?",The personalized fragrance quiz and the idea of carrying a subtle scent that connects me with my partner throughout the day is the most appealing part.,The personalized fragrance quiz and the idea of carrying a subtle scent that connects me with my partner throughout the day is the most appealing part.,Survey evidence shows interest in personalized scent concepts and emotional connection benefits.
Concept 4: Dove Yours & Mine,M8_q52,"What, if anything, would you change or improve about the Dove Yours & Mine concept?","I would make the price more affordable, around ₹599, and ensure the fragrance options include more earthy or herbal notes rather than just floral to better suit my preferences.","I would make the price more affordable, around ₹599, and ensure the fragrance options include more earthy or herbal notes rather than just floral to better suit my preferences.",Consistent with prior feedback on Dove Yours & Mine and Night Wash concepts where price was a concern and preference for earthy/herbal fragrances was expressed.
