Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Direct evidence states the participant showers once daily, indicating daily body wash use."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""pears"", ""fiama"", ""nivea""]",Dove; Pears; Fiama; Nivea,"Real interview data lists Arata, Fiama, Pears, Dettol as current brands used; Dove and Nivea are also top-of-mind brands, so these four are consistent with recent usage."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant values cheapest and fragrance but notes current body wash has no fragrance, causing some dissatisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would most like to see better fragrance options and improved cleansing power without harsh chemicals, all at an affordable price around ₹150-₹200.","I would most like to see better fragrance options and improved cleansing power without harsh chemicals, all at an affordable price around ₹150-₹200.",Real interview data shows preference for cheapest products but dissatisfaction with lack of fragrance and desire for less chemicals and more cleansing.
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Participant is moderately interested in the Dove 60-Second Body Spray as it fits busy days but has concerns about price and availability.
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well for busy days when I have little time to shower.","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well for busy days when I have little time to shower.",Survey responses indicate appreciation for the speed and cleansing benefit of the Dove 60-Second Body Spray concept.
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?",I would improve availability in common stores like D-Mart and local kiranas and reduce the price from Rs.399 for 200ml to something more affordable around Rs.250-300.,I would improve availability in common stores like D-Mart and local kiranas and reduce the price from Rs.399 for 200ml to something more affordable around Rs.250-300.,Concerns about price being too high and availability issues were frequently noted in survey responses.
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),"The concept fits somewhat well with the participant's routine, matching their stated relevance as 'somewhat relevant'."
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),"Participant believes the product might moderately save time, consistent with moderate interest and relevance ratings."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",might_buy,Might or might not buy,Participant values fragrance and cleansing but is price sensitive and loyal to current brand; the product's speed benefit is relevant but not strongly compelling.
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,The 60-second cleaning concept is somewhat different but not radically unique compared to existing body washes.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"The product addresses quick cleansing needs which are somewhat relevant, but participant showers once daily and does not indicate frequent rushed showers."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,Claims about micellar technology and quick cleaning are plausible but participant is slightly skeptical about marketing claims.
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,very,Fits very well,"Dove is a trusted brand for participant, and the product fits Dove's image of gentle, effective cleansing."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 4, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 4; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"The Dove 60-Second Body Spray is seen as somewhat unique and innovative but only somewhat relevant and fitting to routine, so moderate to slightly positive ratings fit best."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""availability""]",Price might be too high; Might not work as claimed; Could irritate my skin; Might not be available where I shop,Profile shows some skepticism about new Dove products with moderate likelihood to buy and concerns about fragrance and effectiveness; price sensitivity and availability are common concerns.
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,"Participant is quite interested in Dove Skip due to the 12-hour moisturization benefit, rating aligns with 'probably buy' and strong appeal."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?","The most appealing aspect is the 12-hour moisturization straight from the shower, which solves the hassle of applying lotion after every shower.","The most appealing aspect is the 12-hour moisturization straight from the shower, which solves the hassle of applying lotion after every shower.",Survey data highlights the appeal of Dove Skip's moisturizing benefit and convenience.
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?",I would reduce the price from Rs.349 for 300ml to a more mid-range price and ensure the fragrance is stronger and longer lasting.,I would reduce the price from Rs.349 for 300ml to a more mid-range price and ensure the fragrance is stronger and longer lasting.,Price concerns and desire for better fragrance longevity were noted in the profile.
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,3,3 (Somewhat well),"The Dove Skip concept fits somewhat well with their routine, consistent with previous 'somewhat well' fit ratings."
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,4,4,"Likely to save time moderately to highly, as it removes the hassle of applying lotion after shower."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,"The moisturizing benefit aligns with participant's desire for skin care but price (₹349) is mid-range and participant is price conscious, so likely interested but not definite."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,"Similar to the Dove 60-Second Body Spray, the Dove Skip is seen as somewhat unique, consistent with previous ratings of Dove innovations."
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,"The participant rated Dove 60-Second Body Spray as somewhat relevant and values moisturized skin but is price sensitive, so 'somewhat relevant' fits."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,"Prior answers show the participant finds Dove claims somewhat believable, so this consistency applies here."
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,very,Fits very well,"The participant previously rated Dove 60-Second Body Spray as fitting very well with Dove's brand, so the Dove Skip concept aligns similarly."
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"The Dove Skip concept is somewhat unique and somewhat relevant with moderate interest, so neutral mid-range ratings are consistent."
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation""]",Price might be too high; Might not work as claimed; Could irritate my skin,"Given the higher price point of Dove Skip and moderate trust in claims, price and efficacy are concerns; skin irritation is a typical caution for new moisturizing products."
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Participant is moderately interested in Dove Night Wash, appreciating the calming ritual but concerned about price and fragrance strength."
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?",The calming ritual with chamomile and lavender oils that helps unwind and prepare for sleep is the most appealing part.,The calming ritual with chamomile and lavender oils that helps unwind and prepare for sleep is the most appealing part.,Survey responses show appreciation for Dove Night Wash's calming and stress-reducing benefits.
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?","I would improve the fragrance strength and make the price more affordable, ideally below Rs.400 for 250ml.","I would improve the fragrance strength and make the price more affordable, ideally below Rs.400 for 250ml.",Concerns about price and fragrance weakness are consistent with earlier feedback on Dove products.
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),"The Night Wash fits somewhat well with their routine, matching the 'somewhat relevant' and 'somewhat well' fit evidence."
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",might_buy,Might or might not buy,"The participant showed moderate purchase intent ('might or might not buy') for Dove 60-Second Body Spray and values fragrance and moisturization, but is price conscious."
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,"The participant rates Dove 60-Second Body Spray as somewhat unique; similarly, a night wash with calming benefits would be seen as somewhat unique."
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,somewhat,Somewhat relevant,"Given the participant's moderate relevance rating for Dove 60-Second Body Spray and interest in fragrance and moisturization, the night wash is somewhat relevant."
