Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Direct real evidence states the participant showers once daily, implying daily body wash use."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""pears"", ""fiama"", ""nivea""]",Dove; Pears; Fiama; Nivea,"Real interview data lists Arata, Fiama, Pears, Dettol as used recently and mentions Dove and Nivea as known brands; among given options, Dove, Pears, Fiama, and Nivea are consistent with usage."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_dissatisfied,Somewhat dissatisfied,"Participant is dissatisfied mainly due to lack of fragrance in current body wash, indicating some dissatisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I want body washes to have stronger, longer-lasting fragrance and better cleansing without harsh chemicals, ideally at a reasonable price around ₹199-349.","I want body washes to have stronger, longer-lasting fragrance and better cleansing without harsh chemicals, ideally at a reasonable price around ₹199-349.","Direct evidence shows dissatisfaction with current products due to lack of fragrance and desire for less chemicals, more cleansing, and fragrance longevity."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",4,4,"The consumer is very interested in the Dove 60-Second Body Spray concept due to its time-saving benefit, but price concerns and need for proof keep interest from being maximum."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits my busy lifestyle and need for effective cleansing quickly.","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits my busy lifestyle and need for effective cleansing quickly.","Profile shows strong preference for effective, fast cleansing aligned with busy urban professional life and high relevance assigned to this product concept."
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?",I would want clearer proof that it really works as claimed and to ensure the price is justified since ₹399 for 200ml feels a bit high for my budget.,I would want clearer proof that it really works as claimed and to ensure the price is justified since ₹399 for 200ml feels a bit high for my budget.,"Concerns about price being too high and skepticism about claims are repeatedly noted, so improvement in credibility and price justification is needed."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,5,5 (Extremely well),"The concept fits extremely well with the consumer's busy routine and desire for quick, effective cleansing as per direct evidence."
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,5,5 (Extremely likely),"The product is described as very likely to save time in the routine, matching the consumer's appreciation for a 60-second clean."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",probably_buy,Probably would buy,"The product’s promise of quick, effective cleansing aligns with participant’s desire for better cleansing, and price is within mid-range which is acceptable."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,The 60-second cleansing concept is somewhat different but not radically unique compared to other body washes.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,very,Very relevant,"The product addresses the participant’s need for effective cleansing especially when in a hurry, which is relevant to their lifestyle."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,very,Very believable,"Participant trusts clinical/dermatologist-backed claims and Dove’s reputation, making the micellar technology claims believable."
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,very,Fits very well,"Dove is an international brand with perceived rigor and the product fits Dove’s image of gentle, effective cleansing."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 4, ""Not for me-Made for me"": 5, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 4}",Basic-Premium: 4; Boring-Exciting: 4; Not for me-Made for me: 5; Old-fashioned-Innovative: 4; Forgettable-Memorable: 4,"The Dove 60-Second Body Spray is seen as somewhat unique, innovative, and very relevant to needs, fitting well with routine and offering a premium feel despite some price concerns."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""skeptical_claims"", ""availability""]",Price might be too high; Might not work as claimed; Might not be available where I shop,Profile shows willingness to pay moderate premium if benefits are clear but price sensitivity remains; some skepticism about new claims and availability at preferred stores is typical.
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,"The consumer finds the Dove Skip concept appealing for its 12-hour moisturization saving lotion application time, but price concerns prevent an extremely high rating."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?",The idea of getting 12-hour moisturized skin straight from the shower is appealing because I often skip lotion due to hassle.,The idea of getting 12-hour moisturized skin straight from the shower is appealing because I often skip lotion due to hassle.,"Evidence shows appreciation for moisturizing benefits that reduce extra steps, matching the concept's key benefit."
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?",The price seems a bit steep at ₹349-599; I would prefer if it were more affordable or if the moisturizing claims were backed by clinical proof.,The price seems a bit steep at ₹349-599; I would prefer if it were more affordable or if the moisturizing claims were backed by clinical proof.,Price concerns and need for credible claims are consistent concerns; willingness to pay more only if benefits are clear.
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,4,4,"The Dove Skip fits somewhat to extremely well with the routine, given the consumer often skips lotion and values moisturizing benefits."
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,4,4,"The product likely saves time by eliminating lotion application, which aligns with the consumer's routine and preference."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,"The product’s 12-hour moisturization addresses the participant’s preference for moisturized skin post-wash and convenience, though price is at the higher end."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,Similar Dove product (60-Second Body Spray) was rated 'Somewhat unique'; Dove Skip's moisturizing-in-shower benefit is relevant but not radically different from other moisturizing body washes.
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,very,Very relevant,"The consumer values moisturized skin post-wash and dislikes skipping lotion due to hassle, so Dove Skip's 12-hour moisturization aligns well with personal needs."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,very,Very believable,"Claims for Dove 60-Second Body Spray were rated 'Very believable,' and this product from the same brand with advanced lipid-lock technology fits expected Dove credibility."
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,very,Fits very well,Previous Dove product concepts fit 'very well' with brand expectations; Dove Skip's moisturizing innovation aligns with Dove's brand image.
