Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Direct evidence states the participant showers once a day, implying daily use of body wash or shower gel."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""pears"", ""fiama"", ""nivea""]",Dove; Pears; Fiama; Nivea,"Real interview data shows current use of Arata, Fiama, Pears, Dettol and mentions Dove and Nivea as known brands; among options, Dove, Pears, Fiama, and Nivea are selected as used recently."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant values cheapest and fragrance most but is frustrated by lack of fragrance in current body wash, indicating moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would like body washes to have better fragrance and stronger cleansing without harsh chemicals, all at an affordable price around ₹150-200.","I would like body washes to have better fragrance and stronger cleansing without harsh chemicals, all at an affordable price around ₹150-200.","Real interview data shows preference for cheaper products but with improved fragrance and cleansing, and concerns about chemicals."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Participant is moderately interested in the Dove 60-Second Body Spray as it fits a need for quick cleaning but has concerns about effectiveness and availability.
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well when I am in a hurry between activities.","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well when I am in a hurry between activities.",Survey responses indicate appreciation for the speed and convenience of the 60-second cleaning concept.
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?",I would improve the concept by ensuring it is available at my usual stores like D-Mart or Reliance Smart and by making sure it really works as claimed without irritating my skin.,I would improve the concept by ensuring it is available at my usual stores like D-Mart or Reliance Smart and by making sure it really works as claimed without irritating my skin.,"Concerns about availability, effectiveness, and skin irritation are consistently mentioned in the evidence."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),"The concept fits somewhat well with the participant's routine, as they find it somewhat relevant but have reservations."
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),"The product is moderately likely to save time, aligning with the appeal of a 60-second clean but skepticism remains."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",might_buy,Might or might not buy,"Participant prioritizes fragrance and moisturizing feel; while the 60-second spray is convenient, no direct enthusiasm is shown, so interest is uncertain."
