Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Direct evidence states the participant showers once a day, indicating daily use of body wash."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""pears"", ""fiama""]",Dove; Pears; Fiama,"Real interview data lists Arata, Fiama, Pears, Dettol as current brands; Dove is also frequently mentioned and used, so these three are consistent with recent usage."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant likes the current body wash mainly because it is cheapest but is frustrated by lack of fragrance, indicating moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would most like to see better fragrance in body washes, as my current ones often lack scent. Also, improving cleansing power without adding harsh chemicals would be good.","I would most like to see better fragrance in body washes, as my current ones often lack scent. Also, improving cleansing power without adding harsh chemicals would be good.","Real interview data shows frustration with no fragrance and desire for less chemicals, more cleansing, and more fragrance."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Participant is somewhat interested in the Dove 60-Second Body Spray concept as per prior answers and finds it somewhat unique and relevant.
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well with busy, rushed days.","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well with busy, rushed days.",Survey responses indicate the concept's speed and convenience are somewhat relevant and appealing.
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would want clearer proof that it works as claimed and assurance it won't irritate my skin; also, better availability where I shop would help.","I would want clearer proof that it works as claimed and assurance it won't irritate my skin; also, better availability where I shop would help.","Concerns about claims, skin irritation, and availability were top worries for this product."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),Fits somewhat well with current routine according to prior responses about the Dove 60-Second Body Spray.
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),Participant rates the time-saving potential as moderately likely based on prior moderate interest and relevance.
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",might_buy,Might or might not buy,"The product promises quick cleansing which is relevant, but the participant values fragrance and moisturizing and is price sensitive, so uncertain about buying."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,"The 60-second cleansing is a novel benefit, but the participant is skeptical of hype and prefers consistent quality over newness."
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"The quick cleansing fits a busy lifestyle but participant showers once daily and uses body wash for fragrance and moisturization, so relevance is moderate."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,"Participant trusts dermatologist recommendations but prefers to research more before switching, showing moderate belief in claims."
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,Dove is a familiar brand used by participant; the new product fits Dove's image somewhat but the participant is wary of aggressive marketing.
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Profile rates Dove 60-Second Body Spray as somewhat unique and somewhat fitting, with moderate interest and some skepticism, so neutral to slightly positive ratings fit."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""skeptical_claims"", ""skin_irritation"", ""availability""]",Might not work as claimed; Could irritate my skin; Might not be available where I shop,"Survey responses show moderate trust and relevance for Dove 60-Second Body Spray but also some hesitation (might or might not buy), and concerns about effectiveness and availability align with typical cautious attitude."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,"Participant finds the Dove Skip concept appealing due to moisturizing convenience but has concerns about price, so interest is above moderate but not extreme."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?",The idea of moisturizing skin straight from the shower without needing lotion is very appealing and convenient.,The idea of moisturizing skin straight from the shower without needing lotion is very appealing and convenient.,The concept's 12-hour moisturization and hassle-free benefit align with the participant's interest in moisturized skin.
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?",I would want the price to be more affordable and clearer evidence of effectiveness to justify paying more.,I would want the price to be more affordable and clearer evidence of effectiveness to justify paying more.,Price concerns and skepticism about claims were noted as key issues for Dove Skip.
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,3,3 (Somewhat well),Dove Skip fits somewhat well with routine as participant values moisturizing convenience but is price sensitive.
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,3,3 (Moderately likely),"Likely to save time moderately as it replaces lotion application, but participant is cautious about claims and price."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,"Participant prefers moisturized skin post-wash and dislikes skipping lotion, so a body wash that locks in moisture is appealing though price is mid-premium."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,"Previous answers rated Dove Skip as fitting somewhat well and somewhat believable, indicating moderate uniqueness perception."
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,"Earlier responses show Dove Skip is somewhat relevant to personal needs, consistent with moisturizing skin but not a strong urgency."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,Prior survey data explicitly states claims about Dove Skip are somewhat believable.
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,Earlier answer shows Dove Skip fits somewhat well with expectations from the Dove brand.
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Skip is seen as somewhat unique and fitting, with appeal for moisturizing convenience but concerns about price, so neutral to slightly positive ratings align."
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims""]",Price might be too high; Might not work as claimed,"Dove Skip is somewhat likely to be bought but price is relatively high (Rs.349-599) and claims are met with moderate belief, so price and efficacy are main concerns."
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Participant is moderately interested in Dove Night Wash due to calming ingredients but concerned about fragrance longevity and price.
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?",The calming ritual and ingredients like chamomile and lavender that help unwind before sleep are most appealing.,The calming ritual and ingredients like chamomile and lavender that help unwind before sleep are most appealing.,"The participant values the calming, night-time differentiation and stress-reducing benefits described."
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?","I would improve the fragrance longevity and make sure the scent is more noticeable, as fragrance is important to me.","I would improve the fragrance longevity and make sure the scent is more noticeable, as fragrance is important to me.","Fragrance is a key factor and current products often lack lasting scent, so improving this would enhance appeal."
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),Fits somewhat well with routine as participant values calming night shower but fragrance and price concerns temper enthusiasm.
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",might_buy,Might or might not buy,"Similar to Dove 60-Second Body Spray, likelihood to buy Dove Night Wash is moderate, reflecting cautious interest."
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,"Given the calming night shower concept is novel but not radically different, somewhat unique fits prior pattern of moderate uniqueness."
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,somewhat,Somewhat relevant,"Personal relevance is moderate as with other Dove products, indicating some interest but not high priority."
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,somewhat,Somewhat believable,"Consistent with prior answers on Dove product claims, the belief level is somewhat believable."
Concept 3: Dove Night Wash,M8_q45,How well does the Dove Night Wash idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Prior answers show Dove Night Wash fits somewhat well with expectations from Dove, consistent with moderate uniqueness and relevance ratings."
Concept 3: Dove Night Wash,M8_q46,How would you describe the Dove Night Wash? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Night Wash concept is moderately appealing for calming benefits, somewhat unique and fitting, with moderate interest and concerns about fragrance longevity and price."
Concept 3: Dove Night Wash,M8_q49,"What concerns, if any, would you have about trying the Dove Night Wash? Select all that apply.","[""price_high"", ""skeptical_claims""]",Price might be too high; Might not work as claimed,Dove Night Wash is somewhat relevant and unique but purchase likelihood is uncertain; price and efficacy doubts are consistent concerns.
Concept 4: Dove Yours & Mine,M8_q50,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Previous answers show moderate interest (might_buy) and appreciation for the personalized fragrance quiz and connection with partner, but price at Rs.799 is considered high."
Concept 4: Dove Yours & Mine,M8_q51,"What, if anything, did you find most appealing about the Dove Yours & Mine concept?",The personalized fragrance quiz and the idea of carrying a subtle scent that connects me with my partner throughout the day is very appealing.,The personalized fragrance quiz and the idea of carrying a subtle scent that connects me with my partner throughout the day is very appealing.,"The participant values scent that influences how others react and likes the idea of personalized, meaningful fragrance."
Concept 4: Dove Yours & Mine,M8_q52,"What, if anything, would you change or improve about the Dove Yours & Mine concept?","I would improve the fragrance longevity and make sure the scent is more noticeable, as fragrance is very important to me. Also, the price at Rs.799 for the couples kit feels a bit high, so a more affordable option would be appreciated.","I would improve the fragrance longevity and make sure the scent is more noticeable, as fragrance is very important to me. Also, the price at Rs.799 for the couples kit feels a bit high, so a more affordable option would be appreciated.","Direct evidence states fragrance longevity and scent strength are key improvements desired, and price concerns are frequently mentioned for Dove Yours & Mine."
Concept 4: Dove Yours & Mine,M8_q55,"Based on what you've seen, how likely would you be to buy the Dove Yours & Mine?",might_buy,Might or might not buy,"No direct prior purchase intent on Dove Yours & Mine, but given moderate relevance and uniqueness for similar Dove products, 'might or might not buy' fits the cautious stance."
Concept 4: Dove Yours & Mine,M8_q57,How unique or different is the Dove Yours & Mine compared to other body wash products available today?,somewhat,Somewhat unique,"Similar Dove products like Night Wash and 60-Second Body Spray were rated 'somewhat unique,' so this aligns with the pattern for new Dove variants."
Concept 4: Dove Yours & Mine,M8_q58,How relevant is the Dove Yours & Mine to your personal needs?,somewhat,Somewhat relevant,Consistent with prior ratings of Dove products being somewhat relevant to personal needs.
Concept 4: Dove Yours & Mine,M8_q59,How believable are the claims made about the Dove Yours & Mine?,somewhat,Somewhat believable,"Prior claims about Dove products were rated as somewhat believable, so this remains consistent."
Concept 4: Dove Yours & Mine,M8_q60,How well does the Dove Yours & Mine idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,Fits somewhat well matches the pattern of how Dove product concepts fit expectations from the brand.
Concept 4: Dove Yours & Mine,M8_q61,How would you describe the Dove Yours & Mine? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Yours & Mine is moderately appealing for personalization and connection, somewhat unique but price is a concern, so neutral to slightly positive ratings fit."
Concept 4: Dove Yours & Mine,M8_q64,"What concerns, if any, would you have about trying the Dove Yours & Mine? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation""]",Price might be too high; Might not work as claimed; Could irritate my skin,"Dove Yours & Mine is priced high (Rs.799-999), and given moderate trust and relevance, price and efficacy concerns plus possible irritation are expected."
Concept 5: Dove Skin ID,M8_q65,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"The Dove Skin ID concept is seen as somewhat unique and relevant, with appeal in AI skin analysis customization, but concerns about price and proof of efficacy keep interest moderate."
Concept 5: Dove Skin ID,M8_q66,"What, if anything, did you find most appealing about the Dove Skin ID concept?","The most appealing part is the AI skin analysis that customizes the body wash for different skin needs across my body, which feels personalized and relevant to me.","The most appealing part is the AI skin analysis that customizes the body wash for different skin needs across my body, which feels personalized and relevant to me.","Evidence highlights the appeal of personalized, AI-driven customization for skin needs as the main attractive feature of Dove Skin ID."
Concept 5: Dove Skin ID,M8_q67,"What, if anything, would you change or improve about the Dove Skin ID concept?","I would want clearer proof that the AI analysis and customization actually improve my skin, better availability where I shop, and a slightly lower price to make it more accessible.","I would want clearer proof that the AI analysis and customization actually improve my skin, better availability where I shop, and a slightly lower price to make it more accessible.","Concerns about proof of effectiveness, availability, and price are consistent themes in feedback about Dove Skin ID."
Concept 5: Dove Skin ID,M8_q68,How well does the Dove Skin ID concept fit with your current routine?,3,3 (Somewhat well),"The concept fits somewhat well with current routine due to personalization benefits, but price and availability concerns limit a higher fit rating."
Concept 5: Dove Skin ID,M8_q70,"Based on what you've seen, how likely would you be to buy the Dove Skin ID?",might_buy,Might or might not buy,AI skin analysis body wash at ₹699 is interesting but not a primary purchase driver; prior answers show cautious interest but not strong intent.
Concept 5: Dove Skin ID,M8_q72,How unique or different is the Dove Skin ID compared to other body wash products available today?,somewhat,Somewhat unique,"The AI-customized Dove Skin ID is somewhat unique compared to other body washes, consistent with prior uniqueness ratings for Dove innovations."
Concept 5: Dove Skin ID,M8_q73,How relevant is the Dove Skin ID to your personal needs?,somewhat,Somewhat relevant,"Prior answers consistently rated Dove Skin ID as somewhat unique and relevant, matching the 'somewhat relevant' choice."
Concept 5: Dove Skin ID,M8_q74,How believable are the claims made about the Dove Skin ID?,somewhat,Somewhat believable,"Previous responses rated Dove Skin ID claims as somewhat believable, maintaining consistency with prior survey answers."
Concept 5: Dove Skin ID,M8_q75,How well does the Dove Skin ID idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,Earlier answers show the Dove Skin ID idea fits somewhat well with Dove brand expectations.
Concept 5: Dove Skin ID,M8_q76,How would you describe the Dove Skin ID? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Skin ID is seen as somewhat unique and fitting with moderate interest, with appeal for AI customization but concerns about proof, price and availability."
Concept 5: Dove Skin ID,M8_q79,"What concerns, if any, would you have about trying the Dove Skin ID? Select all that apply.","[""price_high"", ""skeptical_claims"", ""availability""]",Price might be too high; Might not work as claimed; Might not be available where I shop,"Dove Skin ID is a premium product (Rs.699+), with moderate trust and relevance; price, efficacy, and availability are natural concerns."
Comparative & Pricing,M8_q17,How important are each of these factors when choosing a body wash?,"{""Cleansing effectiveness"": 5, ""Moisturization / skin hydration"": 4, ""Fragrance / scent quality"": 5, ""Gentleness on skin"": 4, ""Value for money"": 5, ""Innovation / uniqueness"": 3, ""Brand trust and reputation"": 3, ""Convenience / ease of use"": 3}",Cleansing effectiveness: 5; Moisturization / skin hydration: 4; Fragrance / scent quality: 5; Gentleness on skin: 4; Value for money: 5; Innovation / uniqueness: 3; Brand trust and reputation: 3; Convenience / ease of use: 3,"Profile emphasizes cleansing, fragrance, and value for money as top factors, with moderate importance on moisturization, gentleness, and convenience, and lower on innovation and brand trust."
Comparative & Pricing,M8_q80,"Now that you've seen all 5 concepts, please rank them from most to least appealing. Pick your top 3.","[""Dove 60-Second Body Spray"", ""Dove Skip"", ""Dove Night Wash"", ""Dove Yours & Mine"", ""Dove Skin ID""]",Dove 60-Second Body Spray > Dove Skip > Dove Night Wash > Dove Yours & Mine > Dove Skin ID,"Direct evidence and prior answers show the Dove 60-Second Body Spray is most appealing due to its time-saving promise, followed by Dove Skip for its moisturizing convenience, then Dove Night Wash for its calming effect; Dove Yours & Mine and Skin ID are less preferred due to price and availability concerns."
Comparative & Pricing,M8_q81,"Thinking about the concept you found most appealing — at the price shown, how likely would you be to buy it?",might_buy,Might or might not buy,"Multiple prior answers indicate a neutral purchase likelihood for Dove Skin ID, consistently 'might or might not buy'."
Comparative & Pricing,M8_q82,What would you expect to pay for your most preferred concept? (Enter amount in rupees),199,199,"The participant prefers the more affordable ₹199 'Everyday' variant over premium options and is price sensitive, expecting to pay around ₹199 for their most preferred Dove 60-Second Body Spray concept."
