Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Direct evidence states the participant showers once a day, indicating daily use of body wash or shower gel."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""pears"", ""fiama""]",Dove; Pears; Fiama,"Real interview data shows current use of Arata, Fiama, Pears, Dettol, and mentions Dove as known brand; among options given, Dove, Pears, and Fiama were used in past 3 months."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant values cheapest price and fragrance but notes current body wash has no fragrance, indicating moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would most like to see better fragrance options and more effective cleansing without harsh chemicals, while keeping prices affordable around ₹199-349.","I would most like to see better fragrance options and more effective cleansing without harsh chemicals, while keeping prices affordable around ₹199-349.","Evidence shows dissatisfaction with lack of fragrance and desire for less chemicals, more cleansing, and better scent at mid-range prices."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Participant is somewhat interested in the Dove 60-Second Body Spray concept as it fits busy days but has concerns about effectiveness and availability.
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well for busy days when I have little time to shower properly.","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well for busy days when I have little time to shower properly.",Survey and interview data highlight appreciation for speed and convenience in the Dove 60-Second Body Spray concept.
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?",I would improve the concept by ensuring the product is widely available where I shop and by addressing concerns about skin irritation and whether it really works as claimed.,I would improve the concept by ensuring the product is widely available where I shop and by addressing concerns about skin irritation and whether it really works as claimed.,"Concerns about availability, skin irritation, and skepticism about claims were frequently noted for this product."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),"The concept fits somewhat well with the participant's routine, matching prior answers indicating moderate relevance."
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),"Participant believes the product might moderately save time, reflecting moderate likelihood consistent with prior survey responses."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",might_buy,Might or might not buy,Participant values fragrance and cleansing but is price sensitive and loyal to current brand; 60-second spray is interesting but not clearly compelling enough to definitely buy.
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,The 60-second cleaning claim is somewhat different but participant is skeptical about claims and values consistent quality over novelty.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"The product's speed benefit is somewhat relevant given participant's routine, but no strong urgency or need expressed."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,"Participant is open to new technology but cautious, so finds claims somewhat believable but not fully convinced."
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,Dove is a trusted brand for participant but the new product format is a slight departure from expectations.
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"The Dove 60-Second Body Spray is seen as somewhat unique and innovative but fits moderately with routine and expectations, so neutral to slightly positive ratings fit best."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""skeptical_claims"", ""skin_irritation"", ""availability""]",Might not work as claimed; Could irritate my skin; Might not be available where I shop,"Survey responses indicate some hesitation about Dove 60-Second Body Spray with 'might or might not buy' and only 'somewhat relevant'; concerns about efficacy and skin irritation are typical for new products, plus availability is a common concern."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",2,2,"Interest in Dove Skip is low to moderate due to high price concerns and skin irritation worries, aligning with previous 'probably not' likelihood to buy."
