Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Direct evidence states the participant showers once a day, implying daily body wash use."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""pears"", ""fiama"", ""nivea"", ""other""]",Dove; Pears; Fiama; Nivea; Other brand,"Real interview data shows current use of Arata, Fiama, Pears, Dettol and knowledge of Dove and Nivea; likely 'Other brand' covers Arata and Dettol since not in options."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant values cheapest body wash but is frustrated by lack of fragrance, indicating moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would most like to see better fragrance in body washes, as my current ones often lack scent. Also, a balance of cleansing power with fewer chemicals would be good, especially at affordable prices like ₹199-349 available at stores like D-Mart or Reliance Smart.","I would most like to see better fragrance in body washes, as my current ones often lack scent. Also, a balance of cleansing power with fewer chemicals would be good, especially at affordable prices like ₹199-349 available at stores like D-Mart or Reliance Smart.","Evidence shows frustration with no fragrance and a desire for less chemicals, more cleansing, and more fragrance, with price sensitivity toward economy to mid-range options."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Participant is somewhat interested in the Dove 60-Second Body Spray, valuing the quick clean benefit but concerned about price and proof of effectiveness."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing aspect is the promise of getting completely clean in just 60 seconds, which fits well for busy days when I need a quick shower between activities.","The most appealing aspect is the promise of getting completely clean in just 60 seconds, which fits well for busy days when I need a quick shower between activities.","Survey responses indicate the 60-Second Body Spray concept is somewhat relevant and unique, with appeal in speed and convenience."
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would improve the price to be more affordable, closer to ₹199 for a regular size, and ensure it is widely available at common stores like D-Mart or local kiranas. Also, I would want clearer proof it works as claimed and that it won't irritate my skin.","I would improve the price to be more affordable, closer to ₹199 for a regular size, and ensure it is widely available at common stores like D-Mart or local kiranas. Also, I would want clearer proof it works as claimed and that it won't irritate my skin.","Concerns about price being too high, skepticism about claims, skin irritation, and availability were frequently noted."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),The concept fits somewhat well with the participant's routine as they see it useful for busy days but not fully essential.
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),"Participant believes the product might moderately save time in their routine, reflecting moderate likelihood."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",might_buy,Might or might not buy,"Participant prefers products with fragrance and moisturizing feel but is price sensitive and cautious about new formats, so uncertain about buying."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,The 60-second cleansing concept is somewhat different but not radically unique compared to other body washes.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"Speedy cleansing fits a busy lifestyle but participant showers once daily and values fragrance and moisturization more, so relevance is moderate."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,Claims about micellar technology and fast cleansing sound plausible but participant is slightly skeptical of marketing claims.
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Dove is a known brand participant uses, so the product fits the brand image somewhat but the new format is a bit different."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Survey responses rate Dove 60-Second Body Spray as somewhat unique and somewhat fitting with routine, indicating neutral to slightly positive ratings especially on innovation."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""availability""]",Price might be too high; Might not work as claimed; Could irritate my skin; Might not be available where I shop,"Survey responses indicate some hesitation ('might or might not buy'), concerns about efficacy and skin irritation, plus price sensitivity and availability concerns."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,"Participant is quite interested in Dove Skip due to its 12-hour moisturization benefit and time-saving appeal, despite price concerns."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?","The most appealing part is the 12-hour moisturization straight from the shower, removing the hassle of applying lotion afterwards.","The most appealing part is the 12-hour moisturization straight from the shower, removing the hassle of applying lotion afterwards.",The Dove Skip concept's key benefit of moisturizing without extra steps aligns with the participant's desire for convenience and moisturized skin.
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","I would want the price to be lower, ideally under ₹350 for 300ml, and clearer evidence that the moisturizing effect lasts as promised. Also, I'd prefer a better fragrance to make the experience more enjoyable.","I would want the price to be lower, ideally under ₹350 for 300ml, and clearer evidence that the moisturizing effect lasts as promised. Also, I'd prefer a better fragrance to make the experience more enjoyable.",Price concerns and desire for better fragrance and credible claims were consistent themes.
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,3,3 (Somewhat well),Dove Skip fits somewhat well with the participant's routine as moisturizing after shower is desired but sometimes skipped.
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,4,4,"The product is likely to save time by removing the need for lotion, which participant finds appealing."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,"Participant values moisturized skin post-wash and dislikes skipping lotion, so a body wash that locks in moisture is appealing at mid-range price."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,"Previous answers rated Dove Skip as somewhat unique, consistent with the perception that its moisturizing claim is somewhat different but not extremely so."
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,"The participant previously rated Dove Skip's relevance as probably would buy and somewhat relevant, indicating moderate personal need alignment."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,"Prior responses show the participant finds Dove claims somewhat believable, reflecting cautious acceptance of product benefits."
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Earlier answers indicated Dove Skip fits somewhat well with brand expectations, showing moderate brand fit perception."
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"Dove Skip is rated somewhat unique and somewhat fitting with routine, with moderate interest and some price concerns, suggesting neutral ratings across attributes."
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation""]",Price might be too high; Might not work as claimed; Could irritate my skin,"Prior answers show moderate likelihood to buy Dove Skip but price is on higher side (₹349+), and typical concerns include efficacy and skin irritation."
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Participant is moderately interested in Dove Night Wash for its calming night shower benefit but price and fragrance strength are concerns.
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?","I liked that the Dove Night Wash offers a calming, relaxing shower experience with ingredients like chamomile and lavender to help unwind before sleep.","I liked that the Dove Night Wash offers a calming, relaxing shower experience with ingredients like chamomile and lavender to help unwind before sleep.",The calming ritual and stress-reducing benefits were noted as appealing in the concept description and survey.
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?","I would improve the price to be more affordable, around ₹299 for 250ml or less, and ensure the fragrance is strong and pleasant enough to make the night shower feel special.","I would improve the price to be more affordable, around ₹299 for 250ml or less, and ensure the fragrance is strong and pleasant enough to make the night shower feel special.",Price sensitivity and frustration with weak fragrance in current products suggest these improvements.
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),The Night Wash fits somewhat well with participant's routine as they value a relaxing night shower but do not fully rely on it.
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",might_buy,Might or might not buy,"The participant previously expressed a neutral stance ('might or might not buy') towards new Dove products like the 60-Second Body Spray, suggesting similar likelihood for Dove Night Wash."
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,"Given the participant's moderate uniqueness rating for similar Dove products, this rating aligns with their view of Dove Night Wash's differentiation."
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,somewhat,Somewhat relevant,The participant's moderate relevance rating for Dove products suggests a similar moderate relevance for Dove Night Wash.
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,somewhat,Somewhat believable,"Consistent with prior responses, the participant finds Dove product claims somewhat believable, reflecting cautious trust."
Concept 3: Dove Night Wash,M8_q45,How well does the Dove Night Wash idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,Prior survey answers (M8_q44) and related questions show Dove Night Wash fits somewhat well with brand expectations.
Concept 3: Dove Night Wash,M8_q46,How would you describe the Dove Night Wash? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"Dove Night Wash is seen as somewhat unique and somewhat relevant, with moderate interest and price concerns, supporting neutral ratings."
Concept 3: Dove Night Wash,M8_q49,"What concerns, if any, would you have about trying the Dove Night Wash? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation""]",Price might be too high; Might not work as claimed; Could irritate my skin,"Consistent with 'somewhat relevant' and 'might or might not buy' answers for Dove Night Wash, price and efficacy concerns are expected."
Concept 4: Dove Yours & Mine,M8_q50,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Prior answers show moderate interest (3) in Dove Yours & Mine, appreciating the personalized fragrance quiz and connection benefit but concerned about price (₹799) and ease of use."
Concept 4: Dove Yours & Mine,M8_q51,"What, if anything, did you find most appealing about the Dove Yours & Mine concept?",The most appealing aspect is the personalized fragrance quiz and the idea of carrying a subtle scent of my partner to feel connected even when apart.,The most appealing aspect is the personalized fragrance quiz and the idea of carrying a subtle scent of my partner to feel connected even when apart.,The concept's personalization and emotional connection through scent matches the participant's interest in how others react to fragrance and couple-related scent preferences.
Concept 4: Dove Yours & Mine,M8_q52,"What, if anything, would you change or improve about the Dove Yours & Mine concept?","I would improve the price to be more affordable, ideally below ₹799 for the couples kit, and make sure the personalized fragrance quiz is easy to use and clearly shows how the scents complement each other.","I would improve the price to be more affordable, ideally below ₹799 for the couples kit, and make sure the personalized fragrance quiz is easy to use and clearly shows how the scents complement each other.","The participant values the personalized fragrance quiz and connection aspect but has concerns about high price, consistent with previous answers about price sensitivity and desire for affordability."
Concept 4: Dove Yours & Mine,M8_q55,"Based on what you've seen, how likely would you be to buy the Dove Yours & Mine?",might_buy,Might or might not buy,"No direct prior purchase likelihood for Dove Yours & Mine, but similar Dove products received 'might or might not buy' or 'somewhat relevant' ratings, indicating moderate interest."
Concept 4: Dove Yours & Mine,M8_q57,How unique or different is the Dove Yours & Mine compared to other body wash products available today?,somewhat,Somewhat unique,"Consistent with how other Dove products (Night Wash, Skip, 60-Second Body Spray) were rated as 'somewhat unique' in the evidence."
Concept 4: Dove Yours & Mine,M8_q58,How relevant is the Dove Yours & Mine to your personal needs?,somewhat,Somewhat relevant,"Other Dove products with similar positioning were rated 'somewhat relevant' to personal needs, indicating moderate relevance."
Concept 4: Dove Yours & Mine,M8_q59,How believable are the claims made about the Dove Yours & Mine?,somewhat,Somewhat believable,"Claims for Dove products generally rated as 'somewhat believable' in prior answers, so this aligns with the pattern."
Concept 4: Dove Yours & Mine,M8_q60,How well does the Dove Yours & Mine idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Consistent with prior Dove product fit ratings, showing moderate alignment with brand expectations."
Concept 4: Dove Yours & Mine,M8_q61,How would you describe the Dove Yours & Mine? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Yours & Mine is considered somewhat unique and innovative due to personalized fragrance quiz, but price concerns keep ratings moderate overall."
Concept 4: Dove Yours & Mine,M8_q64,"What concerns, if any, would you have about trying the Dove Yours & Mine? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation""]",Price might be too high; Might not work as claimed; Could irritate my skin,"Given the premium price (₹799+), and moderate interest ('might or might not buy'), concerns about price, efficacy, and irritation are reasonable."
Concept 5: Dove Skin ID,M8_q65,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"The Dove Skin ID concept is rated moderately interested (3) previously, valuing AI skin analysis personalization but price (₹699) and proof of gentleness/efficacy are concerns."
Concept 5: Dove Skin ID,M8_q66,"What, if anything, did you find most appealing about the Dove Skin ID concept?","The most appealing part is the AI skin analysis that customizes the body wash to my specific skin needs, which feels more personalized than regular products.","The most appealing part is the AI skin analysis that customizes the body wash to my specific skin needs, which feels more personalized than regular products.",Direct evidence highlights the appeal of AI skin analysis and customization as unique features compared to other body washes.
Concept 5: Dove Skin ID,M8_q67,"What, if anything, would you change or improve about the Dove Skin ID concept?","I would lower the price to around ₹499-₹549 for the first order or refills and ensure the product is gentle to avoid skin irritation, with clear proof it works as claimed.","I would lower the price to around ₹499-₹549 for the first order or refills and ensure the product is gentle to avoid skin irritation, with clear proof it works as claimed.","Concerns about price being too high and potential skin irritation are repeatedly mentioned, along with a desire for credible claims and affordability."
Concept 5: Dove Skin ID,M8_q68,How well does the Dove Skin ID concept fit with your current routine?,3,3 (Somewhat well),"The Dove Skin ID fits somewhat well (3) with current routine as per prior responses, indicating interest but not full integration due to price and need for clear proof it works."
Concept 5: Dove Skin ID,M8_q70,"Based on what you've seen, how likely would you be to buy the Dove Skin ID?",might_buy,Might or might not buy,"Similar to Dove Night Wash likelihood (M8_q40), and interest in tech features is conditional on product quality, indicating moderate purchase intent."
Concept 5: Dove Skin ID,M8_q72,How unique or different is the Dove Skin ID compared to other body wash products available today?,somewhat,Somewhat unique,AI-customized body wash is novel but not completely unique; aligns with 'somewhat unique' ratings for other Dove innovations.
Concept 5: Dove Skin ID,M8_q73,How relevant is the Dove Skin ID to your personal needs?,somewhat,Somewhat relevant,"Prior answers consistently rated Dove Skin ID as somewhat unique and somewhat fitting personal needs, so 'Somewhat relevant' aligns with this moderate interest."
Concept 5: Dove Skin ID,M8_q74,How believable are the claims made about the Dove Skin ID?,somewhat,Somewhat believable,"Previous responses rated Dove Skin ID claims as somewhat believable, reflecting cautious acceptance without full trust."
Concept 5: Dove Skin ID,M8_q75,How well does the Dove Skin ID idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Earlier answers indicated the Dove Skin ID idea fits somewhat well with expectations from Dove, maintaining brand consistency."
Concept 5: Dove Skin ID,M8_q76,How would you describe the Dove Skin ID? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Skin ID is seen as somewhat unique and innovative due to AI customization, but price and skin irritation concerns moderate enthusiasm."
Concept 5: Dove Skin ID,M8_q79,"What concerns, if any, would you have about trying the Dove Skin ID? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation""]",Price might be too high; Might not work as claimed; Could irritate my skin,"Dove Skin ID is priced at ₹699+, and prior answers show moderate interest but concerns about price and product effectiveness."
Comparative & Pricing,M8_q17,How important are each of these factors when choosing a body wash?,"{""Cleansing effectiveness"": 5, ""Moisturization / skin hydration"": 4, ""Fragrance / scent quality"": 5, ""Gentleness on skin"": 4, ""Value for money"": 5, ""Innovation / uniqueness"": 3, ""Brand trust and reputation"": 3, ""Convenience / ease of use"": 3}",Cleansing effectiveness: 5; Moisturization / skin hydration: 4; Fragrance / scent quality: 5; Gentleness on skin: 4; Value for money: 5; Innovation / uniqueness: 3; Brand trust and reputation: 3; Convenience / ease of use: 3,"Evidence highlights top importance for cleansing, fragrance, and value for money, with moderate importance for moisturization, gentleness, and innovation."
Comparative & Pricing,M8_q80,"Now that you've seen all 5 concepts, please rank them from most to least appealing. Pick your top 3.","[""Dove 60-Second Body Spray"", ""Dove Skip"", ""Dove Night Wash"", ""Dove Yours & Mine"", ""Dove Skin ID""]",Dove 60-Second Body Spray > Dove Skip > Dove Night Wash > Dove Yours & Mine > Dove Skin ID,"The participant consistently rated the Dove 60-Second Body Spray highest in appeal due to its quick cleaning promise, followed by Dove Skip for its moisturizing benefit, then Dove Night Wash for its relaxing qualities; Dove Yours & Mine and Dove Skin ID were somewhat less preferred but still relevant."
Comparative & Pricing,M8_q81,"Thinking about the concept you found most appealing — at the price shown, how likely would you be to buy it?",might_buy,Might or might not buy,"Consistent with prior likelihood ratings for Dove Skin ID, which were 'might or might not buy' reflecting moderate purchase intent at ₹699 price."
Comparative & Pricing,M8_q82,What would you expect to pay for your most preferred concept? (Enter amount in rupees),199,199,"Participant prefers prices around ₹199-349 for body wash and expects more affordable pricing for preferred concepts, with ₹199 being a key affordable price point mentioned for better accessibility and value."
