Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Real evidence shows the participant showers once a day and uses body wash regularly, indicating daily use."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""pears"", ""fiama""]",Dove; Pears; Fiama,"Real interview data lists Dove, Pears, and Fiama among brands currently or recently used; Olay, Johnson's, Lux, The Body Shop, and others were not mentioned as used in past 3 months."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_dissatisfied,Somewhat dissatisfied,"Participant currently uses Arata but finds the fragrance lacking, which is a key frustration, indicating some dissatisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I want body washes with longer-lasting fragrance and better moisturizing effects without feeling greasy, ideally at a price under ₹250 available at stores like D-Mart or Amazon.","I want body washes with longer-lasting fragrance and better moisturizing effects without feeling greasy, ideally at a price under ₹250 available at stores like D-Mart or Amazon.","Evidence shows dissatisfaction with fragrance longevity and desire for moisturized skin post-wash, plus strong price anchoring under ₹250."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Participant finds the Dove 60-Second Body Spray concept somewhat appealing for busy days but has reservations about price and effectiveness, so moderate interest fits."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?",The idea of getting completely clean in just 60 seconds is appealing for busy days when I have limited time between activities.,The idea of getting completely clean in just 60 seconds is appealing for busy days when I have limited time between activities.,Survey responses highlight speed and convenience as the most appealing aspect of the Dove 60-Second Body Spray concept.
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?",I would improve it by lowering the price closer to ₹199 for a regular size and ensuring the fragrance lasts longer and doesn’t irritate skin.,I would improve it by lowering the price closer to ₹199 for a regular size and ensuring the fragrance lasts longer and doesn’t irritate skin.,"Concerns about high price, fragrance longevity, and skin irritation were repeatedly mentioned for this product concept."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),The concept fits somewhat well with the participant's routine as they see some relevance but do not fully integrate it due to skepticism and price concerns.
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),"The product could moderately save time in their routine, matching their appreciation for quick cleansing but tempered by doubts about claims."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",probably_not,Probably would not buy,"Although the Dove 60-Second Body Spray offers speed and micellar cleansing, the price (₹199 for 100ml trial) and unfamiliar format likely do not justify switching from current trusted body wash given the participant's frugality and fragrance focus."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,"The 60-second cleansing claim is somewhat different from typical body washes, but the participant is cautious and values proven fragrance and skin benefits over novelty."
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"The product's quick cleansing fits a busy lifestyle, but since the participant showers once daily and values fragrance longevity, the relevance is moderate rather than high."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,The micellar cleansing claim is plausible but the participant is cautious and would want to verify through reviews before fully trusting such a new format.
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Dove is a trusted international brand known for gentle cleansing, so the product fits the brand image somewhat, though the fast-cleansing spray is a new concept that may feel slightly different from expectations."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Survey responses rate Dove 60-Second Body Spray as somewhat unique and somewhat fitting with routine, with moderate appeal for innovation but neutral on excitement and premium feel."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""availability"", ""distrust_new"", ""happy_current""]",Price might be too high; Might not work as claimed; Could irritate my skin; Might not be available where I shop; Don't trust new products; Happy with current product,"Survey responses show probable non-purchase and multiple concerns about Dove 60-Second Body Spray including price, efficacy, skin irritation, availability, trust, and satisfaction with current products."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,"The Dove Skip concept's promise of 12-hour moisturized skin without lotion is very appealing and practical, indicating a higher level of interest."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?",The promise of 12-hour moisturized skin straight from the shower without needing lotion is very attractive and practical.,The promise of 12-hour moisturized skin straight from the shower without needing lotion is very attractive and practical.,Advanced lipid-lock technology and long-lasting hydration align with the preference for moisturized skin and convenience.
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","I would reduce the price to under ₹300 for the 300ml size and add a stronger, more lasting fragrance to make it more appealing.","I would reduce the price to under ₹300 for the 300ml size and add a stronger, more lasting fragrance to make it more appealing.",Price sensitivity and fragrance longevity are key concerns; current pricing is seen as high and fragrance is a top switching factor.
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,3,3 (Somewhat well),The Dove Skip fits somewhat well with the participant's routine as they value moisturization but have concerns about price and fragrance strength.
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,4,4,"Dove Skip is likely to save time by eliminating lotion application, which the participant finds attractive and practical."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_not,Probably would not buy,"While the 12-hour moisturization is appealing, the higher price point (₹349-599) and the participant's frugality and loyalty to current products make them unlikely to buy without trial or strong proof of benefit."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,"Previous answers rated Dove Skip as somewhat unique, consistent with moderate differentiation perception."
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,"Prior response indicated Dove Skip is somewhat relevant to personal needs, reflecting moderate fit with moisturizing convenience."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,"Earlier survey answers show claims about Dove Skip are somewhat believable, reflecting cautious optimism."
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,Consistent with earlier response that Dove Skip fits somewhat well with brand expectations.
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Skip concept is seen as somewhat unique and fitting routine moderately, with appeal for innovation due to 12-hour moisturization but neutral on excitement and premium perception."
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""availability"", ""distrust_new""]",Price might be too high; Might not work as claimed; Could irritate my skin; Might not be available where I shop; Don't trust new products,"Given the high price of Dove Skip and cautious approach, concerns about price, efficacy, irritation, availability, and trust are consistent with profile and prior survey answers."
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"The calming ritual aspect of Dove Night Wash appeals moderately, fitting somewhat with their self-care routine but tempered by price and fragrance longevity concerns."
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?",The calming ritual aspect with chamomile and lavender oils to help unwind at night is appealing as it fits my self-care routine.,The calming ritual aspect with chamomile and lavender oils to help unwind at night is appealing as it fits my self-care routine.,"The participant values bathing as a self-care ritual and appreciates calming, stress-reducing ingredients in evening products."
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?",I would improve the fragrance longevity and ensure the product is available at my usual stores like Amazon or D-Mart at a reasonable price.,I would improve the fragrance longevity and ensure the product is available at my usual stores like Amazon or D-Mart at a reasonable price.,"Concerns about fragrance fading and availability, plus price sensitivity, were noted for Dove Night Wash."
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),The Night Wash concept fits somewhat well with their routine as an evening self-care ritual but is not fully integrated due to availability and price worries.
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",probably_not,Probably would not buy,"Given prior reluctance to buy Dove 60-Second Body Spray and moderate relevance of Dove products, likelihood to buy Dove Night Wash is low."
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,"Similar to Dove Skip and other Dove variants, the Night Wash is perceived as somewhat unique but not highly differentiated."
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,somewhat,Somewhat relevant,Reflecting moderate personal relevance consistent with prior Dove product relevance ratings.
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,somewhat,Somewhat believable,"Claims about Dove Night Wash are viewed with cautious belief, similar to other Dove product claims."
