Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Direct evidence states the participant showers/bathes once daily, implying daily body wash use."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""pears"", ""fiama"", ""nivea""]",Dove; Pears; Fiama; Nivea,"Real interview data lists Arata, Fiama, Pears, Dettol as used recently, and Dove and Nivea are frequently named and considered, so Dove, Pears, Fiama, and Nivea are consistent recent brands."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant values cheapest and fragrance but is frustrated by no fragrance in current body wash, indicating moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would most like to see better fragrance in body washes, as my current ones often lack scent. Also, products with fewer chemicals but still effective cleansing would be good improvements.","I would most like to see better fragrance in body washes, as my current ones often lack scent. Also, products with fewer chemicals but still effective cleansing would be good improvements.","Real evidence shows frustration with no fragrance and desire for less chemicals, more fragrance, and better cleansing."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Participant is somewhat interested in the Dove 60-Second Body Spray concept as it fits busy days but has concerns about proof and irritation.
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well with busy days when I have little time for showering.","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well with busy days when I have little time for showering.",Survey responses show moderate interest in the speed and cleaning benefit of the Dove 60-Second Body Spray concept.
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would want clearer proof that it actually works as claimed and assurance it won't irritate my skin. Also, availability in my usual stores like D-Mart or Reliance Smart would be important.","I would want clearer proof that it actually works as claimed and assurance it won't irritate my skin. Also, availability in my usual stores like D-Mart or Reliance Smart would be important.","Concerns about efficacy, skin irritation, and availability were frequently mentioned regarding this product."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),"The concept fits somewhat well with the participant's routine, matching prior answers indicating moderate relevance."
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),"Participant rates the time-saving potential as moderately likely, consistent with moderate interest and relevance."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",might_buy,Might or might not buy,Participant values cleansing and fragrance but is price sensitive and cautious about new formats; the 60-second claim is interesting but not strongly compelling.
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,The quick cleansing concept is somewhat different but not extremely unique compared to existing body washes.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,The product's speed benefit fits some needs but participant showers once daily and values fragrance and moisturizing feel more.
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,"Participant trusts dermatologist recommendations but remains cautious about claims, showing moderate belief."
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Dove is a familiar brand and fits expectations somewhat, but participant currently uses Arata and values fragrance and moisturizing more."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"The Dove 60-Second Body Spray is seen as somewhat unique and innovative but fits moderately with current routine and expectations, so ratings are mostly neutral with a slight lean to innovative."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""skeptical_claims"", ""skin_irritation"", ""availability""]",Might not work as claimed; Could irritate my skin; Might not be available where I shop,"Profile shows cautious interest with concerns about efficacy and skin irritation, plus availability is a common concern for new products."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,"Participant is quite interested in Dove Skip due to the appeal of 12-hour moisturization without lotion, though price is a concern."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?",The idea of getting 12-hour moisturized skin straight from the shower without needing lotion is very appealing because I often skip moisturizing due to hassle.,The idea of getting 12-hour moisturized skin straight from the shower without needing lotion is very appealing because I often skip moisturizing due to hassle.,The concept's main benefit of hydration without extra steps aligns with the participant's desire for convenience and moisturized skin.
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","The price seems a bit high for my budget, so a more affordable option or smaller trial size would make it more accessible.","The price seems a bit high for my budget, so a more affordable option or smaller trial size would make it more accessible.","Concerns about price being too high were noted for Dove Skip, indicating cost sensitivity."
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,3,3 (Somewhat well),"Dove Skip fits somewhat well with the participant's routine, reflecting their habit of skipping moisturization due to hassle."
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,4,4,"The product is likely to save time in routine, as it removes the need for separate moisturizing, which participant finds appealing."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,"Participant desires moisturized skin post-wash and dislikes skipping lotion, so a body wash with 12-hour moisturization is appealing but price may be a consideration."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,"Direct evidence rates Dove Skip's uniqueness as somewhat unique, consistent with prior answers on Dove 60-Second Body Spray and the product's mid-range positioning."
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,"The participant previously rated Dove 60-Second Body Spray as somewhat relevant to personal needs, and the moisturizing benefit aligns with their ideal post-wash skin feeling (moisturized), supporting a somewhat relevant rating."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,"Prior survey responses show the participant finds Dove product claims somewhat believable, so this consistency applies here as well."
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Earlier answers indicate the Dove 60-Second Body Spray fits somewhat well with brand expectations, so the Dove Skip concept similarly fits somewhat well."
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 4, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 4; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"Dove Skip is somewhat unique and relevant, appealing due to moisturizing benefit, but price concerns keep excitement and premium perception moderate."
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation""]",Price might be too high; Might not work as claimed; Could irritate my skin,"Given the premium price (₹349-599) and the profile's moderate satisfaction and concern for fragrance and skin effects, price and efficacy concerns apply."
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Participant is moderately interested in Dove Night Wash for its calming, relaxing benefits but has some reservations."
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?","I like that it offers a calming, relaxing shower experience at night with ingredients like chamomile and lavender to help unwind after a busy day.","I like that it offers a calming, relaxing shower experience at night with ingredients like chamomile and lavender to help unwind after a busy day.",The calming ritual and stress-relief benefit of Dove Night Wash was seen as somewhat relevant and appealing.
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?","I would improve the fragrance longevity and make sure the scent is more noticeable, as fragrance is important to me and current products often lack lasting scent.","I would improve the fragrance longevity and make sure the scent is more noticeable, as fragrance is important to me and current products often lack lasting scent.",Fragrance longevity and presence are key concerns; current products often feel 'just okay' or lack fragrance.
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),"The Night Wash fits somewhat well with the participant's routine, aligning with their moderate interest and relevance ratings."
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",might_buy,Might or might not buy,"The participant's prior likelihood to buy Dove 60-Second Body Spray was 'might or might not buy,' reflecting moderate interest and cautiousness that applies to Dove Night Wash as well."
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,"Given the calming, sleep-related benefits and ingredients like chamomile and lavender, the product is somewhat unique compared to typical body washes, matching the participant's moderate uniqueness perception."
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,somewhat,Somewhat relevant,"The participant values fragrance and moisturizing effects but has not indicated a strong need for stress-relief benefits, so the product is somewhat relevant."
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,somewhat,Somewhat believable,"Consistent with previous responses about Dove claims, the participant finds the claims somewhat believable but remains cautious."
Concept 3: Dove Night Wash,M8_q45,How well does the Dove Night Wash idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,Prior survey answers (M8_q44) show Dove Night Wash fits somewhat well with expectations from Dove brand.
Concept 3: Dove Night Wash,M8_q46,How would you describe the Dove Night Wash? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"Dove Night Wash is somewhat unique and relevant but fits moderately with routine and expectations, with fragrance longevity needing improvement."
Concept 3: Dove Night Wash,M8_q49,"What concerns, if any, would you have about trying the Dove Night Wash? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation""]",Price might be too high; Might not work as claimed; Could irritate my skin,"Similar to other Dove premium products, concerns about price, effectiveness, and skin irritation are consistent with profile caution."
Concept 4: Dove Yours & Mine,M8_q50,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Previous answers show moderate interest ('might_buy') in Dove Yours & Mine and appreciation for the personalized fragrance quiz and subtle scent connection, but concerns about price and availability keep interest moderate."
