Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Direct real evidence states the participant showers/bathes once daily and uses body wash, so daily use of body wash is consistent."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""lux"", ""pears"", ""fiama"", ""other""]",Dove; Lux; Pears; Fiama; Other brand,"Real interview data shows current use of Cinthol (Other brand) and naming Dove, Pears, Plum, Cinthol; Lux and Fiama are also recalled brands fitting typical usage in urban India."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant likes current body wash for ease, price, and acceptable smell but only 'smells okay' and prefers consistency, indicating moderate satisfaction rather than very high."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would like body washes to have a watery texture that foams easily through a dispenser, be non-drying yet effective in cleaning, and come in leakproof packaging suitable for travel, all at an affordable price around ₹100-150.","I would like body washes to have a watery texture that foams easily through a dispenser, be non-drying yet effective in cleaning, and come in leakproof packaging suitable for travel, all at an affordable price around ₹100-150.","Real interview evidence specifies preference for watery texture, easy foaming, non-drying feel, leakproof travel packaging, and cheap price."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Prior answer shows moderate interest ('might or might not buy') and the concept is somewhat unique and fits somewhat well, so a moderate interest rating of 3 is consistent."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing aspect is the promise of getting completely clean in just 60 seconds without scrubbing, which fits well with busy days when I have limited time between activities.","The most appealing aspect is the promise of getting completely clean in just 60 seconds without scrubbing, which fits well with busy days when I have limited time between activities.","Survey responses show some appeal in the speed and convenience of the 60-second clean concept, aligning with mood-dependent grooming and time-saving needs."
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would want clearer proof or expert endorsement that the 60-second formula truly works as claimed, and I would prefer it to be priced more affordably or available in smaller trial sizes to reduce risk before committing.","I would want clearer proof or expert endorsement that the 60-second formula truly works as claimed, and I would prefer it to be priced more affordably or available in smaller trial sizes to reduce risk before committing.",Concerns about price being high and skepticism about claims are noted; the profile values expert proof and low-risk sampling before trying new products.
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),"The Dove 60-Second Body Spray fits somewhat well with current routine as per prior answers, so rating 3 aligns with this moderate fit."
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),"The product is somewhat relevant and likely to save time moderately; prior answers indicate moderate likelihood, so 3 fits well."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",might_buy,Might or might not buy,"The Dove 60-Second Body Spray offers speed and micellar tech, which is interesting but the participant values proven clinical benefits and is cautious; thus, uncertain about buying without trying a sample."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,"The 60-second cleaning concept is somewhat different from regular body washes, but not extremely unique as fast cleansing products exist; participant is pragmatic and sees some novelty but not a breakthrough."
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"The product addresses quick cleaning needs which may not be daily for this participant who showers once and prefers a consistent routine, so relevance is moderate."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,Claims about micellar technology and 60-second cleansing seem plausible but participant is a cautious pragmatist who prefers clinical proof and expert validation before full trust.
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,very,Fits very well,"Dove is a trusted brand for the participant, and the product fits Dove’s image of gentle, effective cleansing, so the idea aligns well with brand expectations."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 4; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Survey evidence rates Dove 60-Second Body Spray as somewhat unique and fitting well with expectations, with moderate excitement and innovation but neutral memorability and personal fit."
