Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Real evidence states the participant showers once daily and uses body wash, implying daily use."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""lux"", ""pears"", ""fiama"", ""other""]",Dove; Lux; Pears; Fiama; Other brand,"Participant currently uses Cinthol (not listed) and can name Dove, Pears, Plum, Cinthol; past 3 months usage likely includes Dove and other common brands like Lux, Pears, Fiama, plus some other brand (Cinthol) not in options."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant likes current body wash (Cinthol) for ease, price, and acceptable smell but only 'smells okay' suggests moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would like body washes to have a more watery texture that foams easily from the dispenser, be non-drying but still clean effectively, and be priced affordably around ₹100-150 for daily use.","I would like body washes to have a more watery texture that foams easily from the dispenser, be non-drying but still clean effectively, and be priced affordably around ₹100-150 for daily use.","Real interview data shows preference for watery texture, easy foaming, non-drying effect, and cheap price."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Participant is somewhat interested in the Dove 60-Second Body Spray concept but price and proof concerns limit enthusiasm, so a moderate interest rating fits."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well with my busy schedule and need for convenience.","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well with my busy schedule and need for convenience.",Survey responses indicate appreciation for the speed and convenience of the 60-second cleaning benefit.
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would want clearer proof that it really works as claimed and ensure the price is not too high, ideally closer to mid-range pricing around ₹199-₹249 for trial size.","I would want clearer proof that it really works as claimed and ensure the price is not too high, ideally closer to mid-range pricing around ₹199-₹249 for trial size.",Concerns about price being high and skepticism about claims were frequently mentioned in survey answers.
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),The concept fits somewhat well with the participant's routine as they value convenience but remain cautious about claims and price.
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,4,4,"The promise of saving time with a 60-second cleanse aligns well with the participant's busy schedule and need for convenience, making it moderately to highly likely to save time."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",might_buy,Might or might not buy,"The Dove 60-Second Body Spray is a mid-range priced product (₹199 trial, ₹399 regular), but the participant prioritizes price and proven efficacy; the concept is interesting but no strong trigger to definitely buy."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,The 60-second quick clean concept is somewhat different from regular body washes but not extremely unique given existing products.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"The product addresses speed and cleanliness, which is somewhat relevant, but participant showers once daily and does not indicate frequent rushed showers."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,Claims about micellar technology and 60-second cleaning sound plausible but participant would likely want expert validation or reviews before full trust.
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Dove is a trusted brand for the participant, but this innovative format is a slight departure from typical Dove body wash expectations."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 4, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 4; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Survey responses rate Dove 60-Second Body Spray as somewhat unique and somewhat fitting, with appeal for innovation and convenience but moderate relevance and price concerns."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""availability"", ""happy_current""]",Price might be too high; Might not work as claimed; Could irritate my skin; Might not be available where I shop; Happy with current product,"Participant is somewhat interested but hesitant about Dove 60-Second Body Spray, concerned about price, efficacy, skin irritation, availability, and satisfaction with current product."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",2,2,"Interest in Dove Skip is limited by the high price and skepticism about claims, despite appreciating the moisturizing benefit, resulting in low to moderate interest."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?",The idea of moisturizing skin during the shower without needing lotion afterward is appealing because it saves time and effort.,The idea of moisturizing skin during the shower without needing lotion afterward is appealing because it saves time and effort.,Survey data shows appreciation for the convenience of in-shower moisturization to avoid skipping lotion.
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","I would improve the price point to be more affordable, perhaps closer to ₹299 for 300ml, as ₹349-599 feels a bit steep for daily use on a budget.","I would improve the price point to be more affordable, perhaps closer to ₹299 for 300ml, as ₹349-599 feels a bit steep for daily use on a budget.",Price sensitivity and preference for affordable products is a core trait; concerns about price being too high were noted.
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,3,3 (Somewhat well),"The Dove Skip concept fits somewhat well with the participant's routine since moisturizing in-shower is appealing, but price and budget constraints reduce fit."
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,3,3 (Moderately likely),"The time-saving aspect of Dove Skip is moderately likely to help, as it removes the need for lotion, but price concerns temper enthusiasm."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_not,Probably would not buy,"Dove Skip is priced at ₹349-599, which is above participant’s usual budget; moisturizing claims appeal but hassle reduction is less critical than price and proven efficacy."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,"Previous survey answers show Dove Skip is seen as somewhat unique, consistent with the product's moisturizing claim but priced at a premium which reduces perceived uniqueness."
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,"Prior response to Dove 60-Second Body Spray relevance was 'somewhat relevant'; similarly, Dove Skip's moisturizing benefit is somewhat relevant but price and hassle factor limit full relevance."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,"Earlier answers rated Dove 60-Second Body Spray claims as somewhat believable, reflecting a moderate trust in Dove's claims without full conviction."
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Consistent with previous answer about Dove 60-Second Body Spray fitting somewhat well with Dove brand expectations, reflecting moderate brand fit perception."
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"Dove Skip concept was rated somewhat unique but with moderate interest and price concerns, fitting somewhat with routine but not highly exciting."
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""availability"", ""happy_current""]",Price might be too high; Might not work as claimed; Could irritate my skin; Might not be available where I shop; Happy with current product,"Given participant's budget-conscious nature and moderate satisfaction with current product, concerns about price, efficacy, irritation, availability, and loyalty apply similarly to Dove Skip."
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Participant finds Dove Night Wash somewhat interesting due to calming benefits but price and proof concerns limit higher interest.
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?","I like that it offers a calming, relaxing shower experience with ingredients like chamomile and lavender to help unwind before sleep.","I like that it offers a calming, relaxing shower experience with ingredients like chamomile and lavender to help unwind before sleep.",Survey responses highlight appeal of calming night shower ritual and stress-reducing ingredients.
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?","I would want the price to be a bit lower, ideally under ₹350 for 250ml, and clearer evidence of the clinical benefits to justify the premium.","I would want the price to be a bit lower, ideally under ₹350 for 250ml, and clearer evidence of the clinical benefits to justify the premium.",Price concerns and skepticism about claims are consistent themes; affordability is important.
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),The Night Wash fits somewhat well with the participant's routine as they value a relaxing shower but remain price sensitive and cautious about claims.
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",might_buy,Might or might not buy,"Given the moderate interest and budget-conscious nature, likelihood to buy Dove Night Wash is cautious, matching prior 'might or might not buy' for similar Dove products."
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,"The calming night shower concept is somewhat unique but not extremely so, aligning with prior pattern of moderate uniqueness perception for Dove innovations."
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,somewhat,Somewhat relevant,"The night wash's stress-relief benefit is somewhat relevant but not critical, consistent with prior relevance ratings for Dove's new product concepts."
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,somewhat,Somewhat believable,"Claims involving clinical benefits like stress hormone reduction are moderately believable but require more expert validation, consistent with prior claim believability ratings."
Concept 3: Dove Night Wash,M8_q45,How well does the Dove Night Wash idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Prior answers show Dove Night Wash fits somewhat well with brand expectations and is somewhat unique and relevant, matching this moderate fit rating."
Concept 3: Dove Night Wash,M8_q46,How would you describe the Dove Night Wash? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,Dove Night Wash concept is somewhat relevant and unique with moderate appeal for calming benefits but price and proof concerns keep ratings neutral.
Concept 3: Dove Night Wash,M8_q49,"What concerns, if any, would you have about trying the Dove Night Wash? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""availability"", ""happy_current""]",Price might be too high; Might not work as claimed; Could irritate my skin; Might not be available where I shop; Happy with current product,"Participant rates Dove Night Wash as somewhat relevant and might buy but has typical concerns about price, efficacy, irritation, availability, and contentment with current body wash."
Concept 4: Dove Yours & Mine,M8_q50,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Previous survey answers show moderate interest (3) in Dove Yours & Mine, appreciating the personalized fragrance quiz and emotional appeal but concerned about the high price of ₹799."
Concept 4: Dove Yours & Mine,M8_q51,"What, if anything, did you find most appealing about the Dove Yours & Mine concept?",The personalized fragrance quiz and the idea of carrying a subtle scent of my partner throughout the day is interesting and emotionally appealing.,The personalized fragrance quiz and the idea of carrying a subtle scent of my partner throughout the day is interesting and emotionally appealing.,Survey data shows some interest in the personalization and emotional connection aspects despite price concerns.
Concept 4: Dove Yours & Mine,M8_q52,"What, if anything, would you change or improve about the Dove Yours & Mine concept?","I would want the price to be lower, ideally under ₹600 for the couples kit, as ₹799 feels a bit high for daily use. Also, clearer availability at common stores like D-Mart or Reliance Smart would help, and some proof that the personalized fragrance lasts throughout the day without being overpowering.","I would want the price to be lower, ideally under ₹600 for the couples kit, as ₹799 feels a bit high for daily use. Also, clearer availability at common stores like D-Mart or Reliance Smart would help, and some proof that the personalized fragrance lasts throughout the day without being overpowering.","Based on concerns about price being too high, availability issues, and desire for proven efficacy from prior answers about Dove Yours & Mine."
Concept 4: Dove Yours & Mine,M8_q55,"Based on what you've seen, how likely would you be to buy the Dove Yours & Mine?",probably_not,Probably would not buy,"Given the high price (₹799-999) and the participant's strong price sensitivity and budget constraints as a student, plus only moderate relevance for partner-scented products, purchase likelihood is low."
Concept 4: Dove Yours & Mine,M8_q57,How unique or different is the Dove Yours & Mine compared to other body wash products available today?,somewhat,Somewhat unique,"Similar Dove products with personalized or unique scent concepts were rated as somewhat unique, consistent with prior answers on Dove's differentiated but not extremely unique offerings."
Concept 4: Dove Yours & Mine,M8_q58,How relevant is the Dove Yours & Mine to your personal needs?,somewhat,Somewhat relevant,"Participant previously rated similar Dove personalized scent products as somewhat relevant, reflecting moderate personal need but not a strong driver."
Concept 4: Dove Yours & Mine,M8_q59,How believable are the claims made about the Dove Yours & Mine?,somewhat,Somewhat believable,"Prior ratings for Dove product claims, including personalized scent claims, were somewhat believable, indicating moderate trust but some skepticism."
Concept 4: Dove Yours & Mine,M8_q60,How well does the Dove Yours & Mine idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Consistent with previous ratings for Dove concepts, the personalized scent product fits somewhat well with brand expectations."
Concept 4: Dove Yours & Mine,M8_q61,How would you describe the Dove Yours & Mine? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,Dove Yours & Mine concept is somewhat unique and innovative with emotional appeal but price and availability concerns reduce enthusiasm.
Concept 4: Dove Yours & Mine,M8_q64,"What concerns, if any, would you have about trying the Dove Yours & Mine? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""availability"", ""distrust_new""]",Price might be too high; Might not work as claimed; Could irritate my skin; Might not be available where I shop; Don't trust new products,"Participant probably would not buy Dove Yours & Mine, citing high price, doubts about claims, skin irritation risk, availability, and distrust of new products."
Concept 5: Dove Skin ID,M8_q65,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"The participant indicated moderate interest (3) in Dove Skin ID due to its AI skin analysis and customization, but price concerns and need for clinical proof temper enthusiasm."
