Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Real evidence states the participant showers once daily and uses body wash, indicating daily use."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""lux"", ""pears"", ""fiama"", ""other""]",Dove; Lux; Pears; Fiama; Other brand,"Participant currently uses Cinthol (Other brand) and can name Dove, Pears, Plum, and Cinthol; Lux and Fiama are also recalled brands fitting typical usage in metro India."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant likes their current body wash (Cinthol) for ease, price, and acceptable scent but is not strongly enthusiastic, suggesting moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would like body washes to have a watery texture that foams easily from the dispenser, be non-drying yet effective in cleaning, and come in leakproof packaging suitable for travel, all at an affordable price around ₹100-150.","I would like body washes to have a watery texture that foams easily from the dispenser, be non-drying yet effective in cleaning, and come in leakproof packaging suitable for travel, all at an affordable price around ₹100-150.","Direct evidence from the perfect body wash design states preference for watery texture, easy foaming, non-drying feel, leakproof travel packaging, and cheap price."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Previously rated interest in Dove 60-Second Body Spray as 'might buy' and described it as somewhat relevant and somewhat unique, indicating moderate interest."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing aspect is the promise of getting completely clean in just 60 seconds without scrubbing, which fits well for busy days when I have limited time.","The most appealing aspect is the promise of getting completely clean in just 60 seconds without scrubbing, which fits well for busy days when I have limited time.",Survey responses show appreciation for the speed and convenience benefit of the Dove 60-Second Body Spray concept.
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would improve the concept by addressing concerns about the price being too high and ensuring it is widely available where I shop, as well as providing more proof that it works as claimed.","I would improve the concept by addressing concerns about the price being too high and ensuring it is widely available where I shop, as well as providing more proof that it works as claimed.","Concerns about price, availability, and skepticism about claims were repeatedly mentioned as barriers to trying this product."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),"Fits somewhat well with routine per prior answers, reflecting moderate fit due to time-saving appeal but some concerns about price and availability."
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),"Rated as somewhat likely to save time in earlier responses, consistent with the product's promise of quick cleansing but tempered by skepticism."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",might_buy,Might or might not buy,"While the Dove 60-Second Body Spray offers speed and proven cleansing, the participant values proven benefits and price carefully; the trial size price (₹199) is borderline and the concept somewhat novel but not strongly compelling."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,The 60-second quick clean concept is somewhat different from regular body washes but not extremely unique given existing cleansing products and participant’s moderate openness to novelty.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"The product’s speed benefit is relevant for busy days but participant showers once daily and prefers a neutral post-wash feel, so relevance is moderate."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,Claims of micellar technology and 60-second cleaning sound plausible but participant prefers expert validation and may be cautiously skeptical without more evidence.
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Dove is a trusted brand for the participant, but this new fast-cleaning format is a slight departure from their usual expectations."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Survey evidence rates Dove 60-Second Body Spray as somewhat unique and somewhat fitting with routine, with moderate excitement and innovation but neutral on premium or memorability."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""skeptical_claims"", ""availability"", ""happy_current""]",Price might be too high; Might not work as claimed; Might not be available where I shop; Happy with current product,"Participant is somewhat likely to buy Dove 60-Second Body Spray but has moderate trust and price sensitivity, plus satisfaction with current Cinthol indicates some loyalty."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,"Previously indicated probably buy for Dove Skip and found 12-hour moisturization appealing, showing strong interest though not extreme."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?","The most appealing part is the 12-hour moisturization straight from the shower, eliminating the hassle of applying body lotion after every shower.","The most appealing part is the 12-hour moisturization straight from the shower, eliminating the hassle of applying body lotion after every shower.",The Dove Skip concept's key benefit of in-shower moisturization aligns with the participant's desire to avoid extra steps in grooming.
