Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Direct real evidence states the participant showers once daily and uses body wash, indicating daily use."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""lux"", ""pears"", ""fiama"", ""other""]",Dove; Lux; Pears; Fiama; Other brand,"Real and synthetic evidence shows familiarity and usage of Dove, Lux, Pears, Fiama, and 'Other brand' covers Cinthol which is the current body wash used."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant uses Cinthol body wash, likes it for ease, price, and smell but only rates smell as 'okay,' suggesting moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would like body washes to improve on being affordable yet effective, with a non-drying formula and easy-to-use packaging that doesn’t leak during travel.","I would like body washes to improve on being affordable yet effective, with a non-drying formula and easy-to-use packaging that doesn’t leak during travel.","Real interview evidence shows preference for cheap, easy-to-use, non-drying products with leakproof packaging."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Earlier answers show moderate interest in Dove 60-Second Body Spray due to time-saving appeal but concerns about price and proof limit enthusiasm.
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing aspect is the promise of getting completely clean in just 60 seconds, which fits well for busy days when I have limited time.","The most appealing aspect is the promise of getting completely clean in just 60 seconds, which fits well for busy days when I have limited time.",Survey responses indicate appreciation for the speed and convenience benefit of the Dove 60-Second Body Spray concept.
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would want clearer proof or expert validation that it really cleans effectively in 60 seconds, and also ensure the price is reasonable since ₹399 for 200ml feels a bit high.","I would want clearer proof or expert validation that it really cleans effectively in 60 seconds, and also ensure the price is reasonable since ₹399 for 200ml feels a bit high.","Concerns about price and skepticism about claims were frequently mentioned, reflecting a need for credible proof and value."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),The concept fits somewhat well with current routine as per prior responses indicating moderate relevance and fit.
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),"The product might moderately save time in routine, consistent with the appeal of quick cleansing but some skepticism remains."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",might_buy,Might or might not buy,"The Dove 60-Second Body Spray is priced at ₹199/₹399, which is within mid-range but the product is new format and speed-focused; participant is cautious about new formats and values expert validation, so uncertain about purchase."
