Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Real evidence shows the participant showers once daily and uses body wash, indicating daily use."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""lux"", ""pears"", ""other""]",Dove; Lux; Pears; Other brand,"Real interview data lists Dove, Pears, and Cinthol (Other brand) as known and used brands; Lux is also named top-of-mind and commonly used in urban India."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant likes current body wash (Cinthol) for ease, price, and acceptable smell but not enthusiastically, indicating moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would like body washes to have a watery texture that foams easily from the dispenser, be non-drying but still clean well, and be priced affordably around ₹100-150 with leakproof packaging for travel convenience.","I would like body washes to have a watery texture that foams easily from the dispenser, be non-drying but still clean well, and be priced affordably around ₹100-150 with leakproof packaging for travel convenience.","Real interview evidence states the perfect body wash should have watery texture, foam directly via dispenser, be non-drying yet effective, cheap, and leakproof for travel."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Previously answered 'somewhat interested' and described the concept as somewhat relevant and somewhat unique, with price concerns limiting enthusiasm."
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing aspect is the promise of getting completely clean in just 60 seconds, which suits busy days when I have little time between activities.","The most appealing aspect is the promise of getting completely clean in just 60 seconds, which suits busy days when I have little time between activities.",Survey responses show some appreciation for the speed and cleaning benefit of the Dove 60-Second Body Spray concept.
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would improve the price to be more affordable, as ₹199-399 seems high, and I would want more proof that it works as claimed before committing.","I would improve the price to be more affordable, as ₹199-399 seems high, and I would want more proof that it works as claimed before committing.",Concerns about price being too high and skepticism about claims were consistently noted regarding this product.
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),Fits somewhat well with routine as per prior answers and the concept suits busy days but is not a perfect fit due to skepticism and price.
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),Likely to save time moderately as the 60-second cleaning promise appeals but doubts about efficacy and price reduce likelihood.
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",might_buy,Might or might not buy,"The Dove 60-Second Body Spray is priced higher than usual and claims fast cleansing, which is somewhat relevant but participant is price-sensitive and skeptical of new claims without strong proof."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,The micellar technology and 60-second claim are somewhat different but not radically unique compared to existing body washes.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"The product addresses quick cleansing needs which may occasionally fit participant's busy lifestyle, but not a core daily need."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,Claims sound plausible but participant is moderately skeptical and prefers proven efficacy over marketing claims.
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Dove is a trusted mid-range brand participant is familiar with, so the product fits the brand image moderately well."
