Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Direct real evidence states the participant showers/bathes once daily and uses body wash, so daily use of body wash is consistent."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""lux"", ""pears"", ""fiama"", ""other""]",Dove; Lux; Pears; Fiama; Other brand,"Participant named Dove, Pears, Plum, and Cinthol in past brands; Plum is not an option here, but Fiama and Lux are known brands participant can name and likely tried recently; 'Other brand' included to cover Cinthol usage."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant likes their current body wash (Cinthol) for ease, price, and acceptable smell but only 'smells okay' and prefers neutral skin feeling, indicating moderate satisfaction rather than very high."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would like body washes to have a lighter, watery texture that foams easily from a dispenser, be non-drying yet effective at cleaning, and come at a cheaper price around ₹100-150.","I would like body washes to have a lighter, watery texture that foams easily from a dispenser, be non-drying yet effective at cleaning, and come at a cheaper price around ₹100-150.","Real interview evidence states preference for watery texture, easy foam via dispenser, non-drying but effective clean, and cheap price."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Participant is somewhat interested in the Dove 60-Second Body Spray concept due to its time-saving promise but is cautious about price and efficacy claims.
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well for busy days when I have little time between activities.","The most appealing part is the promise of getting completely clean in just 60 seconds, which fits well for busy days when I have little time between activities.","Survey responses show some interest in the 60-second clean concept as somewhat relevant and unique, matching a pragmatic need for speed."
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would want clearer proof or expert validation that it really cleans well in 60 seconds and assurance that it won't irritate my skin; also, a lower price point would help.","I would want clearer proof or expert validation that it really cleans well in 60 seconds and assurance that it won't irritate my skin; also, a lower price point would help.","Concerns about price being high, skepticism about claims, and skin irritation risks were repeatedly mentioned for this product."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),The concept fits somewhat well with the participant's routine as they value quick cleansing on busy days but remain skeptical about full integration.
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),"Participant believes the product might moderately save time, aligning with their appreciation for quick cleansing but with some doubt on actual effectiveness."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",might_buy,Might or might not buy,"The Dove 60-Second Body Spray is priced at ₹199-399, which is above their usual economy/mid-range preference without clear clinical proof; while the speed benefit is interesting, the participant is cautious and would not be strongly compelled to buy immediately."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,"The 60-second cleaning concept is somewhat different from regular body washes but not radically unique, as the participant values proven efficacy over novelty."
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"The product addresses quick cleaning needs which may be relevant occasionally, but since participant showers once daily and values thorough cleansing and skin benefits, relevance is moderate."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,"Claims of micellar technology and 60-second cleaning sound plausible but the participant is cautious and prefers expert validation, so they would be somewhat but not fully convinced without more evidence."
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Dove is a trusted brand for the participant, but this new fast-cleaning spray is a slight departure from their usual body wash experience, so the fit is moderate."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"The Dove 60-Second Body Spray is seen as somewhat unique and innovative but not strongly premium or exciting, fitting moderately with expectations and needs."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""availability"", ""distrust_new"", ""happy_current""]",Price might be too high; Might not work as claimed; Could irritate my skin; Might not be available where I shop; Don't trust new products; Happy with current product,"Participant is somewhat interested but cautious about Dove 60-Second Body Spray, with concerns about price, efficacy, skin irritation, availability, trust in new products, and satisfaction with current body wash."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,Participant is quite interested in Dove Skip due to its 12-hour moisturization benefit that fits their dryness concern and desire to skip lotion application.
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?","The most appealing aspect is the 12-hour moisturization straight from the shower, eliminating the hassle of applying lotion afterward.","The most appealing aspect is the 12-hour moisturization straight from the shower, eliminating the hassle of applying lotion afterward.",Survey and concept description emphasize convenience and lasting moisturization as key attractive benefits.
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","I would want the price to be more affordable, closer to mid-range ₹200-350, and clearer evidence or expert endorsement that the moisturizing effect truly lasts 12 hours.","I would want the price to be more affordable, closer to mid-range ₹200-350, and clearer evidence or expert endorsement that the moisturizing effect truly lasts 12 hours.",Price concerns and skepticism about claims are consistent worries; pragmatic buyer would want proof before paying premium.
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,3,3 (Somewhat well),The Dove Skip concept fits somewhat well with their routine since it addresses moisturizing needs but price and proof concerns temper full alignment.
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,4,4,"Participant finds the time-saving aspect of Dove Skip likely, as it eliminates the lotion step, which they often skip due to hassle."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,"Dove Skip offers 12-hour moisturization addressing dryness, a key concern for the participant, and the price (₹349-599) is within their conditional premium willingness if clinically proven, making them likely to buy."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,Direct survey evidence rates Dove Skip as probably buy and somewhat fitting Dove brand; the moisturizing-in-shower concept is somewhat unique but not radically different.
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,"Profile shows moderate relevance for Dove 60-Second Body Spray and Dove Skip, with skin hydration a concern but convenience claims met with cautious interest."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,"Previous answers show claims for Dove 60-Second Body Spray as somewhat believable; similarly, Dove Skip claims are accepted with moderate trust pending clinical proof."
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Prior data indicates Dove Skip fits somewhat well with brand expectations, consistent with pragmatic but not overly brand-loyal attitude."
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,Dove Skip is somewhat unique and relevant but price concerns and desire for clearer proof keep ratings neutral across attributes.
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""availability"", ""distrust_new""]",Price might be too high; Might not work as claimed; Could irritate my skin; Might not be available where I shop; Don't trust new products,"Participant likely sees Dove Skip as somewhat appealing but has concerns about price, efficacy, irritation, availability, and trust in new products; no indication of being happy with current product in this context."
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Participant is moderately interested in Dove Night Wash for its calming ritual but price and clinical proof concerns limit enthusiasm.
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?","The calming ritual with chamomile and lavender oils that help reduce stress and prepare for sleep is most appealing, offering a distinct night-time shower experience.","The calming ritual with chamomile and lavender oils that help reduce stress and prepare for sleep is most appealing, offering a distinct night-time shower experience.","The calming, mood-enhancing benefit aligns with mood-dependent grooming behavior and preference for products that support relaxation."
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?","I would want the price to be more budget-friendly, perhaps around ₹250-300, and more scientific evidence or dermatologist backing to trust the stress-reduction claims.","I would want the price to be more budget-friendly, perhaps around ₹250-300, and more scientific evidence or dermatologist backing to trust the stress-reduction claims.",Price and skepticism about claims are consistent concerns; expert validation is important before committing.
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),"The Night Wash fits somewhat well with their routine as a distinct night shower product, though not fully integrated due to price and trust factors."
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",might_buy,Might or might not buy,"Given cautious openness to new Dove concepts and preference for clinically backed benefits, likelihood to buy Dove Night Wash is moderate but not strong."
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,The calming night shower concept with clinical claims is somewhat unique but not a major innovation according to profile's moderate uniqueness ratings.
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,somewhat,Somewhat relevant,The calming benefit aligns somewhat with personal needs but is not a top priority compared to dryness and hydration concerns.
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,somewhat,Somewhat believable,"Claims involving clinical evidence for stress hormone reduction are accepted with moderate belief, consistent with balanced evaluator seeking expert validation."
Concept 3: Dove Night Wash,M8_q45,How well does the Dove Night Wash idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Prior answers show Dove Night Wash fits somewhat well with expectations from Dove, consistent with moderate uniqueness and relevance ratings."
Concept 3: Dove Night Wash,M8_q46,How would you describe the Dove Night Wash? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,Dove Night Wash is moderately appealing with calming benefits but price and evidence concerns keep the perception balanced and neutral.
Concept 3: Dove Night Wash,M8_q49,"What concerns, if any, would you have about trying the Dove Night Wash? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""availability"", ""distrust_new""]",Price might be too high; Might not work as claimed; Could irritate my skin; Might not be available where I shop; Don't trust new products,"Participant is somewhat interested in Dove Night Wash but cautious about price, effectiveness, skin irritation, availability, and trust in new products."
Concept 4: Dove Yours & Mine,M8_q50,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Earlier survey answers show moderate interest (might_buy) and somewhat unique perception for Dove Yours & Mine; price is a bit high (₹799) which reduces enthusiasm despite appeal of personalized fragrance quiz.
Concept 4: Dove Yours & Mine,M8_q51,"What, if anything, did you find most appealing about the Dove Yours & Mine concept?",The personalized fragrance quiz that creates custom formulas for couples to feel connected through scent is the most appealing part.,The personalized fragrance quiz that creates custom formulas for couples to feel connected through scent is the most appealing part.,The concept of personalized scent to maintain closeness resonates with social-gathering scent-consciousness and aspirational preferences.
Concept 4: Dove Yours & Mine,M8_q52,"What, if anything, would you change or improve about the Dove Yours & Mine concept?","I would want the price to be closer to mid-range ₹400-500 for better affordability and clearer proof that the personalized fragrance quiz truly creates lasting, pleasant scents that connect couples.","I would want the price to be closer to mid-range ₹400-500 for better affordability and clearer proof that the personalized fragrance quiz truly creates lasting, pleasant scents that connect couples.","Evidence shows price is a primary filter and ₹799 is considered high; also, the personalized fragrance quiz is the most appealing feature but needs stronger proof of efficacy."
Concept 4: Dove Yours & Mine,M8_q55,"Based on what you've seen, how likely would you be to buy the Dove Yours & Mine?",might_buy,Might or might not buy,Profile shows cautious purchase intent for novel Dove products; personalized scent concept is interesting but price (₹799) and relevance likely limit strong purchase intent.
Concept 4: Dove Yours & Mine,M8_q57,How unique or different is the Dove Yours & Mine compared to other body wash products available today?,somewhat,Somewhat unique,"Similar Dove products with personalized or novel features were rated as somewhat unique, reflecting moderate novelty but not extreme differentiation."
Concept 4: Dove Yours & Mine,M8_q58,How relevant is the Dove Yours & Mine to your personal needs?,somewhat,Somewhat relevant,"Profile indicates moderate personal relevance for Dove products, including those with scent personalization, given preference for skin benefits over novelty."
Concept 4: Dove Yours & Mine,M8_q59,How believable are the claims made about the Dove Yours & Mine?,somewhat,Somewhat believable,"Claims about personalized scent formulas are plausible but not strongly validated by expert or clinical evidence, matching prior 'somewhat believable' ratings."
Concept 4: Dove Yours & Mine,M8_q60,How well does the Dove Yours & Mine idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Consistent with prior Dove product fit ratings, this novel scent personalization fits the brand somewhat well but not perfectly."
Concept 4: Dove Yours & Mine,M8_q61,How would you describe the Dove Yours & Mine? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"The personalized fragrance quiz is appealing and somewhat innovative, but high price and skepticism about claims keep ratings moderate."
Concept 4: Dove Yours & Mine,M8_q64,"What concerns, if any, would you have about trying the Dove Yours & Mine? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""availability"", ""distrust_new""]",Price might be too high; Might not work as claimed; Could irritate my skin; Might not be available where I shop; Don't trust new products,"Given the high price and novelty of Dove Yours & Mine, participant would have concerns about price, efficacy, irritation, availability, and trust in new products."
Concept 5: Dove Skin ID,M8_q65,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Prior answers indicate moderate interest (might_buy) and somewhat unique perception for Dove Skin ID; price (₹699) is a concern and expert validation is desired, so interest is moderate."
Concept 5: Dove Skin ID,M8_q66,"What, if anything, did you find most appealing about the Dove Skin ID concept?",The AI skin analysis technology that customizes the body wash for different skin areas based on my photo and responses is the most appealing part.,The AI skin analysis technology that customizes the body wash for different skin areas based on my photo and responses is the most appealing part.,"Direct evidence highlights the AI skin analysis as the key appealing feature, matching my pragmatic, research-oriented approach to personalized skin care."
Concept 5: Dove Skin ID,M8_q67,"What, if anything, would you change or improve about the Dove Skin ID concept?","I would want the price to be lower, ideally under ₹600, and clearer clinical or dermatologist validation that the customized formula effectively addresses dryness without irritation.","I would want the price to be lower, ideally under ₹600, and clearer clinical or dermatologist validation that the customized formula effectively addresses dryness without irritation.",Price sensitivity and demand for clinical proof are consistent with my profile; current pricing at ₹699+ is high without strong expert backing.
Concept 5: Dove Skin ID,M8_q68,How well does the Dove Skin ID concept fit with your current routine?,3,3 (Somewhat well),"Profile shows Dove Skin ID fits somewhat well with current routine, as user values customization but is cautious about price and clinical proof; prior answers confirm 'somewhat well' fit."
Concept 5: Dove Skin ID,M8_q70,"Based on what you've seen, how likely would you be to buy the Dove Skin ID?",might_buy,Might or might not buy,"AI-customized body wash is interesting but expensive (₹699) and new; profile prefers expert validation and proven efficacy, so purchase intent is cautious."
Concept 5: Dove Skin ID,M8_q72,How unique or different is the Dove Skin ID compared to other body wash products available today?,somewhat,Somewhat unique,"AI skin analysis for body wash is moderately unique but not radically different from other personalized skincare concepts, matching profile's moderate uniqueness ratings."
Concept 5: Dove Skin ID,M8_q73,How relevant is the Dove Skin ID to your personal needs?,somewhat,Somewhat relevant,Prior answers consistently rated Dove Skin ID's relevance as 'somewhat' and the profile shows cautious interest in AI skin analysis but not strong personal need.
Concept 5: Dove Skin ID,M8_q74,How believable are the claims made about the Dove Skin ID?,somewhat,Somewhat believable,"Earlier responses rated the believability of Dove Skin ID claims as 'somewhat believable', reflecting moderate trust but some skepticism without detailed clinical proof."
Concept 5: Dove Skin ID,M8_q75,How well does the Dove Skin ID idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Previous answers indicate the Dove Skin ID concept fits the Dove brand 'somewhat well', consistent with a balanced view of Dove's innovation but not full alignment."
Concept 5: Dove Skin ID,M8_q76,How would you describe the Dove Skin ID? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Skin ID's AI customization is seen as innovative and somewhat unique, but price and need for clinical proof temper enthusiasm."
Concept 5: Dove Skin ID,M8_q79,"What concerns, if any, would you have about trying the Dove Skin ID? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""availability"", ""distrust_new""]",Price might be too high; Might not work as claimed; Could irritate my skin; Might not be available where I shop; Don't trust new products,"Participant is cautious about Dove Skin ID due to high price and new technology, with concerns about efficacy, irritation, availability, and trust."
Comparative & Pricing,M8_q17,How important are each of these factors when choosing a body wash?,"{""Cleansing effectiveness"": 5, ""Moisturization / skin hydration"": 5, ""Fragrance / scent quality"": 3, ""Gentleness on skin"": 4, ""Value for money"": 5, ""Innovation / uniqueness"": 3, ""Brand trust and reputation"": 3, ""Convenience / ease of use"": 4}",Cleansing effectiveness: 5; Moisturization / skin hydration: 5; Fragrance / scent quality: 3; Gentleness on skin: 4; Value for money: 5; Innovation / uniqueness: 3; Brand trust and reputation: 3; Convenience / ease of use: 4,"Evidence shows top importance for cleansing, moisturization, and value for money, with moderate importance for gentleness, convenience, and innovation."
