Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Category Screening,M8_q01,How often do you personally use body wash or shower gel?,daily,Daily,"Direct evidence states the participant showers once daily and uses body wash, indicating daily use."
Category Screening,M8_q02,Which body wash or shower gel brands have you used in the past 3 months? Select all that apply.,"[""dove"", ""lux"", ""pears"", ""other""]",Dove; Lux; Pears; Other brand,"Real interview data lists Dove, Pears, and Lux as known brands, and current use of Cinthol (an 'Other brand') implies recent use of multiple brands including Dove."
Category Screening,M8_q03,"Overall, how satisfied are you with the body wash or shower gel you currently use most often?",somewhat_satisfied,Somewhat satisfied,"Participant likes their current body wash for ease of use, price, and acceptable smell but does not express strong enthusiasm, indicating moderate satisfaction."
Category Screening,M8_q04,"What, if anything, would you most like to see improved in body wash or shower gel products?","I would like body washes to improve in being more affordable while still providing effective cleaning without drying the skin, with packaging that is leakproof and easy to use, especially for travel.","I would like body washes to improve in being more affordable while still providing effective cleaning without drying the skin, with packaging that is leakproof and easy to use, especially for travel.","Real interview data shows preference for cheap, easy to use, non-drying body wash with leakproof packaging."
Concept 1: Dove 60-Second Body Spray,M8_q05,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Participant is somewhat interested in the Dove 60-Second Body Spray concept due to its time-saving promise but has concerns about price and efficacy.
Concept 1: Dove 60-Second Body Spray,M8_q06,"What, if anything, did you find most appealing about the Dove 60-Second Body Spray concept?","The most appealing aspect is the promise of getting completely clean in just 60 seconds, which fits well for busy days when I have little time between activities.","The most appealing aspect is the promise of getting completely clean in just 60 seconds, which fits well for busy days when I have little time between activities.",Survey responses indicate appreciation for the speed and convenience of the Dove 60-Second Body Spray concept.
Concept 1: Dove 60-Second Body Spray,M8_q07,"What, if anything, would you change or improve about the Dove 60-Second Body Spray concept?","I would want the price to be more affordable and ensure it is widely available where I shop; also, I would like more assurance that it works as claimed and does not irritate my skin.","I would want the price to be more affordable and ensure it is widely available where I shop; also, I would like more assurance that it works as claimed and does not irritate my skin.","Concerns about price, availability, skin irritation, and skepticism about claims were consistently noted for this product."
Concept 1: Dove 60-Second Body Spray,M8_q08,How well does the Dove 60-Second Body Spray concept fit with your current routine?,3,3 (Somewhat well),"The concept fits somewhat well with the participant's routine, as they value quick cleansing for busy days but do not fully rely on it."
Concept 1: Dove 60-Second Body Spray,M8_q09,How likely would the Dove 60-Second Body Spray be to save you time in your routine?,3,3 (Moderately likely),"The product is moderately likely to save time in their routine, matching their interest in quick cleansing but tempered by skepticism."
Concept 1: Dove 60-Second Body Spray,M8_q10,"Based on what you've seen, how likely would you be to buy the Dove 60-Second Body Spray?",might_buy,Might or might not buy,"While the fast-cleaning claim is relevant, the participant values proven clinical benefits and expert validation more than speed claims, so they are uncertain about buying."
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,The 60-second cleaning concept is somewhat different from typical body washes but not radically unique given existing cleansing products; participant is pragmatic about uniqueness.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"The product addresses a need for quick cleansing between activities, which is somewhat relevant but not a primary personal need given participant showers once daily routinely."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,Participant trusts expert validation but would want more evidence and dermatologist opinions before fully believing such a fast-acting claim.
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Dove is a familiar brand and fits the participant's expectations moderately well, though the new fast-cleaning format is a slight departure from their usual experience."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,The Dove 60-Second Body Spray is seen as somewhat unique and somewhat fitting with routine but concerns on price and effectiveness keep ratings moderate and neutral except for a slight lean toward innovative.
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""availability"", ""happy_current""]",Price might be too high; Might not work as claimed; Could irritate my skin; Might not be available where I shop; Happy with current product,"Profile shows cautiousness about new products, price sensitivity especially for premium pricing (₹399), concerns about efficacy and skin irritation, and satisfaction with current Cinthol body wash."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,"Participant is quite interested in Dove Skip due to the 12-hour moisturization benefit that removes lotion hassle, though price is a concern."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?","The most appealing part is the 12-hour moisturization straight from the shower, which removes the hassle of applying lotion separately.","The most appealing part is the 12-hour moisturization straight from the shower, which removes the hassle of applying lotion separately.",The concept's convenience and moisturizing benefit aligns with the participant's desire for functional efficacy and ease.
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","I would want the price to be lower, closer to mid-range, and clearer evidence or expert validation that the moisturizing effect truly lasts 12 hours without irritation.","I would want the price to be lower, closer to mid-range, and clearer evidence or expert validation that the moisturizing effect truly lasts 12 hours without irritation.","Price sensitivity and need for expert-backed claims are key traits, and price was a noted concern for Dove Skip."
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,3,3 (Somewhat well),The Dove Skip concept fits somewhat well with their routine as it addresses a common pain point of skipping lotion after shower.
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,4,4,"Likely to save time by eliminating lotion application, which aligns with participant's appreciation of functional benefits."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,"The moisturizing benefit aligns with participant’s interest in functional skin benefits, and the price is within a reasonable mid-range premium, making purchase likely but not definite."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,"Similar Dove product (60-Second Body Spray) was rated somewhat unique, and given the moisturizing claim is an extension rather than radical innovation, 'Somewhat unique' fits."
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,"Prior answer for Dove 60-Second Body Spray relevance was 'Somewhat relevant'; moisturizing after shower is useful but not a critical unmet need, so 'Somewhat relevant' aligns."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,"Claims about Dove 60-Second Body Spray were rated 'Somewhat believable'; similarly, advanced lipid-lock tech sounds plausible but would be met with cautious acceptance."
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,Previous Dove product fit with brand was 'Fits somewhat well'; moisturizing claims align with Dove's positioning but not a perfect match to expectations.
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Skip is perceived as somewhat unique and fitting moderately well with routine, with appeal in the 12-hour moisturization but price and proof concerns keep ratings neutral with a slight innovation tilt."
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""availability""]",Price might be too high; Might not work as claimed; Could irritate my skin; Might not be available where I shop,"Dove Skip priced at ₹349-599 is on the higher side for this value-conscious user, who is somewhat skeptical about claims and wary of skin irritation and availability."
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Participant is moderately interested in Dove Night Wash for its calming ritual but wants more proof of efficacy and better price.
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?","The calming ritual with ingredients like chamomile and lavender that help reduce stress and prepare for sleep is most appealing, as it differentiates the night shower from the morning routine.","The calming ritual with ingredients like chamomile and lavender that help reduce stress and prepare for sleep is most appealing, as it differentiates the night shower from the morning routine.","The participant values expert-backed benefits and a distinct experience for evening showers, as indicated by the concept's appeal."
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?","I would want the price to be more affordable and better availability in local stores, plus more evidence that the calming benefits are effective and not just marketing claims.","I would want the price to be more affordable and better availability in local stores, plus more evidence that the calming benefits are effective and not just marketing claims.","Concerns about price, availability, and skepticism about claims are consistent across Dove product concepts."
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),The Night Wash fits somewhat well with their routine as a differentiated evening shower product but is not essential.
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",might_buy,Might or might not buy,"Prior Dove 60-Second Body Spray purchase intent was 'Might or might not buy'; Night Wash is a niche variant with calming claims, likely similar lukewarm interest."
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,The calming night shower concept is somewhat unique but not radically different from other body washes with fragrance or calming ingredients.
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,somewhat,Somewhat relevant,"Calming night shower is somewhat relevant personally, as relaxation is desirable but not a strong priority compared to functional cleansing."
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,somewhat,Somewhat believable,"Claims about clinical effects of chamomile and lavender oils would be met with cautious acceptance, similar to other Dove claims."
Concept 3: Dove Night Wash,M8_q45,How well does the Dove Night Wash idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Prior answers show Dove Night Wash fits somewhat well with expectations from Dove, consistent with moderate uniqueness and relevance ratings."
Concept 3: Dove Night Wash,M8_q46,How would you describe the Dove Night Wash? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Night Wash is somewhat unique and relevant, with calming ingredients appreciated but price and availability concerns keep ratings neutral except for a slight innovation rating."
Concept 3: Dove Night Wash,M8_q49,"What concerns, if any, would you have about trying the Dove Night Wash? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation"", ""availability""]",Price might be too high; Might not work as claimed; Could irritate my skin; Might not be available where I shop,"Similar concerns apply for Dove Night Wash priced at ₹299-499, with cautiousness about product claims and skin safety, plus availability concerns."
Concept 4: Dove Yours & Mine,M8_q50,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Prior answers show moderate interest (might_buy/somewhat) in Dove Yours & Mine, with appeal for the personalized scent but concerns about high price and scent appeal."
Concept 4: Dove Yours & Mine,M8_q51,"What, if anything, did you find most appealing about the Dove Yours & Mine concept?","The idea of carrying a subtle personalized scent that keeps me connected to my partner even when apart is appealing, but the high price and uncertainty about the scent's appeal to me are concerns.","The idea of carrying a subtle personalized scent that keeps me connected to my partner even when apart is appealing, but the high price and uncertainty about the scent's appeal to me are concerns.","The participant appreciates social fragrance relevance but is price-sensitive and skeptical about claims, consistent with prior answers."
Concept 4: Dove Yours & Mine,M8_q52,"What, if anything, would you change or improve about the Dove Yours & Mine concept?","I would want the price to be more affordable, closer to mid-range pricing around ₹399-499, and clearer assurance that the personalized scent will actually appeal to me and not be overpowering. Also, availability at common stores like D-Mart or Reliance Smart would help.","I would want the price to be more affordable, closer to mid-range pricing around ₹399-499, and clearer assurance that the personalized scent will actually appeal to me and not be overpowering. Also, availability at common stores like D-Mart or Reliance Smart would help.","Direct evidence shows concern about high price (₹799-999) and uncertainty about scent appeal, consistent with the profile's value-conscious and functional focus."
Concept 4: Dove Yours & Mine,M8_q55,"Based on what you've seen, how likely would you be to buy the Dove Yours & Mine?",might_buy,Might or might not buy,"Given the profile's moderate relevance and skepticism toward fragrance-focused products and the price premium (₹799), likelihood to buy is uncertain."
Concept 4: Dove Yours & Mine,M8_q57,How unique or different is the Dove Yours & Mine compared to other body wash products available today?,somewhat,Somewhat unique,"Similar Dove products with personalized fragrance features are rated somewhat unique, reflecting moderate novelty but not extreme differentiation."
Concept 4: Dove Yours & Mine,M8_q58,How relevant is the Dove Yours & Mine to your personal needs?,somewhat,Somewhat relevant,"Consistent with prior ratings for Dove fragrance-related products, personal relevance is moderate due to functional benefit focus over scent."
Concept 4: Dove Yours & Mine,M8_q59,How believable are the claims made about the Dove Yours & Mine?,somewhat,Somewhat believable,"Profile generally trusts expert-backed claims but is cautious about fragrance claims; thus, the personalized scent claims are somewhat believable."
Concept 4: Dove Yours & Mine,M8_q60,How well does the Dove Yours & Mine idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Consistent with other Dove fragrance-related product fit ratings, the concept fits somewhat well with brand expectations."
Concept 4: Dove Yours & Mine,M8_q61,How would you describe the Dove Yours & Mine? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 4; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Yours & Mine is seen as somewhat unique and premium but price concerns and uncertainty about scent appeal temper enthusiasm, resulting in moderate ratings with a slight premium and innovation bias."
